登記案號,序號,職稱,姓名,網站連結
055法登000051,4,"董  事",華武駟,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WS-DPwijiHWc1BGu1DtfHG6Ip5qpiq6M5p2_CoRaoREGVntqnMkPlA==
055法登000051,5,"董  事",林鄧路,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ndVFkwoXmE-NqykgBKQzOoxojhHxgYIjcsLFdnR5wphxc3BrQzKEMg==
055法登000051,6,"董  事",林澄輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/g6gL_jZpEHl0NI7fnGf0-yAl0SrXKnCZfruNTFrL6Yk7XfGQ0QPE-Q==
055法登000051,7,"董  事",魏德凱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ntd9gIk6Kb0kyimw2SBmY6q490PdgByPwPgVTsAPrUo4NzLaZK9efw==
055法登000051,8,"董  事",魏施福樂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/66IpcellYArU5lUeNiv0fsVBTAE_jKZQ46lwMeS-P2nBVQ7BjI0wOQ==
055法登000051,9,"董  事",蘇文隆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JMw64O_iQussVeimu-NTk6E5TQWZU9Kcz0AMr_sdFSgWimMNz5OpMA==
055法登000051,10,"董  事",饒孝揖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/m03g_ht6duRaVVgb9hEjy6MTOFO7u4ClwSdSvp13M2xojLtX9oiPjg==
055法登000051,11,"董  事",汪忠賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8Yy_NxjI00G46DKpogSqy6bLyUm0QMVTM-_pq1fi1_UqihipSrM6jA==
055法登000052,1,董事長,黃金垣,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7dhXqph_IrlooHmA7CwT-omDvSvwtFV6Px4-6AqYleUuU4QbOjdfdg==
055法登000052,2,常務董事,呂木輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/r3KrS0nplutRxR4q58TPqDNulgQoNSeMXUjTDcRxUnwl4D_a3z8jlg==
055法登000052,3,常務董事,黃銘坤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/CCilDW1FUeHjfjeMzUu_HTIIlLGffiN6u-I3CbU7ZsL6sTlhJef34g==
055法登000052,4,"董  事",葉明德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VIIBElhgj4zpaTb44TJRmkKZByB4GX2KpxdvJaLT-ob-71MAk_EowA==
055法登000052,5,"董  事",許石像,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vS4rcLX0U5h7FPqMItFztBB2MUxi-NlzgGLgY4O8yU-fHNXv2zxurw==
055法登000052,6,"董  事",陳銀河,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Axa39NVp7REhhdNPohMnZEwEWRFVO1KldPNnpQ7iJKAbe6r1X8DV3w==
055法登000052,7,"董  事",賴定國,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VrYmHfsFzOYlu7ubTpP-2JaAwds3SQpciBoBCjepvB9Hauh7BebZow==
055法登000053,1,董事長,馬克斐,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WUEkxNMA6YoetlVEiohQIeTkc_wPS5iZh5XEkjg1zcUW1GjclQdEIQ==
055法登000053,2,"董  事",葛林麗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ofpBOfsjpLZitXjtOdJRvg1BDjHaKMoLMyGoWKifEJqnaaGwtn5CXQ==
055法登000053,3,"董  事",吳富美,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zzMDgZECZz4k-XytM6MnSCGypUN6UNxJDxgo-6vR-m7pHM8kzACvRw==
