登記案號,序號,分事務所地址,網站連結
093法登他000010,1,台南市光華街四之十二號德光女中,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RQEMxL8jMq0Y7IKP3uRA_UZwyZ1y6v4_u5UoE6IMKLAVutuFTL-_SXQ9iA==
093法登他000016,1,台南市西賢一街一三九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hIxjVGiDqUsXyHFeee4Q7lRp-jp7dmPFZkSRGTyqktIlEZFxjbyAn6v1SI8=
093法登他000016,2,台南縣新營市大同路四五之三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EHbZNvRKZ8D64sHQpFynr0OzmxIg2c3I2QDVqJoZyJJJA8ohb8GSwjehvVg=
093法登他000017,1,台南市西賢一街一三九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uz83nVZ0mF5wQcAtRFj-gKUkPMqqLcYxAn19w0e7mxGGbOeSJ9CHo_PdK4g=
093法登他000017,2,台南縣新營市大同路四五之三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/K8EfpKCvfxeilVWCcYCMDQrE3qsiCzJNa-FDsy2HIxra3cQk70nY6p1y2e0=
093法登他000022,1,台南市裕農路四五七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/p-qD9ct9njlHhrEMCF5RKpbobHubkJrJ1Mel5ZSaL1XMfd4jbgt9AY47Awc=
093法登他000022,2,台南市建平十五街二○七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IigEoR_MiaslKYfTkX4_iX26HWLQddK0wwYFKOwKZ9V1M7KX9SzitWO1Sd0=
093法登他000041,1,台北市環山路二段七六巷三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JI6wnnzPw0QoU0E8hx9E1brByx0jOBcoewzYHfQOx_lBcsfxxxnbJAHpbmE=
093法登他000041,2,雲林縣斗南鎮延平路一段二○八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c2fW--wpJVqsIdFMY4C3IWtL4IX66v9heXqrzpeVQePwhb-eXSt3zE5bdqQ=
093法登他000041,3,台南縣佳里鎮光明街一二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W_w_smn40qDMinxN4nGvB0J_DSDzdAOn4pJpHUSSrBZh0fWA9PWkpR051zI=
093法登他000094,1,台北市重慶北路四段三九號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Wi4-IuE__RsuQWLwG3NhqlCfIz93twqWcreOhvCcd4UznThuf72Z7IVyIb0=
093法登他000094,2,台北縣三芝鄉中興街一段三七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WpjQRWJBHTKIXXTkw27dE3iGuXOQp5PgZANwwBTIXEAnmlJ2aaKZTDaw8Dw=
093法登他000094,3,台北縣永和市永和路二段一四七號十一樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MRGvl3apMby0XnpF6EJIziRJF7cm0apwcW6xhPTCQ8s5TmaQp2aGAUrw-FI=
093法登他000094,4,台南縣永康市中山南路九○二巷二一之一號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IC-O6kmjdIcvK_T-648TvnaOu7_NEXS_tgooejUZGWtswyx4O6LgstN8e-c=
093法登他000094,5,台南縣永康市復國一街三一五巷二三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gNHQlOmXB3I_ep20D86QdjXiG5hZYjdJPPAd4m_e-3_I9B8Say2jSFxFeFw=
093法登他000094,6,台南市永安街二六六號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Yc7UBpqMjsRgKw-T2aZvIBZsSfMnJhAYwIuctafZvOhbtUXrkjcR2kAodns=
093法登他000094,7,高雄市左營區文平街三二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YWecei5JX9hyQQh8K_AVxOpg36XDtlZcSVPtIAwH0FwA5FMzs2CMFQd3t0U=
093法登他000094,8,桃園縣中壢市民權路三段三七五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xh5bcAGbfATccvKjxufg-o92guqtMtzBAcJ2ogH5egAMBhp1x35YFFLfAuc=
093法登財000013,1,台南縣東山鄉中興路一七五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UGcuE4otPz9L6_EzSGdK5XvQzz37ErVFyF6WYNpmohelYyRaQXyBXrvCV_Y=
