登記案號,序號,職稱,姓名,網站連結
086法登他000001,1,董事長,湯國皎,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8wbCEWAyThu-bmmPEGcpn98-WDvLlanCbxAlKtHezBoSVS7hNXtnx8XPDg==
086法登他000001,2,"董  事",官桂英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6gmhestqzoGqL5pQo-_N8E4xNKA1swa2ILg9pcndJz9Shk8KXoJF-YCHbQ==
086法登他000001,3,"董  事",孫鴻圖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2guRvvamSuvzVsCsQQ_z52xCW_PBesaB7OAWT0oEmyF1OiygDvndFfr_Cw==
086法登他000001,4,"董  事",蔡永雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Gjs372epHuhrY9ojhAR5NgGtpvmiMM9e0LcSIDCxJW-XjtAj8veoFRDhvQ==
086法登他000001,5,"董  事",翁慶煉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TeLJSvo38ZyfnF1nHYAde0tMmKGAf57XHB7r7rtMcwZyTfuBVjR1b0BfOA==
086法登他000001,6,"董  事",吳溪聲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FMNHpfGgAX4Hwc3luiQBcK6hPo3EvY3T_keZFMPHls5NTwjZVa6e8jNb_Q==
086法登他000001,7,"董  事",甘姚香蓮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/U1quWsC8tBX1ZfVr2G5o6lxfQEWwus4GsTsvMUDarQcxEtQvl_jA-Zhgjw==
086法登他000001,8,"董  事",黃茂雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/f9YDKMgFDrs3X_p_-usACcJHixtIG-QlN2bsRRI170IbhJ-jZD0l-V6pPQ==
086法登他000001,9,"董  事",陳森一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/deUp2E_UjUZnF_OYb7-sIziM1gSt09as5m8Ip1iI44VnvT99Wr0yEsBTdg==
086法登他000001,10,"董  事",徐美宗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DYlyA4MWXSOnmosrrjCGOAl5on_Mq_WL8ojNzbosc0g7b75bSpgsuV3-IQ==
086法登他000001,11,"董  事",賴湯懿從,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6rAC25z2T-Ef1izK80PM7ryKh4_fcRM1uc734LiLAv1P3xhZNUbXJmkARw==
086法登他000002,1,董事長,陳原紅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9sDX1pYE66X0aZ7RSqMmbFtxAGj9EHnvycyIphYc0f3QJN4PTd1zq8LbLA==
086法登他000002,2,"董  事",鄭春儀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_GZd2ZXydGRfxOuV4-QeRtSr59CmpUuxbmadcbOb5LEgzUhbKB9l76B-7w==
086法登他000002,3,"董  事",林鴻文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/m8V6haCt4c-a5j5MqH72jdLgfmo12_0_UKQ6t1eAW11Eam8Po_t9qE1K6g==
086法登他000002,4,"董  事",洪鍚裕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GjrY5rlsi7lUc_4H6mD-gJ6opmum8a_iMkyPpO7cRQ_3s3oJkFODrsP-WA==
086法登他000002,5,"董  事",陳金定,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ceh-WZOPf8F4p6k6-4ICLBQX7gRdD3nfFThf_6d9DfDcfsYcM_AB16GASg==
086法登他000002,6,"董  事",賴錦德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_HmidDIWJxbQYTnVAu1RPyt-0LQ5vIMm7TeiN55Kl6P4pM6w7YlNyR7F9w==
086法登他000002,7,"董  事",謝裕燻,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cwBMLPWcFhG5F93lbBHtlXsfz72lwNFbvT2xIxTFUcJt60sPXqaQc4458g==
086法登他000002,8,"董  事",葉鳴岡,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AsAEM-_B56ThxT6QIqzpmBJvlfJpGEAiDPr9D7K8HQro5YdoSegEPEk75A==
086法登他000002,9,"董  事",黃式釗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LashC0tg9PxlxIYvC4PeXbtq5RPwW7B047HxSs72A0d3RlUeCGYrYxF1vA==
086法登他000002,10,"董  事",葉步煥,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PfCtsYKB4540L5S6gVnQ4MTBxS7QbDVxmlr9F2p9JRKlZHcd-pkDyitvEQ==
086法登他000002,11,"董  事",張澄溫,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ar8QH-xOr8ZR47122NRuY5E5N3HuXikbllE0O-25vwru5P4X3STi6nysRw==
086法登他000002,12,"董  事",呂懷陵,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4dPhdU_NoQoqo9KePypqvuaQ32HXN4Q8H1rvSq8vIoumZVAbAYPxp1ratQ==
086法登他000002,13,"董  事",卓吉康,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DYdmBVOS8P3zDTMXB4ZBUfAgqCY540hrnva-sQ9OtbsWX-OqzDiVr8YIXg==
086法登他000002,14,"董  事",呂俊榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/v4NLjWTZdep3NsLRdAxqBVVq44ki-US5pQ2APz6UnMikuIYqphPHVKHDmg==
086法登他000003,1,董事長,釋證嚴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O0CL5aG8cskcFzoeDeN36ask_PMj3sCqoiQQ3pI62iZrBhm28-Sm8URBsg==
086法登他000003,2,"董  事","印  順",https://aomp109.judicial.gov.tw/judbp/whd6k/q/-CLctvER7O3o2BTMoR_wkWAsmBxbRLp4_nbiylqjVRz2JDld4sb78sthJg==
086法登他000003,3,"董  事",陳烱明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aJuukWk_XEF9ncHeEXjJxE5a06HClxM4vSn2_nJyPznki0wq-SPgaghhXg==
086法登他000003,4,"董  事",王欲明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kymp0BtEHoUrUp7LPPOjs-bS6NWaRDiQP5iwx9-m8uFp1WWVzKl4wbCkTQ==
086法登他000003,5,"董  事",曹仲植,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kNcEVgfEmDP7naSQZCnbtt1j2-3jcmyY32b2weocaYC3WdU6fiVxYrpS8w==
086法登他000003,6,"董  事",李宗吉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/W9EbLniFzhQbBoyzWjTK8oYLuJJzO1XuASoM4tuIpg8eMbOWMWr7XMXm0Q==
086法登他000003,7,"董  事",曾文賓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DJsyvp6BUiM_BpFVvRBzYK6ToDEFIa0uw2RAqFxoOEzH-EiIdVCRoZRS1Q==
086法登他000003,8,"董  事",釋悟性,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rbSRJbiLZiEgrcoRxEK9HWaJFKKy3ccC6CtMQH4UmlCUkGp6yG9xTQHIRA==
086法登他000003,9,"董  事",釋悟見,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VVdKbCChBVV6gZkPFPc1NnqDK8nrQmCXsf8rniazD35vGq44R1X58nHBYw==
086法登他000003,10,"董  事",王端正,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y6wrAItMs8V3GwsI4sED81S-EGYuygsQIMVirv_WaPBwcLdF9uxi9I1uhQ==
086法登他000003,11,"董  事",林國信,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yn4QZl1xq1dkMIZLPURTJb-HJXBfehpwtgf3bhgBsrhr4Sz4utd9I6b4GA==
086法登他000003,12,"董  事",楊思標,https://aomp109.judicial.gov.tw/judbp/whd6k/q/s7SUxDysWt2X7kUHlShADJnsR6tlkh7K6KFqTwe3DfwYvwvwFTyEefJuwA==
086法登他000003,13,"董  事",洪老典,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HIvOWZo9jbT-0rrXaHwCTx_CvQLxSiW65PpmetISFq-6F3TUNQvr1erdeQ==
086法登他000003,14,"董  事",何國慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Q7jYhuZ-P8CTDqJsCcdnl2d1v8khk2iBxlJOtk4wM9bzRxs6FMqpSQdZhA==
086法登他000003,15,"董  事",紀信雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mjULvNt-GXL2hadsCKKDxUjd1X-a3nzgTQEDhlt7JfhZeHWT_zEpCnH-2g==
086法登他000004,1,董事長,吳旺枝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AWVj__SK6P8GZuBWrCm6UymaszMcx4NFP4iAyGfbCzmIASzStztVGPr6Kw==
