登記案號,序號,分事務所地址,網站連結
108法登他000038,1,臺北市信義路四段２５號１１樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hUVP6UqypkCcTYhGzDa3S5RnVkREQ3lN4B1trEp-cj-6W-KxymdpEgZWIq0=
108法登他000099,1,臺中市西屯區安和路168號2樓之6,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ozef9XApV8NdtdZkL-wwAgzK5eIQl-IL--b1f3s95efrdddvpGuKNFi84Xtn
108法登他000099,2,嘉義市仁愛路347號6樓之3,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kQ0zUVntz81HZc8qY7OroXgMxzBRVBkGYf0bxJFS-j36f7iJPP6Klr13gT_U
108法登他000099,3,高雄市左營區安吉街449號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tXSyHx8krysWlQpR0CmvZojQ_-jbW1jsMNJNJ7nrtRUDZ-Nx8mxIFZY-bntL
108法登他000099,4,花蓮縣花蓮市自由街150號5樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Xke5PyGjCL90MJHU_zH6lH6STunM9cIqmllCPuTJw4NkRGQ04EQuKNuPsnGN
108法登他000099,5,桃園市中壢區復興路46號6樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yMxRixxrEPDOR7uluT23eU4Oau7Hjeg-FnNzekYPucDSoyuwPmnRKjR1ZXOw
108法登他000111,1,臺中市西屯區工業區三十七路２５號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/z4lP5-kxBhOlkcudBrxLPStMH42oFtLwWH5sK_n15hl-o0I-p3J-Vq8uuxY=
108法登他000111,2,臺北市信義路三段１６２之２４號６樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5MCUAcES6xSxN6YsyGr2Km8hkfSYazGT3KcGZZcd3sGKU_JYW1Kz-zOklwQ=
108法登他000116,1,彰化縣鹿港鎮忠孝路403號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KjxhT1Sdk2Zxw3VEYdOApEHeOVlgg5zmcvxTmfJD07rm1KLktHDdDoB_7Mor
108法登他000119,1,臺中市西區民權路312巷4號地下室,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LKgaE0_omYOP0TNstZNlVVIziZmkS-kBiWdUbnxHUgISL3acNcm-1z-CLMrY
108法登他000119,2,南投縣草屯鎮中正路358之158號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aRXGeubeHTrxiiKFsGinkxbyGblhBLpsvM1xnzJb_m2bMllw2quxI4TThdjv
