登記案號,序號,職稱,姓名,網站連結
097法登他000001,1,董事長,林光清,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZKOKQe3-1rcijp9A58G_OOGXMsvVyFDD9fHzBhwGyWG2ps4w0VdzR4o9JA==
097法登他000001,2,常務董事,林光文,https://aomp109.judicial.gov.tw/judbp/whd6k/q/y5e7jpRzqJOcWumIEJtMO8_Bne_IkbrJVps6q65lpN57cNVMX7bxCx5Zlg==
097法登他000001,3,常務董事,許德發,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8z9-6fXKyLdVpvgcNolMxCI4oZ6_0ucB5hLBycYPY8l97eXGgc0CIhEfEQ==
097法登他000001,4,董　事,林國盛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y2otCiMd9Esvmonyk9M8GjPoWNqcXpDlRgc7acN5OEfpcbFhUvrSTFqipA==
097法登他000001,5,董　事,廖德源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PLW7tR0B-zJAWxE2Fe6KZsCZkTOEu30WiTJF2u14ZZse6MM2UyNC_giGUA==
097法登他000001,6,董　事,葉榮堂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NFAoYhMsmvty5Uo3O85OJxxCYPoxjoxYgGqU3NiV77ZfqHEn_Z1wd2kfJQ==
097法登他000001,7,董　事,林光明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YITAXEyoRcvRLq65OelkwhP_-XDzIiQD4KXlC2S0Dn7U0BNSi3eeHcQyDA==
097法登他000001,8,董　事,卓金水,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JZHMPmpj61NHZ_1Fdwh1zXuTmOpPDxPl7EE-w7EEFc_VETOOa-1nByYUYQ==
097法登他000001,9,董　事,林呂阿敏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8axTMKpRGWSZjXJZ8XRcMMN7bEgo4PKTWCnb-ISNqcqB2WhzZX8jb1rnmQ==
097法登他000001,10,董　事,胡鐵城,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IabG8NvKgWQvExsSBSwWsECR6eHIZrH_nnz5GdkcfLHJoFnvdoKTR7zzsA==
097法登他000001,11,董　事,陳黃月姑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O__07qFgrMuVXwy1zYoGPGYn_Zi1eP8eWo-poBsiqUq5G1Xuo6NUHUebGw==
097法登他000001,12,監　事,張淑華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WMvLMiqSTTn6JcCB1IkfADTi1VyywvTDmCGse25Q3dIKl0qxgrvQ0Way7A==
097法登他000002,2,董事長,林易慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Kgplnf1Uma55jRIT525B8dzdsn9sF4VU2t3V27iOD_Cc0AcpTle4zmvVPA==
097法登他000002,3,"董  事",黃弘志,https://aomp109.judicial.gov.tw/judbp/whd6k/q/92ZrwEH0o-wOQ-SUjgp3_qQ5Y_lpu5HG-eegn-mUI-5pByK9wCiBJK1jPA==
097法登他000002,4,"董  事",顏鮮群,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_pWTu1Fp0E0r774mTsgevBpDSjG5igl6yPResbJ5XVpII8Kpjcp-LVMcaw==
097法登他000002,5,"董  事",潘同記,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bx_MhRw8dj6iWhxGN7NJmSKkkdoiDIkBBcHtlQI5jylbG3L1mVOrQrNRFQ==
097法登他000002,6,"董  事",林通明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ol0rziVm8IVDO8rCuewREqOEx_SFsjyNAA5PFs5BXjKgz1UNEYMnNYDcrw==
097法登他000002,7,"董  事",張月媈,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rx0enW8z3ww4hxDFcYQhTIpSObq2vOEHTr0LhKTYjpCbMkBXozvyzJ53yw==
097法登他000002,8,"董  事",王惠青,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2p1HFYR1g0Kk6b4qXVIAa7Ef--q6oPMddPORKy516C3rME_7sypec69fqA==
097法登他000002,9,"董  事",黃景芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wmfz404f1znRhxj8xHyCUp1C3tDkbtFaZMGVvQJBAIJEkk4AzE2yg9bP2A==
097法登他000002,10,"董  事",林慶旺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7X-DFjL_aZ-Hr8IA92Jen4xkJsifaOVzhxxfqIbV1eTORwkaepa0cq1ftw==
097法登他000002,11,"董  事",林智博,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lRn-80lEKM1NtiTtpt4ukh-ARG_b5eOFJ23_iJVN7qFOEDXwO0C8DeOS9Q==
097法登他000002,12,"董  事",胡木榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pqTVHj5tdsakSNxOFeHeSaGredpapbzxe98mbo0zvcBIBdUzFDJ8GBwl6g==
097法登他000002,13,董　事,裴偉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mhv2AGCn9kjiH0DRjHdwhmPIDySWciQ7QJtzXL3CWXEJ43nBThuYZcHJGg==
097法登他000002,14,"董  事",林慶盛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PZ5Ou2r5X2BNiUumkoJRLsR0zmE9_Z_ZAUKwr0glv1dL8PEPoI6ouLqr5Q==
097法登他000002,15,"董  事",林金茂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2boe_FNBi6YV3XDHiHHutdwFmXd51wreezihmb4P4AqFQS0R_opfekRynQ==
097法登他000002,16,"董  事",張義盈,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Gaqi0DQ90sosu_k3DHCJxHEYQXEswBLP3Y2fta2X5j86pZIvjDmlwsoY9A==
097法登他000003,2,董事長.,劉禮章,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7sIyDd9TFqn3Dopgy2CJ42x--pP6iUswUlncG6cIpnRnR5RmXu2fZ2Z_sQ==
097法登他000003,3,常務董事,吳正賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6PT-HkOWnCHunyvu-pQ699Ucp71f3pV5Zh6LJrW7vTnS4tGPNOTRiWyNuw==
097法登他000003,4,董　事,張月嬌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iUm9sLXQ1OQMu077hPEH2cxAqO6a9qLE7kBWtKFKYc7U0QDTKZJ4dV1_wQ==
097法登他000003,7,董　事,謝滿德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QoCNPnUkEufpqa578BGLZ7EBjzwGtRWEcYeTLhS1T3VukWUCZ-QyVhynGQ==
