登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
087法登他000011,1,2,蕭忠仁,76,0870304,0870309,0870309,2冊147頁,,0,王永慶,財團法人長庚大學,0751230,桃園縣龜山鄉文化一路二五九號,一、培育國內各需要學科人才。二、響應政府奬勵私人捐資興學之既定政策,捐助,教育部中華民國七十五年十一月廿一日台（７５）高字第５３５２５號函許可設立。,永久,5672129680.00,1,0870309,0870316,0870316,,,,,,
087法登他000012,1,2,蕭忠仁,13,0870312,0870316,0870316,1冊49頁,,0,劉獻堂,財團法人台灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路四三九號,遵照國家教育暨現行教育法令之規定，辦理高級中學，兼辦職業科、附設國民中學部，暨附設高級進修補習學校並謀其健全發展。,捐助,台灣省政府教育廳五十四年七月二十八日教二字第四四六五三號函核定,無限期,615396459.00,1,0870316,0870327,0870327,,,,,,
087法登他000013,1,2,蕭忠仁,197,0870318,0870330,0870330,5冊45頁,,0,張志宏,財團法人桃園縣私立兆陽殘障教養院,0860310,桃園縣中壢市五權里中正路五七一巷六弄七號,辦理慈善事業為宗旨，收容中、重度智能不足者、腦性麻痺、情緒困擾及多重障礙者施以教育、養護、復健、職訓、諮詢研究、生活輔導、就業與社福等工作並開發其殘存能力，促進其心身發達，培養適應社會生活能力，期能回歸社會過正常化生活。,捐助,中華民國８６年２月３日桃園縣政府八六府社福字第０一一二０八號,永久,1000000.00,1,0870330,0870502,0870502,,,,,,
087法登他000014,1,2,蕭忠仁,4,0870327,0870410,0870410,1冊13頁,,0,宗成志,財團法人台灣省桃園縣私立六和高級工業職業學校,0621213,桃園縣中壢市環北路四八０號,創辦私立六和高級工業職業學校並謀其發展為目的,捐助,台灣省政府教育廳六十二年十二月十三日教三字第七六０三三號,永久,448935718.00,1,0870410,0870421,0870421,,,,,,
087法登他000015,1,2,蕭忠仁,57,0870413,0870502,0870502,2冊71頁,,0,方雨庵,財團法人台灣省桃園縣私立方曙工業家事職業學校,0701221,桃園縣龍潭鄉中原路一段五十號,創立私立方曙工業家事職業學校並謀其發展。,捐助,台灣省政府教育廳五十六年八月三日教三字第六二八三號函准設立,永久,61791426.00,1,0870502,0870516,0870516,,,,,,
087法登他000016,1,2,蕭忠仁,89,0870420,0870423,0870423,3冊15頁,,0,武大筠,財團法人桃園縣私立大華國民中學,0620723,桃園縣楊梅鎮三民路二００號,為協助政府普及國民教育及奬勵私立人興學而創辦私立大華國民中學為宗旨,由方志平女士、方海龍先生竭資及借貸創辦,台北市政府教育局五十一年十二月二十日北市府教中字第一八二０號函,永久,431135167.00,1,0870423,0870512,0870512,,,,,,
087法登他000017,1,2,蕭忠仁,38,0870422,0870427,0870427,1冊137頁,1,6,李震淮,財團法人台灣省私立桃園仁愛之家,0741105,桃園縣楊梅鎮高榮里十一鄰東高山頂九之十二號,舉辦並發展社會救濟事業為宗旨。,捐助,桃園縣政府民國卅七年三月十三日,永久,219584677.00,1,0870427,0870506,0870506,,,,,,
087法登他000018,1,2,蕭忠仁,32,0870427,0870709,0870709,1冊125頁,,0,許明祿,財團法人台灣省桃園縣大園仁壽宮,0610802,桃園縣大園鄉大觀路十八號,宣揚佛道教，敦睦信徒，興辦社會救濟慈善公益事業。,捐助,桃園縣政府六十一年七月二十四日桃府民行字第五五九六號,永久,55912000.00,1,0870708,0870716,0870716,,,,,,
087法登他000019,1,2,蕭忠仁,84,0870501,0870518,0870518,3冊5頁,,0,謝瑞智,財團法人警察學術研究基金會,0770513,桃園縣龜山鄉大崗村樹人路五十六號中央警官學校,促進警察學術交流，提振警察學術研究風氣。,捐助,教育部中華民國七十七年四月六日台(七七)高字第一四一０三號函許可,永久,10000000.00,1,0870518,0870609,0870609,,,,,,
087法登他000020,1,2,蕭忠仁,19,0870504,0870518,0870518,1冊73頁,,0,劉奕彩,財團法人台灣省桃園縣私立新生高級醫事職業學校,0620517,桃園縣平鎮市福林里一一五號,創辦私立新生高級醫事職業學校，以培養醫事技術人才並謀其健全與發展。,捐助,台灣省政府教育廳六十二年五月十七日教三字第０七五八三號函許可設立,永久,195808455.00,1,0870518,0870603,0870603,,,,,,
087法登他000021,2,2,蕭忠仁,137,0870511,0870513,0870513,4冊24頁,,0,王龍年,社團法人桃園縣天倫慈善協會,0831202,中壢市中正路五七一巷六弄七號,愛心普行眾人，推及萬物，天倫耕耘大地，散播人間。,捐助,桃園縣政府八十三年十一月三日八三府社政字第二二０００七號,永久,374000.00,1,0870513,0870525,0870525,,,,,,
087法登他000022,1,2,蕭忠仁,41,0870601,0870622,0870622,2冊5頁,,0,孫道亨,財團法人私立龍華工商專科學校,0581008,桃園縣龜山鄉萬壽路一段三００號,為響應政府獎勵私人興學與配合當前教育政策培養工商業專門技術人才，並為發展與供應私立龍華工商專科學校所需之一切設備及經費,創辦人捐助,教育部五十八年四月十八日台（五八）專七三八八號令,"永久  　",699613435.00,1,0870622,0870702,0870702,,,,,,
087法登他000023,1,2,蕭忠仁,40,0870602,0870603,0870603,2冊1頁,1,0,謝東明,財團法人私立南亞工商專科學校,0581016,桃園縣中壢市中山東路三段四一四號,創辦私立南亞工商專科學校以配合國家經濟建設，培養工業技藝人才為目的,由捐助人捐助,教育部五十八年十月二日台（五八）專字第二０三六三號許可設立,永久,808137888.00,1,0870603,0870610,0870610,,,,,,
087法登他000024,1,2,蕭忠仁,22,0870604,0870622,0870622,1冊83頁,,0,張茂松,財團法人台灣省桃園縣私立大興高級工商職業學校,0650528,桃園縣大園鄉大興路六十二號,創辦私立大興高級工商職業學校業謀求發展,捐助,台灣省政府教育廳六十一年八月四日教三字第八一二三號函,無限期,377270951.00,1,0870622,0870702,0870702,,,,,,
087法登他000025,1,2,蕭忠仁,132,0870608,0871012,0871012,4冊132頁,,0,陳順來,財團法人台灣杜邦公司觀音鄉文教基金會,0830423,桃園縣觀音鄉新坡村中山路二段五一九號,奬勵績優學生，奬勵清寒學生，其他教育有關事項。,捐助,桃園縣政府八十三年四月二十三日府教社字第一一七五九號函,永久,7460000.00,1,0871014,0871030,0871030,,,,,,
087法登他000026,1,2,蕭忠仁,130,0870611,0870615,0870615,4冊9頁,,0,林愛珠,財團法人桃園縣私立護國宮愛心基金會,0831004,桃園市國際路一段四０一巷一二三號,"老人福利、兒童福利、殘障福利、低收入照顧、貧困病患之醫療及急難救助  老弱無依之救助、公益活動之辦理及擴廣、接受主管機關指導辦理事項",由陳俊男、莊美霞、周松益、林素秋、邱創明、詹秀鳳、鄭龍德、楊瑞濱、何宗杰捐助,桃園縣政府社會科八十三年一月二十八日,永久,4300000.00,1,0870615,0870624,0870624,,,,,,
087法登他000027,1,2,蕭忠仁,44,0870618,0870717,0870717,2冊17頁,,0,劉啟田,財團法人台灣省私立台灣國際兒童村,0770520,桃園縣楊梅鎮高榮里北高山頂十五之八號,為救濟流離失所或無父母依靠之兒童，使其重獲家庭之溫暖，養成自發自勵之精神，將來教育成為一健全之國民為宗旨。,捐助,台灣省政府社會處六十一年五月十五日社四字第一六四九四號,永久,8778640.00,1,0870716,0870815,0870815,,,,,,
087法登他000028,1,2,蕭忠仁,229,0870702,0870728,0870728,6冊9頁,,0,謝有得,財團法人謝有得文教基金會,0861224,桃園縣中壢市興農路一二五號七樓,協助政府發展教育改善學習環境,捐助,桃園縣政府八十六年十一月廿七日八六府教社字第二三三七０七號,永久,2000000.00,1,0870728,0870805,0870805,,,,,,
087法登他000029,1,2,蕭忠仁,42,0870723,0870820,0870820,2冊9頁,,0,李鋡榮,財團法人臺灣省桃園縣桃園佛教蓮社,0660816,桃園縣桃園市朝陽街十二號,闡揚大乘佛教專修淨土法門，提倡培養國民道德，改良社會風俗陋習，輔助社會福利，辦理公益事業。,由信徒捐助,桃園縣縣政府五十三年三月七日第０一六０三號函許可設立,永久,384508.00,1,0870820,0870903,0870903,,,,,,
087法登他000030,1,2,蕭忠仁,109,0870710,0870729,0870729,3冊55頁,,0,劉國昭,財團法人台灣電子檢驗中心,0720203,桃園縣龜山鄉樂善村文明路廿九巷八號,以提供有關電子檢驗與發證之服務，發展品管與檢驗技術，提高產品品質，促進電子工業之進步與繁榮，並謀其公益為宗旨,由政府及國內外公私立機關團體或個人之捐贈,經濟部中華民國七十一年九月十八日經（七一）工字第００九九一號函,無限期,1200000.00,1,0870729,0880315,0880315,,,,,,
087法登他000031,1,2,蕭忠仁,209,0870804,0870905,0870905,5冊69頁,,0,童本衡,財團法人台灣省桃園縣龍潭教會聚會所,0860813,桃園縣龍潭鄉佳安村文化路一號,傳揚基督福音及興辦公益事業,捐助,桃園縣政府八十六年七月十七日八六府民禮字第一一九九三九號,永久,5723000.00,1,0870907,0870921,0870921,,,,,,
087法登他000032,2,2,蕭忠仁,201,0870804,0871021,0871021,5冊53頁,,0,黃立庭,社團法人桃園縣腎友協會,0860505,桃園市龍壽街五十四號二樓,本會以輔導腎病患者，協助自立更生及宣導預防腎病之知識，以期減緩腎病患者增加為宗旨。,捐助、政府補助。,桃園縣政府民國八十五年六月廿九日,永久,480000.00,1,0871021,0871124,0871124,,,,,,
087法登他000033,1,2,黃國忠,22,0870817,0870904,0870904,1冊83頁,,0,張茂松,財團法人台灣省桃園縣私立大興高級工商職業學校,0650528,桃園縣大園鄉大興路六十二號,創辦私立大興高級工商職業學校業謀求發展,捐助,台灣省政府教育廳六十一年八月四日教三字第八一二三號函,無限期,386910141.00,1,0870904,0870914,0870914,,,,,,
087法登他000034,1,2,黃國忠,56,0870930,0870930,0870930,2冊67頁,,0,張志新,財團法人台灣省桃園縣基督教石門水庫教會,0700319,桃園縣龍潭鄉十一份六十五之一號,宣揚耶蘇基督救世福音，舉辦冬令救濟，免費補習教育作育英才等慈善事業，敦睦信徒，復興中華文化，化發揚團結互助精神。,捐助,桃園縣政府六十八年十月二十四日六八府民造字第一一一七四八號,永久,5600000.00,1,0870930,0871008,0871008,,,,,,
087法登他000035,1,2,黃國忠,89,0870923,0871008,0871008,3冊15頁,,0,武大筠,財團法人桃園縣私立大華高級中學,0620723,桃園縣楊梅鎮三民路二００號,為協助政府普及國民教育及奬勵私立人興學而創辦私立大華國民中學為宗旨,由方志平、方海龍捐助,台北市政府教育局五十一年十二月二十日北市府教中字第一八二０號函,永久,431366440.00,1,0871008,0871022,0871022,,,,,,
087法登他000036,1,2,黃國忠,19,0870928,0870930,0870930,1冊73頁,,0,劉奕彩,財團法人台灣省桃園縣私立新生高級醫事職業學校,0620517,桃園縣平鎮市福林里一一五號,創辦私立新生高級醫事職業學校，以培養醫事技術人才並謀其健全與發展。,捐助,台灣省政府教育廳六十二年五月十七日教三字第０七五八三號函許可設立,永久,212975498.00,1,0870930,0871008,0871008,,,,,,
087法登他000037,2,2,黃國忠,88,0871001,0871008,0871008,3冊13頁,,0,陳忠明,社團法人國際獅子會中華民國總會台灣省桃園第八分會,0780516,大園鄉田心村新興路二三七巷十一號之一,加強社會服務舉辦慈善公益事業，共謀人群福利。,捐助,桃園縣政府民國七十年三月廿七日桃社政字第三六五一四號,永久,667936.00,1,0871008,0871020,0871020,,,,,,
087法登他000038,1,2,黃國忠,26,0871013,0871021,0871021,1冊101頁,,0,蘇星輝,財團法人台灣省桃園縣私立育達高級商業職業學校,0650727,桃園縣平鎮市復旦里育達路一六０號,遵照國家教育政策暨現行教育法令之規定辦理台灣省桃園縣私立育達高級商業職業學校並謀其健全發展。,創辦人王廣亞捐助與財團事業及財產所生之利益。,台灣省政府教育廳六十五年六月二十九日教三字第三四三八四號函許可成立。,永久。,429473647.00,1,0871021,0871102,0871102,,,,,,
087法登他000039,1,2,黃國忠,79,0871029,0880127,0880127,2冊159頁,1,0,徐有庠,財團法人私立元智大學,0760901,桃園縣中壢市內壢里遠東路一三五號,創辦私立元智工學院並謀其發展。,捐助,教育部七十六年四月六日台(七六)高一八二七八號函准設立,永久,4299791671.00,1,0880127,0880211,0880211,,,,,,
087法登他000040,1,2,黃國忠,165,0871029,0871030,0871030,4冊80頁,,0,劉國光,財團法人桃園縣私立方舟啟智教養院,0841125,桃園縣大園鄉菓林村九鄰崁下四十五之十九號,本院為依殘障福利機構標準第二章規定設立之殘障教養機構，以安置久缺生活自理與社會適應能力之殘障者為目的,捐助及補助,八十四年十一月三日八四府社福字第二二一二八五號,永久,1000000.00,1,0871030,0871103,0871103,,,,,,
087法登他000041,1,2,黃國忠,99,0871029,0871104,0871104,3冊35頁,,0,呂秀蓮,財團法人桃園縣文化基金會,0790416,桃園市縣府路二十一號桃園縣立文化中心,拓展參與文化活動，提昇本縣文化水準。,捐助,桃園縣政府七十九年三月十五日七九教社字第三三三八二號,永久,119000000.00,1,0871104,0871209,0871209,,,,,,
087法登他000042,1,2,黃國忠,59,0871029,0871110,0871110,2冊79頁,,0,李芳崙,財團法人台北高爾夫俱樂部,0601120,桃園縣蘆竹鄉坑子村赤塗崎三四之一號,以提倡高爾夫球運動及其他體育活動，並襄助社會公益及設置示範農場與園藝研究為目的。,捐助,台北市政府民國六十年十一月一日北市教四字第一三號函許可設立,永久,38625903.00,1,0871110,0871126,0871126,,,,,,
087法登他000043,1,2,黃國忠,29,0871102,0871110,0871110,1冊109頁,2,9,朱仁才,財團法人台灣省桃園縣私立永平高級工商職業學校,0000000,桃園縣楊梅鎮埔心永平路四八０號,本財團以舉辦私立永平高級工商職業學校並謀其發展為目的,創辦人出資捐助,台灣省政府教育廳中華民國六十年八月十二日核准立案,無限期,275121141.00,1,0871110,0871124,0871124,,,,,,
087法登他000044,1,2,黃國忠,62,0871102,0871121,0871121,7冊91頁,,0,楚崧秋,財團法人中大學術基金會,0720207,桃園縣中壢市五權里三鄰三十八號,為發展學術及獎勵優秀學生。,捐助,教育部中華民國七十一年十一月十八日台七一高字第四三五三二號,永久,111001538.00,1,0871121,0871209,0871209,,,,,,
087法登他000045,1,2,黃國忠,16,0871109,0871121,0871121,1冊61頁,1,0,魏照金,財團法人台灣省桃園縣私立新興高級工商職業學校,0620515,桃園縣八德鄉茄苳村永豐路五六三號,創辦私立新興高級工商職業學校並謀其發展。,捐助。,台灣省政府教育廳六十二年五月十五日六二教三字第０七五七四號許可證書。,無限期。,703625329.00,1,0871121,0871209,0871209,,,,,,
087法登他000046,1,2,黃國忠,6,0871109,0871121,0871121,1冊21頁,,0,王紹堉,財團法人台灣省桃園縣私立復旦高級中學,0491216,桃園縣平鎮市復旦路二段一二二號,辦理高級中學及附設高級進修補校並謀其健全發展,捐助,台灣省教育廳四十九年十二月十二日,永久,272232871.00,1,0871121,0871209,0871209,,,,,,
087法登他000047,1,2,黃國忠,46,0871109,0871126,0871126,2冊27頁,,0,宋盛興,財團法人台灣省桃園縣中壢仁海宮,0531030,桃園縣中壢市延平路一九八號,宣揚佛教道德敦睦信徒友誼增進福利樹立團結互助精神並興辦慈善育英公益事業,捐助,桃園縣政府五十三年八月十四日桃府民行字第三九六二三號,永久,55438240.00,1,0871126,0871209,0871209,,,,,,
087法登他000048,1,2,黃國忠,39,0871109,0871121,0871121,1冊139頁,1,0,曹霞秋,財團法人私立萬能工商專科學校,0610327,桃園縣中壢市水尾里六三之一號,以創辦私立萬能工商專科學校並謀其發展為目的。,捐助。,中華民國六十年十月十三日台（六十）專二三七二八號函,永久。,1365212893.00,1,0871121,0871217,0871217,,,,,,
087法登他000049,1,2,黃國忠,149,0871123,0871211,0871211,4冊48頁,,0,徐彩春,財團法人桃園縣龍潭鄉國民中小學文教基金會,0840612,桃園縣龍潭鄉龍華路四六０號,協助本鄉學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。,①本鄉各國中小學以班級數出資認捐②縣府補助③鄉公所補助。,桃園縣政府八十四年三月二十日八四府教社字第００五一七九號函,永久,2386296.00,1,0871211,0871224,0871224,,,,,,
087法登他000050,1,2,黃國忠,68,0871123,0871126,0871126,2冊115頁,,0,唐耕禮,財團法人中壢教會聚會所,0530911,桃園縣中壢市中平路八十八巷三號,傳揚基督教義，提高人性優良美德。,捐助,桃園縣政府五十三年九月四日桃府民行字第四０六九三號許可設立。,無限期。,74644758.00,1,0871126,0871217,0871217,,,,,,
087法登他000051,1,2,黃國忠,85,0871123,0871217,0871217,3冊7頁,,0,陳漢萍,財團法人福祿貝爾文教基金會,0780202,桃園市永安路一八九號十六樓,以推展兒童讀書風氣廣泛吸收新知識，開啟兒童潛在能力、協助訓練兒童表達能力，提昇本縣兒童教育水準。,捐助,桃園縣政府７７．１１，２２府教新字第一七五七三九號函。,永久,1000000.00,1,0871217,0871231,0871231,,,,,,
087法登他000052,1,2,黃國忠,51,0871123,0871210,0871210,2冊47頁,2,0,林明華,財團法人台灣省桃園縣私立至善高級工商職業學校,0740206,桃園縣大溪鎮康莊路六四五號,以創辦私立至善高級工商職業學校並求教育發展為目的,捐助,台灣省政府教育廳六十二年六月七日許可設立,無限期,197253141.00,1,0871210,0871223,0871223,,,,,,
087法登他000053,1,2,黃國忠,263,0871123,0871130,0871130,6冊77頁,,0,呂秀蓮,財團法人國家展望文教基金會,0870826,桃園市縣府路三三二之六號七樓Ｂ區,從事文化教育及公益活動。,捐助,教育部八十七年八月十三日台(87)社(四)字第八七０九００一四號,永久,10000000.00,1,0871130,0871210,0871210,,,,,,
087法登他000054,1,2,黃國忠,120,0871209,0871231,0871231,3冊79頁,,0,周天固,財團法人台灣省桃園縣私立泉僑高級中學,0560610,桃園縣龍潭鄉十一份中山路一號,以辦理私立泉僑中學為國家培養優秀人才為目的。,捐助,台灣省政府教育廳民國五十三年八月一日教二字第四三０三號,永久,107700508.00,1,0871223,0880113,0880113,,,,,,
087法登他000055,1,2,黃國忠,13,0871209,0871224,0871224,1冊49頁,,0,劉獻堂,財團法人台灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路四三九號,遵照國家教育暨現行教育法令之規定，辦理高級中學，兼辦職業科、附設國民中學部，暨附設高級進修補習學校並謀其健全發展。,捐助,台灣省政府教育廳五十四年七月二十八日教二字第四四六五三號函核定,無限期,968675121.00,1,0871224,0880108,0880108,,,,,,
087法登他000056,1,2,黃國忠,14,0871209,0871223,0871223,1冊53頁,,0,常忠恕,財團法人台灣省桃園縣私立成功高級工商職業學校,0620503,桃園縣龜山鄉中興村卅九鄰下山脚廿三號,創辦私立成功高級工商職業學校並謀其發展,捐助,台灣省政府教育廳六十二年五月三日教三字第三二四三九號許可設立,永久,351926988.00,1,0871231,0880106,0880106,,,,,,
087法登他000057,1,2,黃國忠,11,0871214,0871229,0871229,1冊41頁,,0,蘇志民,財團法人台灣省桃園縣私立治平高級中學,0550819,桃園縣楊梅鎮埔心中興路一三七號,發展教育，培育青年。,捐助,台灣省政府教育廳五十四年八月廿四日,無限期,281389878.00,1,0871229,0880113,0880113,,,,,,
087法登他000058,1,2,黃國忠,30,0871214,0880122,0880122,1冊121頁,,0,黃東榮,財團法人台灣省桃園縣私立光啟高級中學,0600821,桃園縣龜山鄉龍壽村自由街四十號,為遵照國家教育政策及現行教育法令規定，創辦桃園縣私立光啟高級中學並謀其發展為其目的。,捐助,台灣省政府教育廳中華民國六十年八月廿一日教二字第六四一八二號函,永久,416386727.00,1,0880122,0880204,0880204,,,,,,
087法登他000059,1,2,黃國忠,76,0871222,0880106,0880106,2冊147頁,,0,王永慶,財團法人長庚大學,0751230,桃園縣龜山鄉文化一路二五九號,一、培育國內各需要學科人才。二、響應政府奬勵私人捐資興學之既定政策,捐助,教育部中華民國七十五年十一月廿一日台（７５）高字第５３５２５號函許可設立。,永久,8548052180.00,1,0880106,0880126,0880126,,,,,,
087法登社000001,2,1,蕭忠仁,238,0870107,0870207,0870207,6冊27頁,,0,董世平,社團法人桃園縣成長關懷協會,0870207,中壢市新中北路四一六巷八號,結合桃園地區學校，基督教會及家庭力量，建立社區成長關懷網路，並以聖經原則推動個人及家庭成員生命成長與更新，以營建及塑造美好之家庭生活環境，促成社會共同推動新時之教育與心靈改革。,捐助,桃園縣政府八十六年十二月十三日八六府社政字第二四二五七五號,永久,14170.00,1,0870207,0870217,0870217,,,,,,
087法登社000002,2,1,蕭忠仁,237,0870107,0870126,0870126,6冊25頁,,0,吳文投,社團法人中國西密佛教雲慈正覺會,0870126,桃園縣蘆竹鄉長興路三段二六五號,弘揚釋迦牟尼佛正宗佛學、佛教、佛法，以正宗經律論三藏，並推廣公益慈善、社會教化、文化建設、端正禮俗、淨化人心等心靈活動為本會宗旨。,捐助,內政部八十六年八月十三日台八六內社字第二四０七０號,永久,9291341.00,1,0870126,0870210,0870210,,,,,,
087法登社000003,2,1,蕭忠仁,239,0870122,0870223,0870223,6冊29頁,,0,葉步升,社團法人國際青年商會中華民國總會台灣省桃園縣虎頭山國際青年商會,0870223,桃園市南平路八十六號四樓,以啟發青年的才智並結合有志青年力量促進人類生活、社會經濟及精神文明發展。,捐助,桃園縣政府八四府社政第二九七二三號,永久,667488.00,1,0870223,0880319,0880319,,,,,,
087法登社000004,2,1,蕭忠仁,245,0870331,0870504,0870504,6冊41頁,,0,姜培新,社團法人桃園縣濟世功德協進會,0870504,桃園縣中壢市龍東路一一一號一、三樓,照顧孤苦老人，扶助殘障人士，對天然災害、重大意外之苦主予以濟助，宏揚人飢己飢、人溺己溺之美德為宗旨。,捐助,桃園縣政府八十六年十二月十八日八六府社政字第二四二九五三號,永久,109555.00,1,0870504,0870519,0870519,,,,,,
087法登社000005,2,1,蕭忠仁,246,0870414,0870506,0870506,6冊43頁,,0,賴勝田,社團法人國際獅子會中華民國總會台灣省桃園縣第二分會,0870506,中壢市環北路三九八號五樓之五,社會服務,捐助,桃園縣政府五十六年十一月十六日核准,永久,15000000.00,1,0870506,0870903,0870903,,,,,,
087法登社000007,2,1,蕭忠仁,256,0870420,0870624,0870624,6冊63頁,,0,葉斯祁,社團法人台灣省工商安全衛生協會,0870624,桃園縣中壢市中央西路二段一六八號二樓,以配合政府政策，提升工商安全衛生水準，協助安全衛生教育訓練及教導人員正確安全使用各種防護器具，防止災害擴大為宗旨。,捐助,台灣省政府八十七年二月八日八七社二字第一五七七三號,永久,100000.00,1,0870624,0870727,0870727,,,,,,
087法登社000008,2,1,蕭忠仁,250,0870608,0870608,0870608,6冊51頁,,0,陳福吉,社團法人桃園縣社區聯防協會,0870608,桃園市同安街三三六巷七十五號三樓,以務實社會服務，民眾福祉為依歸，防範犯罪，促進社會安定。,捐助,桃園縣政府八十七年五月八日桃社政字第一三二四號,永久,70700.00,1,0870608,0870617,0870617,,,,,,
087法登社000009,2,1,蕭忠仁,260,0870611,0870731,0870731,6冊71頁,,0,朱迺欣,社團法人中華民國臨床神經生理學學會,0870731,"桃園縣龜山鄉復興街五號( 林口長庚神經內科 )",為促進臨床神經生理學之推廣與研究，增進會員員及國內外有關學術團體與學人之聯繫及合作。,捐助,內政部八十七年四月廿二日台（８７）內社字第八七一三一六八號函,永久,100000.00,1,0870731,0870917,0870917,,,,,,
087法登社000010,2,1,蕭忠仁,262,0870710,0870818,0870818,6冊75頁,,0,吳運東,社團法人桃園縣康復之友協會,0870818,桃園市龍泉一街一一五號二樓,結合精神病患及家屬共同爭取應有之權益。,捐助,桃園縣政府八十七年七月六日八七府社字第一二九二０四號,永久,710000.00,1,0870818,0870903,0870903,,,,,,
