登記案號,序號,分事務所地址,網站連結
087法登他000021,1,台北縣汐止鎮康寧街一六九巷一０一、一０二、一０三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cwqfXpOcrsJ8S-oB_SBLFLb-FQ0iYgJ0K1KuGEB3v1XCDmkJ03ehBOqfz3N2
087法登他000031,1,高雄市中華一路六七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Fd1CPeKRRX6Benj9YyYwgRQkAzy6HI8o7All_1OeKIOhQSsvJlH6ftWqR98=
087法登他000031,2,桃園縣中壢市環西路八三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rDmwTAuQDA7ToAg5oAjaj-Rqk25BEa3EHWx1XdOOKNqnM3srHbQqIEeDc4I=
087法登他000031,3,新竹市博愛街廿八號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uuk4r3U-OV1rej-TrRYPmUG__dG7fLMKDQCZVClTfBREbiIiKmhyNBTMXbQ=
087法登他000031,4,宜蘭縣羅東鎮林森路八七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SscylcaBgZK97z23zjAR48ulQfQ0WopblHw-MaBO-MQObIdNE97f1bRA4a4=
087法登他000064,1,台中市忠明南路二七０號十四樓之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/e6u9BDCBBBuKzeEvLVpwntxTNK-I0p5oFMxmlJtU5BbcSQJ4B92iIf6sZbLS
087法登他000064,2,高雄市苓雅區英明路二０四巷二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iQkVWNdSi3Ju8C2LdZgtYvxJdEqzOb7rmkKs0wE8nWO-4KDuuHP0Vdsyi-d3
087法登他000089,1,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/F_3STduiXki15-00Dh-TIsYmYht4me2un6Wy0oyEfAIa3P1M34ExcdWddEG3
087法登他000139,1,台中市健行路一０三九號九樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DWxgyQFPKr034n26b0zNUfTqDvumZCeI_YE_Yl4kWgL92nZUDYEpwpyUxes=
087法登他000181,1,台北縣永和市福和路二二五號二二七號一－四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qyCZAPEkK_eInsL-iLYpKkf3hUPSM7sAYjX6Co9-QUVIcY-ZABNoc3-BIuU=
087法登他000181,2,台北縣板橋市實踐路一三０號四樓及一三二號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VR9906WMSAQbVrVsaR1znno7kdD2klgsTZ0MtPt9B-bUf9t-tJRTVscqGjo=
087法登他000181,3,台中市市府路九七號一－八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YkWDBtR6LTUEh0sfPTqvse26h41gNdF4LU2an_nmyy1NocmEHbh-wWCI6n4=
087法登他000181,4,台南市東寧路三八四號一－五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JukNJlEimbVZ05LTX-HUP5Z6s10gkfy3AEFRpkonc6mRlionxjablF2jueQ=
