登記案號,序號,職稱,姓名,網站連結
087法登000001,1,董事長,黃江淑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zpuWl_qa_c1s-4BO-3XEuyQ9rPINyHV5Qb5tLZRJnLqVuPPa1qMcrm2x
087法登000001,2,"董  事",黃重生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Vyjom0wSWjNEMo7D34z2e8MjdVCX3dqRG3IJmH0OjZe19qhDfUGwZniz
087法登000001,3,"董  事",張維正,https://aomp109.judicial.gov.tw/judbp/whd6k/q/sTpQZ5yxfHTBsZEjTj_HGwYS1X7yH56lqqp_J3TuBMskTBXWrFKx4o3l
087法登000001,4,"董  事",鄭富書,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5tPreVQTkv9xOr3RnQmb47G78V2cbE97ebibAYs4R-qSHbOapqTkmDMc
087法登000001,5,"董  事",林鄭幼嬌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bCiY5DJsc7Kj_LOAtzEAP980CL5Xiqy_6EJYByt5uMOtEYap386kiZxz
087法登000001,6,"董  事",林達仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/S0U4XHEO5lKHfFlcP7izm9fMbO5PyCHCXDescOuZPmQNv9gONaGWheUD
087法登000001,7,"董  事",丁祖琴,https://aomp109.judicial.gov.tw/judbp/whd6k/q/N-sKt5oITeSu5AUiBOfTkOGh2iOfVmL7kx7mTl9b0niFB_f863W9jWPU
087法登他000001,1,理事長,王秉哲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/izdVv4kxGNtRau1srCC7QgKUyw8_eEaQxM1oEom9ZISVFac_utFOpWrvFPM=
087法登他000001,2,副理事長,杜興順,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jYDg9kfLbMk751nTDZ2GoUN3zpi1XhoVo1y6N0hFvlnXGc0IhEMHNnkXalI=
087法登他000001,3,常務理事,翁清神,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eeWGfHsIAql_ordE71INlwIsahMnPzARIKvwF3h09J-hRKlwwQGLTeam3Js=
087法登他000001,4,常務理事,馬宏萶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1PtB83lUVmI3Hvc4oAl77WPLRRolB7F2YXpYXTMX65HqLdmWlFVfFOU-pwI=
087法登他000001,5,常務理事,蘇英賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/disMmLQnqVhDrAptLjlU4xfKA7uVg29mkUvDGeGpxDw4FgdBBujuzj0x1qU=
087法登他000001,6,"理  事",張慧娜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a6h4mWsQMys7ayAH4bBfLZ5SMtjF_Al7Qk6qHRORWkY-qIFN6hTFJD0jRlA=
087法登他000001,7,"理  事",康景泰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uOjnOmbyII_VmhMSmh3j_17_aiuIS4mME9YpXAlwllLoa3MlLk7_TUtAjgc=
087法登他000001,8,"理  事",江滿足,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IAJCqjhCdx6RVxUQemviRBVGdV3yUpGibvOZt23gaQKOAMVUf3Vm-429tQ0=
087法登他000001,9,"理  事",高水木,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KGclFFLjJvsL6jImrC63zxXUWT6zsKqPLIbhsHvMExHJ7dWhrY8_4wKi_14=
087法登他000001,10,"理  事",廖秋桑,https://aomp109.judicial.gov.tw/judbp/whd6k/q/H1PJYPZuov-s99Ver3Kg3d_4xZ1bCHBfvyva5pNHVJjNonwNMBKQKVE3i4g=
087法登他000001,11,"理  事",洪西彬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IWAG07t7lzA0aNorLCk6R5vlG3faodpB_zUCgRdhSAozUpMuKBtRgFbmbj8=
087法登他000001,12,"理  事",魏李招容,https://aomp109.judicial.gov.tw/judbp/whd6k/q/z5QYB_97pRq7xMBxT_e2OkCseIEyI39pWGi0aRiajluNTqT2OAwtt5qoAh4=
087法登他000001,13,"理  事",陳雪芬,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PkWn58OXtjgg9JX-ns34E1yrXbV-sxoCxHA6eMnWd5zjWXHeuKzW_LT9zE4=
087法登他000001,14,"理  事",陳筱華,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dW6qG7ST0jzP9IM1QTIkN-adbhjApP5SBwt8JIgAxaMZIvu1xdIUUgRRMQ0=
087法登他000001,15,"理  事",朱篤鶯,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vjJ8mmE087q6er_m9_MgOlHsihWTIbG5mODd-snfDcoas9hN6c9qJk_VkO8=
087法登他000001,16,常務監事,翁　英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6QZj5gq2J5IXOLdAYjxyrOF_J9JM6acWKNmhZ4m2OlMTzrdqIF_ewaEQqxc=
