登記案號,序號,分事務所地址,網站連結
087法登他000020,1,高雄市鼎中路三五八巷十七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3vP5kJSj3mExSA48wb7j7SFkC_KsJQd_ha3OBjpU2kndyJto1lXpUnSNrg==
087法登他000020,2,台中縣大甲鎮光明路一六五巷一七二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lmBpdmSfrfB5XoAm2eZluIVUk_L0QMTivRehghmAuulbJTdd9EbHquhvNg==
087法登他000020,3,台北市南港區研究院路二段一六六號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LO967I9cIC37m12MCMr6J1cHRr3-wnWsgTCZ0i1ovUPOmk8cvXo7og7GaQ==
087法登他000052,1,宜蘭縣蘇澳鎮新城北路十九之十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/x1mHPWZYI-S7G7alwMljf2mK9TU-dsuqiPMk3CZ4R7b_rG3925y47VM3U80=
087法登他000079,1,宜蘭縣蘇澳鎮新城北路十九之十三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TsBwqsBU_SZOIy9Y8Y4ISoDhkZ16EinHjfCpo5zH35hkW129E4HrTcvgDGE=
087法登他000081,1,台中市西區忠明路五四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2MSLgu8LsRLdIx0PSfFaD5e75TNSSXcytc66rn8AU9sD5Jm1Fm7JYASAJ3U=
087法登他000081,2,台南市南門路七十五號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HTFYd6fecyUmoPJfPLNAS0eeJ19a7K9354OESUcmFuzVkbZG18qhqMSM98k=
087法登他000081,3,高雄市建安街八十六號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ilhOti10I0tb0HkMY9qHtTu582Zqf7rwrfXEEYZf_P0F8a4IY2LtaqvKakk=
087法登他000081,4,台北市北投區大業路六五巷八九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4B2g7uAOp8ZfBQ8X8vI-nRfQYWZ5fHXODodCPB210FMdbtMH6Nq-Z9VdvnU=
087法登他000081,5,台北市大安區安和路一段二九號十樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qwAA9xVVv8fO31dmwRmfezhKCmEM0U1IoZvc3RVBcjzhtinXi4yW-gRRx3Y=
087法登他000081,6,桃園市大興西路二段一０五號十二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oOsZsFjUZ396s9utXMaoy4s_TXc3tkqnMCqbTAwQULg43wOvIKHV-7nMAc0=
087法登他000081,7,台北市承德路七段三八八號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YXtkIAfz9Jf-wP68sKGq_I8TAWGrI6TvUOtQwEIxfGkVViVRcY7LeBX0Pr0=
087法登他000133,1,台中市西區忠明路五四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vWFjRz6FlJE3dVvDmfv9rRdXl-P5D8ysmIUBQeK0XyOSrBz0XQ1xAauqAu8=
087法登他000133,2,台南市南門路七十五號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ckZ_x-UbPkQ0pd4vd0b4o-L0XL-RL2i6nrlODixLWMCFrwXOLLtlZgY60gA=
087法登他000133,3,高雄市建安街八十六號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qELxXemhevCke1YZRkghCy8td7bWHuGqBF4HNmFOn72Q0HjMX7eyXGF5-V0=
087法登他000133,4,台北市北投區大業路六五巷八九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-waGL7Smyr9afEXmeqzdvJnlxJQDE21n9rbbW7B8U3RtNaNeMJLBNpYvNIw=
087法登他000133,5,台北市大安區安和路一段二九號十樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bJ1a0PV2mn_2bvLwtnSLkqqzmxq4-sgSdODTjFlwi-xVnugRXc3KC92mP2s=
087法登他000133,6,桃園市大興西路二段一０五號十二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/k7-xTH2Ffgws_Jn_qGx2K2IzNgrzp2960i1RTrL4ce-QwIalBOhKIxKbbUo=
087法登他000133,7,台北市承德路七段三八八號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wiQ6AHDS73vW_HmlvWGM0EKmI54dBBcF0_6joQ6V4dem6y9VYUJdzQYKFH0=
087法登他000135,1,台北市廣州街二００號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IexDqyCyXmReTPQEQ4Hs5ICJYuQny12FVWDnrv_rcFYdrref6dioj1BGZWtRpGA=
087法登他000199,1,台北市北投區承德路七段三八八號二樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bNCztMa4P9I2i5GvLTTjhktryGXpk8NNl00bCb_w5KJ3yXpr4qy_fsUz-6o=
087法登他000199,2,台北市北投區大業路六五巷八九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bTDHDqQZbLmJsQolL1sKwY7bDNkPqYlROBxsAgdh1UXkZM8jL-IB1mNbmKA=
087法登他000199,3,台北市大安區安和路二段二九號十樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5zm7VaqW679O1tbcSTREchoYlVF8w8ay56COVmIuPuRXC-gdVEW0zIMpHW0=
087法登他000199,4,台北縣金山鄉三界村七鄰十四之五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ppz2ZG5g5M_yDQJOQ9WonSycCCqRXnamtkrBqlxDvkJRLT_Cn7YLcpoukWA=
