登記案號,序號,職稱,姓名,網站連結
087法登他000001,1,董事長,釋　惟　覺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ku-eurIy4JpE6BmX-9ES-a7GxgZ9F-qmibshgA-wp7Hak-r1pcwZzZtX4g==
087法登他000001,2,"董  事",李　祖　原,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LAdLzLq6MPGvJKBKZiprdXAICYJmYmpyu5xfKOUZf2BVa1ourj8rKrsyNw==
087法登他000001,3,"董  事",彭　垂　銘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/YRFalei2tOSWao9_83KckBdTLzjHNirdVtUitcoAjUSV840QxNQlapcJdQ==
087法登他000001,4,"董  事",許　應　誠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AjUUk_Iy6cHj0YM3p4w2pb4GZ1rP-oLFBchqimrE-x0krtHQ3BQBGQxdmw==
087法登他000001,5,"董  事",林　祐　民,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tqSbOiD0WWRC-vqIaHw9PJqW6Poo1ezhqY6pbi51uGz7YISDOPfj62qdCQ==
087法登他000001,6,"董  事",吳　定　來,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_dvPgSf7r7R9i8K-1zZe1RALCVYgh9V9-Wdep4mJ06sc_MXs0-aA4R1Dcw==
087法登他000001,7,"董  事",謝　斐　昱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7ldBetlnsASaJkDfAFpRKSuoZej6hIRliSnfFUlJ5v5j6dRIilpYwkG_Rw==
087法登他000001,8,"董  事",黃　瓊　萱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xueB-h7AZEV_mWpNDRptcb19tNq6KRLY8szTRFf_Dx7gu1n07mwZR6Zf6Q==
087法登他000001,9,"董  事","王  世  芬",https://aomp109.judicial.gov.tw/judbp/whd6k/q/brWjpDpKHi0SkAHNoWf-EJmQokjbUdZ7byu0VibP_qM98CkEfPTpZY8lng==
087法登他000001,10,"董  事",莊　秀　珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DW8q9H0JTEfcroBTqqBOk9H9Ffpn73mTUH6ZEKVLL65-V3F9x07gzAyRBw==
087法登他000001,11,"董  事",曾　秀　雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/78FcqoUsFL2UJdAlYrwWwu_xarh4FpXpAZD_k_rrFsP4iv0ASiEua0CYAA==
087法登他000001,12,"董  事",白　佩　玉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1H7Ln-UGH4FzGGHpLfkzEOYEjlj8X5Vd2YaSLsl4pCQo2fausWPPezA7hQ==
087法登他000001,13,"董  事",花　惠　珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wRdZV8vndYN1EgmnRnrErAPhQF8VJoOZ6LChpp5XFBsmg2UBIGzHTmpc5A==
087法登他000001,14,"董  事",楊　德　勝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/26eYl5K4uhH3E5zu-GaoDYcpQ3d_JWc3omqaKIDuNyaCdNiEGwb-1TUfyA==
087法登他000001,15,"董  事",陳　美　龍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O48k0SiLsfeeJilW3CFu7pKpBnARZO81Hmf9sS4Vd55KThm_07DNWlFAQw==
087法登他000001,16,"董  事",呂　崇　民,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fIEb2En88t1-SSXN000JTe-3eEwI8FrnbwZ_oNNOwkpWcJ7AFo_l-ZHy8A==
087法登他000001,17,"董  事",王　有　德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yphefLO-1R0nf44Jer-naTGF2pWjbUJMHnmNEt7SwOpB4J1BZ_4cGWMQHA==
087法登他000001,18,"董  事","宗  福  森",https://aomp109.judicial.gov.tw/judbp/whd6k/q/rmz6pH-F54yZgnPaeZOlimCzj-iWepcEnb1Yt7g0HgrwoFDJGoeJ5hf1QQ==
087法登他000001,19,"董  事","張  國  萍",https://aomp109.judicial.gov.tw/judbp/whd6k/q/2qMky5sISrkDk1O1Ikxkr0RqN2Ae7Mii29MZt5sVew_1sotgJ_t-6W3IcQ==
087法登他000001,20,"董  事","陳  惠  玲",https://aomp109.judicial.gov.tw/judbp/whd6k/q/ud5DdnDiO1oG0h8neniqPgj9dLRCpP4ePINTol2jdnXH7ziRZg2gnM8UrQ==
087法登他000001,21,"董  事","蔡  端  粉",https://aomp109.judicial.gov.tw/judbp/whd6k/q/0EXTLIM01ySQJKuqwzRLvPWReLyPqA2FTvtPxjrpI7LteCUUgzOf5-WLVQ==
087法登他000002,1,董事長,廖炳金,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gOWqSFe9PHs1KXAFdyA_XBWHJfw8EKgmoUs3D1YCHqzbc2rSw5acAaundw==
087法登他000002,2,"董  事",張炎柱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-Ozo1RLBmUjLeroHlNdU7pNXMCE1RCUnaoNWk1RjGKq9GIY2B-N5y3pkbw==
087法登他000002,3,"董  事",高榮男,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IJF_PKinYIRFDb_LU0RxKCjV_e5hrtsx7KEhkx3bqa88EeQBbCdubA00OQ==
087法登他000002,4,"董  事",王伯瑜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nhH-bcALh68zIvICs6eFOoSNg2wi-hIcTa6ECSLwAht_Di8UcDCOoMG5qw==
087法登他000002,5,"董  事",文右武,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2a4OR3dlqExQhJlcWgHXCv4iGpTC1j-gbJJmoJ586Ib21EeILb0UrXW5yg==
087法登他000004,1,董事長,林秋堂,https://aomp109.judicial.gov.tw/judbp/whd6k/q/12I5A_qFKEUQiX9lJ9ezMs2d36cSbZM2J-TfpXi2yxplh0Rsfvli5x09wg==
087法登他000004,2,副董事長,許清江,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Wu9G1stMS3unG4tr-VpCj3ywyNoUxuue_0tN6jIyKRAqikXwr0wY4KISrg==
087法登他000004,3,常務董事,張敏政,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5xeYDnkA5L_655LXwhJoWKLEmM97wYpt_Gq_Bq2M4mVlaWZqTuqJNruBRQ==
087法登他000004,4,常務董事,王金墻,https://aomp109.judicial.gov.tw/judbp/whd6k/q/E7y37YHsGdm61lYmClLGmFuQLadEPftrcfMj4f5gtsjY-nIElKhJWt9kcQ==
087法登他000004,5,常務董事,王子真,https://aomp109.judicial.gov.tw/judbp/whd6k/q/M_-n0KjBkrYmtVLaEAhbn6KEzzltBe9ir61GiSTgIqA3OK907USBLUk_eQ==
087法登他000004,6,"董  事",曹招旺,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GJ35Cei8rUla4T5ctKHvoteoY6W0Zotb-3h-0d1ArKUvdWH41n6K-hNTMQ==
087法登他000004,7,"董  事",林貴山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kDbEasYnyBffheDPP-XjKwO-zanvRxef76oiFoOyFLAnZ-WuWz9BtrZIQQ==
087法登他000004,8,"董  事",林碧珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aTxl8md6f7ZWIEADNkYqrhQEj2VO1jaQcEUBFQkTZmM9V9ShuuY-YDvaFw==
087法登他000004,9,"董  事",王杉榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/XNtU02qMS-WKEzO-PRBzdptUeelOe4VULpeoQRGcKYbOvoffS4JLiJIprQ==
087法登他000004,10,"董  事",沈賀路,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Jka0VEvmRSy3_wDcocokYxu26Bj7W4CtwYtiChU3kEai5_kHG2T5u6H2Yw==
087法登他000004,11,"董  事",邱瓊輝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Pde84emsW1zSnrbgK0C5PjcvlEjfcD30nzWztgnevLF9khQ_RcvCe6bAcQ==
087法登他000004,12,"董  事",林正三,https://aomp109.judicial.gov.tw/judbp/whd6k/q/J6kLshSg1TLMACVdzn7DeT5FMWZDH6yVUfj-TuJEt9hUYPjHVk_rCJAEhg==
087法登他000004,13,"董  事",梁平奉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lUoZ-o9RjN2kjFFPtdtLpAXgzHh7pYr0j9oUfuII8-EJMK2nOK6FWUNHDQ==
087法登他000004,14,"董  事",王杉枝,https://aomp109.judicial.gov.tw/judbp/whd6k/q/QW-IJJafoJKa-vF53SUsmdpYUApgy3Ozz7GeloTeFoq9W1AIQBL37ulmDg==
087法登他000004,15,"董  事",許長國,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zsMb34QO9VY0JsQsMd5ajy5BgUR3vAl3_ogb0JzqMCmfsS-N0JeQj4l28w==
087法登他000004,16,常務監事,郭正雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qQPnsahNFYirc1Ex1CeYt0t6dPZZR_rSMYcsdXdw-yMST4qbEE1shLaZDw==
087法登他000004,17,監　事,朱進丁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HadcNyfagpxrLSWkuxk49OSJUdnvOfT9Ld_W_oacToG3C_-BHolrGCWKXg==
087法登他000004,18,"監  事",梁平定,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tQotMwyr_foK1WaECU3f6rnniZEjCKMk40SEgoP9KwBMy-vMbCBfVBTA5g==
087法登他000006,1,董事長,廖振明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ItFKvWQjTv6eVPjZBhVrh6Tl70ylPc1-Z62xagT0pGA8Mp3QcbyeUXW_sg==
087法登他000006,2,"董  事",廖深利,https://aomp109.judicial.gov.tw/judbp/whd6k/q/te3BCPzfZa1nCgIAF2gBn-FXP74iV7gagTBJq4qC2N_JoAVhPMUPgioKGQ==
087法登他000006,3,"董  事",廖健柱,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_ZihDbCueHkr_j4YeC7Q1ZIf8SQ2b-1eiBRXQd7FIIbeyUFCFDiTOqv1xA==
087法登他000006,4,"董  事",廖堃隆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0ZKiC1I6KSRgyx6Ic3MRR2i0QUrvZPaowOqxi3KQe5Gd3KV09fk1plSCeQ==
087法登他000006,5,"董  事",廖籐次,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3hLzViYNFHBwM-7q7nuUHlqVSK1cV48422HU0Zvoo0e4JV9rtIs4bJWaUA==
087法登他000006,6,"董  事",廖碧山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uKjLv6KLXOrj7KhaG03KQ3aicsVbvWI4DuDasZB5MoYSBTNQ15HC5yeSkg==
087法登他000006,7,"董  事",廖浩昇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/TehO1yz6tX6GR44sChvFQ3vi98L-olYCY1UENJiKXerObFRhi-LpidENfg==
