登記案號,序號,職稱,姓名,網站連結
087法登他000001,1,董事長,陳炳仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mL7Pt0c89QfWnWISFWH1XAu6rsRO510M8rT0ANDaVFbJ1fU8jMVvb0sU_A==
087法登他000001,2,"董  事",陳金盛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iBtcAhrUF_ZBm6WF9Nh2LD45lJVeiq0yiX8RxPblKLEO5tGuc2YqVq6rqw==
087法登他000001,3,"董  事",陳再權,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FCRkkLMLPGlw0O8KTgihCP4XLdVgMJWvOx-sbCczhh1ZOY2HFFKxxG3JOQ==
087法登他000001,4,"董  事",陳長坤,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jXcCLtpvl0HNZxUwXUWKz4tsUS6ExouddkC3l8g9AJU1yJs0v-Sx3uYaGQ==
087法登他000001,5,"董  事",陳福源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IBqPUrY8SkCQUx_w01SeXZZ7GBRoJAHnfxPpQnorN_cEl9734VZGqguytA==
087法登他000001,6,"董  事",陳應龍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/92MH4GYqX5p9c36rIQT0pTJznZ3KaNVCJYVnzrYNBKfhxXc0ALu4MdXCmQ==
087法登他000001,7,"董  事",陳媽鉗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zE7QausmvWDIfFGRALW6goKJfBtx1PGIdYdUFhAOkmWjUb7EVU8MF3GDnQ==
087法登他000001,8,"董  事",陳水潭,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MUyZJ5tjoSs_BPp8mnhDXrYXMEQFGWx1AK40RMcWxkD-C7ByXCJjTTfr6A==
087法登他000001,9,"董  事",陳得興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eKLujSB2IN_8zr45oj9blyLX0TututH1Z3ImUKD2U_l3jqr4JAg0YepYQw==
087法登他000001,10,常務監察人,陳水義,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gQhJlasaMou9nuYPnOZ_G-mBhh18zwsFsLkl7-tq5D2JG3WsIuzVgd1sLw==
087法登他000001,11,監察人,陳再根,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a5xnDIerQB4V-4IHOslxa5GPavLZyXd8oUOGQE2QPpJpSKdVy-0nX4wRcg==
087法登他000001,12,監察人,陳森照,https://aomp109.judicial.gov.tw/judbp/whd6k/q/JbafIsczgeAFTd0hHeMpU01ul8EVTUvEqnzGaBtCWZqyTt7NO0V9cebXWA==
087法登他000002,1,董事長,歐陽文顯,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-pr-ZXw4OmIe8bivv2ZMTsxDbWJ5mwKGGOWlnsAwr4_wQM7tb5rUWRk_Ng==
087法登他000002,2,"董  事",歐陽水朕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rEIgNw-NDd724FJ7ZC4Ow53hxLCACY7tLqhgYEKwe3ZPcOQ4SNXJOPJT4g==
087法登他000002,3,"董  事",歐陽金山,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aUE4MzOudjSBI2pF9D4vHXw-9gCxMaJsdD5ySNvydzRZQzcdtPIAugb6FQ==
