登記案號,序號,分事務所地址,網站連結
110法登他000077,1,屏東縣東港鎮南平路339號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3qJxo4KE5b_fuz-EfVQ7P2_ONWa_4V0u46VmiGgQTN2fVPAchHe2UTTi58ej
110法登他000077,2,高雄市三民區建國二路221號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iJsSvhHuoh5VwLoQY5L49Y7K3D5kRUMnlz1Iv03ETpxgTfE_DT1sEvjpA5bN
110法登他000077,3,台北市萬華區梧州街6號3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Go-ZGTIyjkD7ceogt0eLvkWPHDwiqwcYz2X-ghJWzBzOqKUI3-UGqN4nFNRi
110法登他000151,1,高雄市前金區七賢二路396號12樓之3,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MRnu4IVapP2X-AM2FjDWkoW9sUYFuq4cx3AoLbYopzIOpYVxp5egrVBLD3iM
110法登他000178,1,高雄市內門區內南里大學路200號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/J3H6nyZS7Soln25QpA0_qQcZFOB9BEbBZi02_8FNJ-uEB7bFWuVO3cQQ0A==
110法登他000200,1,高雄市小港區高坪卅二街20號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/BloLTVInmeUCR52PdD5qDk50_3_jU4kNQ5UGLQSOtCSqIuCVQn1r6Qrs9mHJ
110法登他000200,2,台中市西區和龍里21鄰台灣大道2段16號9樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hm005WBPyEJmQs9BAMZka0gfUSKBoztuysmxBDbxziVAv9eaxXNqLT0Oetwm
110法登他000200,3,宜蘭縣宜蘭市中正里11鄰中山路3段152號7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8rb-CmVJRu3tRyBUMuTzf5Z9XdxCDsOQBE0tG7iT1IfqNoIqOzWwJ3tqE8vP
110法登他000200,4,苗栗縣頭份市廣興里11鄰廣興224之5號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7qENnt1SIN2gSCH9yuWMVRiepb6-10-mqZmneVNKU8PZnhyGyWPj7CyYDS33
110法登他000200,5,彰化縣埔心鄉舊館村7鄰興霖路136號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nw2sG0FrI10oy1q7eTZhSfObE1Ii6ydDQAMTegra5bZQJRtMQJ-4xGqkFOmW
110法登他000200,6,花蓮縣吉安鄉宜昌村3鄰中華路2段11號7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fBghnp1o7tge8RAX2ow6yidAY6M8YrfPITFafGzTt9R0RWqCUwF1WLuzCZ1n
110法登他000200,7,桃園市桃園區武陵里7鄰復興路110號8樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/E6RGTNrG_kFh6t2M0EucYQ3YTUT74gIyeCo4QGPAXkZJmL4062r96NzN55Y4
110法登他000200,8,新北市三重區中興里19鄰重新路5段646號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/6RXh3LwL2NUMc6AN1VRD6oV5x5uy-kRUCzN9-mvNh1HWsW_gxb4ysfuyleJr
110法登他000200,9,台北市北投區大同里15鄰北投路2段13號7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cKyV9ZSc8qyU730eLV6jJYOeJyDnyi-gInTAHLnjJExv1baV6ErKXIqrucN0
110法登他000232,1,台北市大安區敦化南路2段67號13樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/cUqfhU0GS07Aza0gwzcM1t7TM5S7Dc-dxgQyvfXWLI3YmRCKfC-XPxGWkeOm
110法登他000242,1,台東市長沙街三０三巷一號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/uHUisd_yoANok_qOmNNjp46HJNsW0MAi1QtJF_-X-kWPu_mwzZboyKg1dMg=
110法登他000253,1,雲林縣崙背鄉中山路93號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8GCF8f-7h_pgIVtawdEZLAVJKlBvkhhuOBHK9HRkXJNTlF7eJz8J-pNNF-10
110法登他000271,3,台北市松山區南京東路5段108號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kv9akDGTv4iixH98hfF_S400EF4G5l_8HtFVLOPENjAlNCMr5qTCU5XKX2U=
110法登他000271,4,台北市中山區南京東路2段6號10樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zx6swfSHg0M3Uwsy8xeTgT97eqgqXneFNlduhp2gm0F5YXWSuAExNoYTAaU=
110法登他000297,34,台北市中山區建國北路2段115號7樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/d2TLvgkAhoIwuSCuAaRYIxSQ2V3T0onObp1-N0Ym4QkPAGDSvVcXEt9_HRI=
110法登他000297,35,高雄市鼓山區龍水里中華一路2300號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GPELb9j9axTbNOIpPKcIr3ZznGF6EYWIYqo-qWvYkTkwhhxCAOGa_ANAOUw=
110法登他000297,36,新北市板橋區萬板路476號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yBiBe11v4Pv3XdUWlGhb4cD4pKav198L1xWIQ32AAovawZnvWFpJS5MmGzA=
110法登他000297,37,宜蘭縣宜蘭市民權新路1-2號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SQNnoQlw3PwqsWG-hTcJZmeu4xciYJ2G1urPpW28owS3FCng1wHRrfKjq6g=
110法登他000297,38,桃園市桃園區中平路102號15樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Ikn1o52GOKtyGKgxmS-iFYr0jJvY1NHCqYeNABhiLcyqypjDKLAf-WhAlaY=
110法登他000297,39,新竹縣竹北市成功六街163號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rGDGbTk1a9VEczhpFQUEaVvRsJOlVo_TJPyNamaTc5UjKvzvH-gTgoOZ2lI=
110法登他000297,40,苗栗市北苗里站後南路13號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xni286_TmE29Ke-czqA5rQHfNNvYerTOfsdsf-jlSX0wcUz4hoYMqBdLc3Q=
110法登他000297,41,台中市豐原區南陽路85號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/pHN_5d68KLSX9Ni6wMcNBDjd-PPCuVS7NyG06QO5KTKfR2FGUZJ97hhuVfs=
110法登他000297,42,彰化縣彰化市中央路184號12樓之12,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yDLhdssH7QBGlxdIAbMfWabRUZdSCBbiPCuXfdjJfsR7xyE0tgB_bg1LBRY=
110法登他000297,43,南投縣南投市玉井街38號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gGxnjmVd-Zw_PJwFD3CbbyM4Mq-mjA5__E4NRgq56Rq07WzeYN1vDURwbqE=
