登記案號,序號,分事務所地址,網站連結
073登000011,1,台北縣永和市福和路221號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/a6kMZCHQPA1Ly0S8Ew3AlYLaVE1rKnWnXLlZ0a2AiUILFdc3mik=
073登000011,2,台北縣板橋市實踐路130號4樓及132號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qLw1J4C10sc1ZnQ-wjeYHER-CQyvQBuf10iZ_BRTqMh3lV_RnYc=
073登000011,3,台北縣三重市重陽路4段130號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gCkdqEcrLpbbD2bTuu4PnDTID3-A_eCW-zyKLLHxeGrpsBW4q9o=
073登000011,4,台南縣永康市中華路663號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WXxfWCV6KvP3kWSXzESe3vWAqN3r_Nvgu-BZcjC6q_ysDFABHCU=
073登000011,5,嘉義市中山路498號1之4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8ZNBQeElQeDFTYTPaa3S4rC9oo1mZ7zg-LMnrKvevzVirtqOyZE=
073登000011,6,高雄市五福四路104號1之5樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/dQMFBBn-teNJnhvgInrn7cPQ8EP0u--VSnJX6x35S2l-XfFGA44=
073登000011,7,台中市東興路3段315號2樓之1,https://aomp109.judicial.gov.tw/judbp/whd6k/q/OdUxHLF9kzKBZg1Mmukj1tEMKxUAXEfso19OwmnSC0Y-c6yl208=
073登000011,8,花蓮市中山路475之3號1之4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/luGvBYJWTN5BsyidIvqcyK7jm9-NQf394hmoB1DDIew9rMM6-uQ=
073登000011,9,台中縣豐原市水源路595號1之4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/AacvtYjvcSCObXeK8J-XIo95_hqIvjwZoGMqtRp4y5Rv1_vkobk=
073登000011,11,台中市中興街341號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/enJiGfNfS9OgCLooOby7iHEWghIpwKTxE5rngfBpiaF1ENFnjz4=
073登000011,12,台南市東寧路384號1之5樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/u8QtPbIC9_W_mdwaQarmh7lFk6UlKzi54tnoyT2-m9pSPpMO9Ps=
073登000011,13,屏東市端正里中正路109號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/A1IICcYdMDd2cDHO9aLGLXNeEC_XPzgDTq3Z4ZFdY2MoIauueKU=
073登000011,14,屏東市信義路272號1樓至3樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/tMzvELh-kMb599t1ZMKU13YRU6XA6NlRdVreeJ-OfayTRvTfdFY=
073登000011,15,台南市崇明路401號2樓、403號2樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8IWvAxWVP3KvXvXRoXu97iRNS_73mzg3zWQSYY5SRZa75UhlJYk=
