登記案號,序號,分事務所地址
105法登他000324,20,金門縣金城鎮民權路178號1樓
105法登他000324,21,連江縣南竿鄉復興村210號1樓
105法登他000363,1,台中市民族路92號4樓之2
105法登他000363,2,高雄縣鳥松鄉大埤路36之76號
105法登他000375,1,台北市南港區中坡北路92號2樓
105法登他000431,29,台南市中區中正路23號（台南市委員會）
105法登他000431,36,雲林縣斗六市府前街62號（雲林縣委員會）
105法登他000431,37,連江縣南竿鄉介壽村63號（連江縣委員會）
105法登他000431,40,嘉義市大業街88號（嘉義市委員會）
105法登他000431,42,花蓮縣花蓮市公園路27號（花蓮縣委員會）
105法登他000431,43,屏東縣屏東市桂林街38-2號（屏東縣委員會）
105法登他000431,44,嘉義縣朴子市祥和一路西段2號（嘉義縣委員會）
105法登他000431,54,南投縣南投市文昌街45號3樓之1（南投縣委員會）
105法登他000431,58,澎湖縣馬公市治平路28-1號（澎湖縣委員會）
105法登他000431,60,台東縣台東市民族里博愛路430號（台東縣委員會）
105法登他000431,61,桃園市桃園區中正路133號6樓（桃園市委員會）
105法登他000431,62,基隆市義西路10號（基隆市委員會）
105法登他000431,63,新竹市民富街161號（新竹市委員會）
105法登他000431,64,台中市西屯區大隆路40號（台中市委員會）
105法登他000431,65,宜蘭縣宜蘭市女中路27號（宜蘭縣委員會）
105法登他000431,66,新北市板橋區中山路1段50巷17號3樓（新北市委員會）
105法登他000431,67,台北市中山區八德路2段232號地下1樓（國軍退除役人員黨部委員會）
105法登他000431,68,高雄市三民區建國一路463號（高雄市委員會）
105法登他000431,69,台北市中正區紹興北街5號5樓（台北市委員會）
105法登他000431,70,苗栗縣苗栗市自治路518號（苗栗縣委員會）
105法登他000431,74,彰化縣彰化市西勢街192號2樓（彰化縣委員會）
105法登他000431,75,新竹縣竹北市縣政二路101號（新竹縣委員會）
105法登他000431,76,金門縣金城鎮民權路154號（金門縣委員會）
105法登他000472,1,新竹縣竹北市華興街136號1樓之2
105法登他000472,3,台中市西區美村路1段30號3樓之1
105法登他000472,4,嘉義市新生路657號5樓之1
105法登他000472,7,高雄市苓雅區中正一路249號4樓之2
105法登他000472,10,台北市信義區松隆路102號3樓之2
105法登他000481,1,高雄市前鎮區三多三路二一七號十六樓
105法登他000481,2,桃園縣中壢市元化路三五七號十樓
105法登他000578,1,台中市南區學府路七十九號十一樓之六
105法登他000586,1,"基隆市中正路611號8樓Ａ室     南投市營北路243號"
105法登他000586,2,"桃園市民生路148號4樓         新竹市南大路271號6號"
105法登他000586,3,"台南市長榮路2段157號3樓     嘉義市中正路360號8樓"
105法登他000586,4,"苗栗市中正路863號6樓         彰化市中正路1段141號"
105法登他000586,5,"花蓮市三民街28之1號4樓       屏東市民生路3之17號2樓"
105法登他000586,6,"宜蘭市農權路2段30號2樓       台東博愛路490號3樓"
105法登他000586,7,高雄市鼓山區華營路409號
105法登他000586,8,台中市三民路3段144號6樓之1
105法登他000586,9,台中市豐原區東陽里福德巷26巷25號
105法登他000661,1,基隆市基金一路110之87號　　　　　　　　台北市士林區德行東路314號1樓
105法登他000661,2,"台北市南港區重陽路132號1樓　 　　  　　　新北市板橋區忠孝路214號"
105法登他000661,4,"桃園市中壢區甘肅一街29號　　　  　 　　　花蓮市美崙中興路75號"
105法登他000661,5,新竹市光復路1段531巷72之8號　　　　　　台中市西屯區甘肅路1段67號
105法登他000661,6,"彰化縣和美鎮彰美路5段160號　　　  　　  　南投市民族路615號"
105法登他000661,7,台中市豐原區圓環東路707號　　　　　　　雲林縣虎尾鎮公安路201號
105法登他000661,8,"台南市新營區東興六街49號　　  　  　　　　台南市中西區西賢一街139號"
105法登他000661,9,"高雄市苓雅區中正一路305號1樓　　    　  　　高雄市岡山區竹圍東街182巷12號"
105法登他000661,10,苗栗縣竹南鎮竹興里博愛街518號　　　　　嘉義市西區保安四路52號
105法登他000661,19,屏東市大武路303號　　　　　　　　　　　金門縣金城鎮民權路173之1號
105法登他000661,22,宜蘭市自強新路171號　　　　　　　　　　台東市正氣北路255巷74號
105法登他000661,23,澎湖縣馬公市成功街75號　　　　　　　　　連江縣南竿鄉馬祖村26號
105法登他000661,24,蒙古國烏蘭巴托市青格勒太區觀光街台灣會館205室
105法登他000661,25,"（Room 205, Taiwan Center, Tourist Street, Chingeltei District, Ulaanbaatar, Mongolia）"
105法登他000661,26,"吉爾吉斯共和國楚河省波克羅夫卡區蘇維埃街185號（No.185, Sovetskaya Street, Pokrovka, Chui Province, Kyrgyzstan）"
105法登他000661,27,史瓦濟蘭王國霍霍省墨巴本市馬龍給鄉農莊2號地段187號
105法登他000661,28,"（Portion 187, Farm No.2, Malunge Township, Mbabane City, HhoHho Province, The Kingdom of Swaziland）"
105法登他000661,29,"越南胡志明市第七郡新豐坊第二區44街34號（No.34, Street 44, Quarter 2, Tan Phong, District 7, Ho Chi Minh City, Vietnam）"
105法登他000661,30,柬埔寨金邊市桑園區堆帥北第一分區5號村374號路門牌44CEo
105法登他000661,31,"（44CEo, #374, 5 Village, Sangkat Toulsvay Prey I, Khan Chamkarmon, Phnom Penh, Cambodia）"
105法登他000697,1,台東市長沙街三０三巷一號
105法登他000709,1,宜蘭縣五結鄉利福段下福東路26－1號
105法登他000715,1,台中市西屯區安和路168號2樓之6
105法登他000715,2,嘉義市仁愛路347號6樓之3
105法登他000715,3,高雄市左營區安吉街449號
105法登他000715,4,花蓮市富裕七街28號
105法登他000715,5,桃園市中壢區復興路46號6樓
105法登他000721,1,苗栗市恭敬里十二鄰聯工一號（國立聯合技術學院校內）
105法登他000722,1,台中市南屯區五權西路2段668號5樓
105法登他000722,2,高雄市苓雅區四維四路22號11樓之1
105法登他000722,3,新北市板橋區四川路2段16巷10號3樓
105法登他000722,4,新竹市和平路142號2樓
105法登他000722,5,台南市東區東門路3段253號3樓
105法登他000722,6,桃園市復興路70號3樓
105法登他000722,7,苗栗市站前1號4樓
105法登他000722,8,嘉義市友愛路562號4樓
105法登他000722,9,高雄市鳳山區光遠路406號2樓
105法登他000722,10,宜蘭縣羅東鎮民族路32號
105法登他000722,11,花蓮縣花蓮市中興路243號5樓
105法登他000722,12,基隆市孝二路39號4樓之2
105法登他000722,13,南投縣草屯鎮登輝路335號
105法登他000722,14,屏東縣屏東市光復路114之1號
105法登他000764,1,台北市信義區忠孝東路5段508號3樓之6
105法登他000772,1,台北市大直街62巷10號
105法登他000806,1,台北市永綏路8號
105法登他000810,1,台中市西區三民西路六一號
105法登他000875,1,新北市永和區中興街80號
105法登他000914,1,高雄市鳳山區濱山街6之6號
105法登他000914,2,桃園市中壢區環西路83號
105法登他000914,3,新竹市經國路1段343之1號4樓
105法登他000914,4,宜蘭縣宜蘭市舊城西路12號2樓
105法登他000914,5,花蓮縣花蓮市建華路65巷7號
105法登他000914,6,台北市光復北路60巷19之6號地下樓
105法登他000914,7,新北市三峽區國光街12巷10號1樓
105法登他000914,10,嘉義市西區貴州街123號
105法登他000914,11,嘉義縣竹崎鄉鹿滿村鹿山路60號
105法登他000914,13,苗栗縣大湖鄉靜湖村和平路28號
105法登他000914,14,南投縣南投市信義街5巷1號3樓
105法登他000914,15,彰化縣和美鎮新庄里7鄰東發路190號
105法登他000914,16,雲林縣北港鎮新德路108號
105法登他000914,17,屏東縣東港鎮中正路1段10之1號
105法登他000914,18,台東縣台東市山西路1段458號
105法登他000914,19,台南市南區大同路2段136巷10號1樓之5
105法登他000914,20,台中市潭子區大豐路2段1號
105法登他000940,1,宜蘭縣宜蘭市民族路483號7樓
105法登他001003,3,台北市松山區南京東路5段108號4樓
105法登他001003,4,台北市中山區南京東路2段6號10樓
105法登他001049,1,新竹縣竹北市華興街136號1樓之2
105法登他001049,3,台中市西區美村路1段30號3樓之1
105法登他001049,4,嘉義市新生路657號5樓之1
105法登他001049,7,高雄市苓雅區中正一路249號4樓之2
105法登他001049,10,台北市信義區松隆路102號3樓之2
105法登他001065,1,高雄市鼓山二路二七四號。
105法登他001065,2,宜蘭縣蘇澳鎮永昌路四十六號。
105法登他001065,4,高雄縣小港鄉長春街十四號。
105法登他001065,5,花蓮市民享里華東一０三號。
105法登他001065,6,台中縣大肚鄉沙田路二段三０三號。
105法登他001065,7,花蓮縣秀林鄉和平村和平二六三號
105法登他001072,34,台北市中山區建國北路2段115號7樓
105法登他001072,35,高雄市鼓山區龍水里中華一路2300號
105法登他001072,36,新北市板橋區萬板路476號4樓
105法登他001072,37,宜蘭縣宜蘭市民權新路1-2號
105法登他001072,38,桃園市桃園區中平路102號15樓
105法登他001072,39,新竹縣竹北市成功六街163號
105法登他001072,40,苗栗市北苗里站後南路13號
105法登他001072,41,台中市豐原區南陽路85號
105法登他001072,42,彰化縣彰化市中央路184號12樓之12
105法登他001072,43,南投縣南投市玉井街38號
105法登他001072,44,雲林縣斗六市南京路426-1號
105法登他001072,45,嘉義縣太保市健康路181號
105法登他001072,48,屏東縣屏東市瑞光路2段290號
105法登他001072,49,花蓮縣花蓮市中原路376號
105法登他001072,50,台東縣台東市四維路1段381號
105法登他001072,51,澎湖縣馬公市朝陽路146號1樓
105法登他001072,52,基隆市信義區信二路65號2樓
105法登他001072,53,新竹市西大路772號2樓
105法登他001072,55,嘉義市西區興達路226號
105法登他001072,56,台南市中華西路1段137巷103號
105法登他001072,57,金門縣金城鎮民生路145號
105法登他001072,58,高雄市苓雅區興中一路62號5樓
105法登他001167,1,台北市中山區大直街20巷18號
105法登他001167,2,台中市北區進化北路369號7樓
105法登他001167,3,高雄市苓雅區中山二路412號3樓
105法登他001167,4,桃園市平鎮區延平路1段168號
105法登他001220,1,台中市南屯區大墩一街200號
105法登他001220,2,台南市東區勝利路85號2樓
105法登他001220,3,高雄市左營區富國路185號10樓之4
105法登他001277,1,高雄市內門區內南里大學路200號
105法登他001349,1,台北市松山區八德路4段606號7樓之3
105法登他001349,2,金門縣烈嶼鄉西方街1號
105法登他001365,1,台中市南區學府路七十九號十一樓之六
105法登他001395,1,苗栗市恭敬里十二鄰聯工一號（國立聯合技術學院校內）
105法登他001492,34,台北市中山區建國北路2段115號7樓
105法登他001492,35,高雄市鼓山區龍水里中華一路2300號
105法登他001492,36,新北市板橋區萬板路476號4樓
105法登他001492,37,宜蘭縣宜蘭市民權新路1-2號
105法登他001492,38,桃園市桃園區中平路102號15樓
105法登他001492,39,新竹縣竹北市成功六街163號
105法登他001492,40,苗栗市北苗里站後南路13號
105法登他001492,41,台中市豐原區南陽路85號
105法登他001492,42,彰化縣彰化市中央路184號12樓之12
105法登他001492,43,南投縣南投市玉井街38號
105法登他001492,44,雲林縣斗六市南京路426-1號
105法登他001492,45,嘉義縣太保市健康路181號
105法登他001492,48,屏東縣屏東市瑞光路2段290號
105法登他001492,49,花蓮縣花蓮市中原路376號
105法登他001492,50,台東縣台東市四維路1段381號
105法登他001492,51,澎湖縣馬公市朝陽路146號1樓
105法登他001492,52,基隆市信義區信二路65號2樓
105法登他001492,53,新竹市西大路772號2樓
105法登他001492,55,嘉義市西區興達路226號
105法登他001492,56,台南市中華西路1段137巷103號
105法登他001492,57,金門縣金城鎮民生路145號
105法登他001492,58,高雄市苓雅區興中一路62號5樓
105法登他001557,1,宜蘭縣五結鄉利福段下福東路26－1號
105法登他001573,1,高雄市鼓山區蓮海路七十號國立中山大學體育館
105法登他001573,2,彰化縣彰化市進德路一號彰化師範大學
105法登他001636,1,高雄市苓雅區興中二路69號4樓之1
