登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
105法登他000067,1,2,林蕙鴻,882,1050316,1050322,1050322,19冊13頁,1,2,陳達成,財團法人達成慈善基金會,1010420,桃園市中壢區後興路二段160巷90號,本會以從事有關社會福利及關懷弱勢等慈善事業為目的,捐助,桃園縣政府社會局中華民國101年3月15日桃社發字第1010013169號函,永久,5000000.00,1,1050322,,,,捐助章程變更,,,,
105法登他000068,2,2,林蕙鴻,381,1050316,1050329,1050329,9冊13頁,2,7,陳美梅,社團法人桃園市保母協會,0900413,桃園市桃園區中山路1000號8樓之8,非以營利為目的之社會團體，以提供進修聯誼轉介托育服務，並促進保母專業水平為宗旨。,會員會費,桃園縣政府中華民國87年1月11日87府社字第027087號,永久,2000000.00,1,1050329,,1050329,,,,,,
105法登他000069,1,2,林蕙鴻,97,1050317,1050322,1050322,3冊31頁,2,9,陳萬選,財團法人台灣省私立景仁殘障教養院,0611113,桃園市八德區霄裡里長興路850號,為收容罹患智能不足之智障者，使其獲得妥善之教育。,捐贈,台灣省政府社會處中華民國61年11月13日社四字第43341號,永久,167662357.00,1,1050322,,,,,,,,
105法登他000070,1,2,林蕙鴻,56,1050318,1050322,1050322,2冊67頁,1,9,魏欽基,財團法人台灣省桃園縣基督教石門水庫教會,0700319,桃園市龍潭區佳安里佳安西路176號,宣揚耶穌基督救世福音，舉辦冬令救濟，免費補習教育作育英才等慈善事業，敦睦信徒，復興中華文化，發揚團結互助精神。,捐助,桃園縣政府中華民國68年10月24日68府民造字第111748號,永久,10800453.00,1,1050322,,1050408,,,,,,
105法登他000071,2,2,林蕙鴻,827,1050318,1050331,1050331,18冊5頁,2,3,張順圍,社團法人台灣連動債受害人權益促進會,0980828,桃園市蘆竹區大新一街320巷1號,本會為依法設立、非以營利為目的之社會團體，係以結合相關民間財經公益社會團體共同監督政府及金融業者對合法投資商品之提供與管理，以維護保障金融商品投資人之權益，追求社會公平正義為宗旨。,入會費、常年會費、會員捐款、委託收益、基金及其孳息、其他收入。,內政部中華民國98年8月10日台內社字第0980146698號函,永久,201329.00,1,1050331,,,,,,,,
105法登他000072,1,2,林蕙鴻,52,1050323,1050323,1050323,2冊51頁,1,7,何宗寬,財團法人臺灣省桃園縣石雲巖,0510325,桃園市龜山區兔坑村14鄰石雲路338號,（一）宣揚佛教教義，教化民心，改善社會風氣。（二）致力社會慈善公益事業。（三）發揮宗教功能，啟發社會正氣，增進社會福祉。,捐助,五十一年三月二十五日,永久,208900.00,1,1050323,,,,捐助章程變更,,,,
105法登他000073,1,2,林蕙鴻,304,1050324,1050324,1050324,7冊61頁,1,8,陳春郎,財團法人農漁會聯合資訊中心,0880621,桃園市蘆竹區文中路一段107號,本中心在策進農、漁會整體業務電腦化，建立相關之服務資訊系統，增進工作效率，提昇服務品質，促進業務發展為宗旨。,捐助,行政院農業委員會中華民國88年5月12日（88）農輔字第88120213號函,永久,6500000.00,1,1050324,,,,,,,,
105法登他000074,1,2,林蕙鴻,566,1050324,1050324,1050324,12冊81頁,1,6,趙鋼,財團法人消防安全中心基金會,0880712,桃園市觀音區信義路156巷48號,以從事消防安全設備之品質管理、技術研究及調查研究，同時推廣火災預防工作，加強國際消防事務之交流，以強化消防安全設備之預期功能、減低火災之損害，保障民眾生命財產，普及全民防火意識為宗旨。,捐助,內政部中華民國88年5月21日台88內消字第8801399號函,永久,10000000.00,1,1050324,,,,捐助章程變更,,,,
105法登他000075,1,2,林蕙鴻,95,1050324,1050407,1050407,3冊27頁,2,9,邱榮翰,財團法人圓光佛學研究所,0790307,桃園市中壢區聖德路一段888巷11號,為發揚中華文化研究中國佛學培育高級佛教學術研究人才為目的。,捐助,教育部中華民國78年7月6日(78)高字第32759號函。,永久,10000000.00,1,1050407,,,,,,,,
105法登他000076,1,2,林蕙鴻,473,1050330,1050331,1050331,10冊97頁,2,5,張郭玉雨,財團法人寄暢園文化藝術基金會,0930409,桃園市大溪區日新路15號,本會以推展社會文化、保存傳統藝術文化及保護本國之古董文物為宗旨。,捐助,桃園縣政府文化局中華民國93年3月5日桃縣文發字第0930001113號,永久,2000000.00,1,1050331,,,,,,,,
105法登他000077,2,2,林蕙鴻,956,1050330,1050407,1050407,20冊61頁,2,3,林宜蓉,社團法人中華民國婦女大學發展協會,1020611,桃園市桃園區建國路101號3樓,為利婦女在人際關係頻繁的社會能習得第二專長提升專業能力，本會以發展婦女技藝，提升多項技藝推廣為宗旨。,會費等。,內政部中華民國96年8月27日台內社字第0960133380號函,永久,252.00,1,1050407,,,,,,,,
105法登他000078,2,2,林蕙鴻,887,1050330,1050422,1050422,19冊23頁,2,3,楊熙年,社團法人桃園縣高榮關懷協會,1010504,桃園市楊梅區民族路五段147巷4弄26號,結合政府之相關機構、基督教會以及社會人士之力量，促進社區居民的終身學習，提供社區居民的正當活動，協助紓解現代人所面臨壓力與內心衝突，以推動個人生命成長及正確人生觀，淨化社會不良風氣，協助政府達成全民心靈改革計劃。並提供多元社會服務，關心社區弱勢族群家庭、老人與身心障礙者，以增進其生活機能與就業技能。,會費等,桃園縣政府中華民國100年11月18日府社發字第1000467704號函,永久,5000.00,1,1050422,,,,,,,,
105法登他000079,1,2,林蕙鴻,562,1050331,1050421,1050421,12冊73頁,1,4,江金田,財團法人桃園市私立觀音愛心家園,0950504,桃園市觀音區成功路一段250巷21號,本家園依照身心障礙保護法及其他相關法規，對持有身心障礙手冊中度以上且年滿18歲之智障者、肢障者、多重障礙者，提供住宿及教養服務為目的，並啟發其潛能以減少其障礙，冀能適應於社會，而期過正常化之生活。,捐助等,桃園縣政府中華民國95年4月27日府社障字第0950119741號函,永久,13920000.00,1,1050421,,,,,,,,
105法登他000080,1,2,林蕙鴻,21,1050331,1050509,1050509,1冊80頁,1,14,范姜文政,財團法人桃園縣清華高級中學,0620502,桃園市新屋區中華路658號　,創辦清華高級中學並謀其發展。,捐助,台灣省政府教育廳中華民國61年5月6日教三字第34383號函許可設立,永久,418343975.00,1,1050509,,,,,,,,
105法登他000081,2,2,林蕙鴻,268,1050331,1050412,1050412,6冊87頁,2,12,劉桂香,社團法人桃園市脊髓損傷者協會,0870905,桃園市平鎮區復旦路二段117巷20號,結合社會各界之力量，協助脊髓損傷患者重新適應社會。,捐助,桃園縣政府中華民國83年8月15日83府社政字第137391號,永久,900000.00,1,1050412,,,,,,,,
105法登他000082,1,2,林蕙鴻,195,1050401,1050408,1050408,5冊41頁,2,7,黃永旺,財團法人桃園市蘆竹區體育文教基金會,0860225,桃園市蘆竹區南崁路150號,提昇蘆竹區體育風氣暨水準。,捐助,桃園縣政府中華民國86年1月7日（86）府教社字第002870號,永久,8000000.00,1,1050408,,,,,,,,
105法登他000083,1,2,林蕙鴻,185,1050401,1050617,1050617,5冊21頁,2,7,邱莊秀美,財團法人大嵙崁文教基金會,0851009,桃園市大溪區普濟路35號,提昇大溪地方文化水準，拓展參與文化活動層面。,捐助,桃園縣政府中華民國85年10月2日(85)府教社字第149778號函,永久,5930000.00,1,1050617,,1050712,,捐助章程變更等,,,,
105法登他000084,2,2,林蕙鴻,643,1050401,1050408,1050408,14冊37頁,2,3,胡金蓮,社團法人桃園市照顧服務協進會,0970225,桃園市大溪區天祥街1號,促進會員專業照顧技能提升，協助會員取得國家丙級照顧服務員證照，強化團體智能，配合政府推動相關福利政策為宗旨。,會費等。,桃園縣政府中華民國97年2月20日府社發字第0970050583號函,永久,0.00,1,1050408,,,,,,,,
105法登他000085,2,2,林蕙鴻,511,1050401,1050531,1050531,11冊73頁,2,34,游家相,社團法人桃園攝影學會,0940331,桃園市中壢區自忠二街224號,本會以研究攝影藝術為宗旨。,會費等,桃園縣政府中華民國51年9月12日桃民社字第255號函,永久,1770000.00,1,1050531,,,,,,,,
105法登他000086,1,2,林蕙鴻,112,1050406,1050713,1050713,3冊63頁,1,7,周聖惠,財團法人基督教聖經聖潔會,0800925,桃園市中壢區中山路41號2樓,本基督之精神傳揚基督教義，辦理社會福利公益慈善教育事業。,會員捐助,桃園縣政府中華民國80年8月26日府民禮字第156134號許可設立,永久,8738499.00,1,1050713,,,,捐助章程變更等,,,,
105法登他000087,2,2,林蕙鴻,940,1050406,1050426,1050426,20冊29頁,2,2,趙友貿,社團法人桃園市助人專業促進協會,1020304,桃園市桃園區復興路207號12樓1201室,以結合社會工作者、心理輔導工作者等助人專業，促進助人技巧之提升，達成協助社會大眾心理健康與福祉為宗旨。,會費等,桃園縣政府中華民國101年12月12日府社發字第1010309500號函,永久,0.00,1,1050426,,,,,,,,
105法登他000088,1,2,林蕙鴻,257,1050407,1050422,1050422,6冊65頁,1,4,方美玉,財團法人桃園縣龍潭逸園基督教會,0870706,桃園市龍潭區建林里建國路75巷12弄2號,傳揚基督福音及興辦公益事業。,捐助,桃園縣政府中華民國87年5月21日87府民禮字第093558號,永久,868316.00,1,1050422,,,,,,,,
105法登他000089,1,2,林蕙鴻,119,1050408,1050506,1050506,3冊77頁,2,14,陶成濬,財團法人桃園市後備軍人（子女）獎學金基金會,0820106,桃園市桃園區介壽路322號,獎勵後備軍人及子女努力向學，促進後備軍人情感交流，團結向心。,捐助,桃園縣政府中華民國81年11月25日81府教社字第21827號,永久,7548000.00,1,1050506,,1050525,,,,,,
105法登他000090,1,2,林蕙鴻,89,1050411,1050421,1050421,3冊15頁,1,15,方海龍,財團法人桃園縣私立大華高級中學,0620723,桃園市楊梅區三民路二段200號,為協助政府普及國民教育及奬勵私人興學而創辦私立大華高級中學並附設國中部為宗旨。,本校係由方志平女士、方海龍先生竭資及借貸創辦,台北市政府教育局中華民國51年12月20日北市府教中字第1820號函,永久,554475312.00,1,1050421,,,,,,,,
105法登他000091,2,2,林蕙鴻,907,1050412,1050426,1050426,19冊63頁,2,2,劉得鈺,社團法人中華民國美容整體推廣協會,1010903,桃園市中壢區中明路139號3樓,培訓及提昇美容美甲整體保養專業人才並推展各項技藝，積極培育具有終生學習意識的專業人士，提升整體就業轉職機會。,會費等,內政部中華民國101年7月10日台內社字第1010238882號函,永久,0.00,1,1050426,,,,,,,,
105法登他000092,2,2,林蕙鴻,321,1050413,1050413,1050413,7冊95頁,2,11,葉呂華,社團法人桃園市地政士公會,0881028,桃園市中壢區裕民街24號5樓之5,以維護不動產交易安全，保障人民財產權益及會員權益，增進共同利益，提高服務品質，造福社會，報效國家為宗旨。,會費等,桃園縣政府中華民國81年5月20日桃社政字第922號,永久,1000000.00,1,1050413,,,,,,,,
105法登他000093,2,2,林蕙鴻,245,1050413,1050608,1050608,6冊41頁,2,8,徐瑞珍,社團法人桃園市濟世功德協進會,0870504,桃園市中壢區明德路178號2樓,"本會為依法設立之社會團體,非以營利為目的。本會以推行社會福利服務事業為主,包括兒童、老人、急難救助等福利事業,致力於推展社會服務、終身學習、社區藝文、環境保護、志願服務等志業,並結合社會各階層熱心人士,依民眾需求,辦理推廣各項公益活動,服務大眾為宗旨。",捐助,桃園縣政府86年12月18日86府社政字第242953號,永久,259488.00,1,1050608,,,,,,,,
105法登他000096,2,2,林蕙鴻,875,1050418,1050429,1050429,18冊101頁,2,3,欒中文,社團法人桃園市不動產估價師公會,1010229,桃園市八德區重慶街169號,以不動產估價學術與實務之闡揚，制度之改進，共謀不動產估價事業之發展及不動產估價人員權益之保障為宗旨。,會費等,桃園縣政府中華民國99年2月8日府社發字第0990051671號函,永久,0.00,1,1050429,,,,,,,,
105法登他000097,1,2,林蕙鴻,509,1050418,1050426,1050426,11冊69頁,2,3,郭武龍,財團法人桃園市草漯國民小學教育事務基金會,0940317,桃園市觀音區草新里7鄰新生路1462號,本會以從事公益性教育事務為宗旨，依有關法令規定辦理下列業務：一、協助政府推展教育建設。二、協助學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。三、與教育事務有關之學術調查、研究或專業人才之培訓及國際交流。四、發行或出版教育專刊及教育學術著作。五、獎勵各種教育事活動。六、獎勵清寒績優學生。七、其他經上級主管機關定之教育事務活動。,捐助,桃園縣政府中華民國94年1月3日府教社字第0940000564號函,永久,2056000.00,1,1050426,,,,捐助章程變更等,,,,
105法登他000098,2,2,林蕙鴻,498,1050418,1050517,1050517,11冊47頁,2,4,羅永欽,社團法人桃園市羅弘樂公派下協進會,0940111,桃園市新屋區赤欄里4鄰29號,本會為依法設立，非以營利為目的之社會團體，以紀念羅弘樂公，祭祀歷代祖先，飲水思源，慎終追遠，敦親睦族，永續宗祠，發揚民族固有倫理道德為宗旨。,會費等,桃園縣政府中華民國93年5月27日府社行字第0930128576號函,永久,79435.00,1,1050517,,,,,,,,
105法登他000099,1,2,林蕙鴻,120,1050418,1050503,1050503,3冊79頁,1,10,韓銅準,泉僑學校財團法人,0560610,桃園市龍潭區中正路佳安段446號,以「勤慎樸毅」、品格教育及全人教育為辦學理念。,捐助,台灣省政府教育廳中華民國53年8月1日教二字第4303號,永久,118992477.00,1,1050503,,,,捐助章程變更等,,,,
105法登他000100,1,2,林蕙鴻,73,1050420,1050505,1050505,2冊136頁,2,10,楊敏盛,財團法人桃園市怡仁愛心基金會,0750117,桃園市桃園區三民路三段106號,舉辦社會福利慈善事業，並謀其業務之發展。,捐助,桃園縣政府中華民國75年1月10日75府社福字第589號函。,永久,43241226.00,1,1050505,,1050516,,修改捐助章程等,,,,
105法登他000101,1,2,林蕙鴻,252,1050421,1050425,1050425,6冊55頁,2,7,陳松福,財團法人桃園市八德區霄裡國民小學文教基金會,0870611,桃園市八德區竹園里魚池下14號霄裡國民小學,以協助桃園市八德區霄裡國民小學發展校務為宗旨，依有關法令規定辦理左列業務：獎助清寒學生敦品勵學、獎助績優師生參加各項競賽、辦理學區文教活動、師生急難慰助、捐贈或提供不動產或現金等。,捐助,桃園縣政府中華民國87年3月13日87府教社字第048437號,永久,2639260.00,1,1050425,,,,,,,,
105法登他000102,1,2,林蕙鴻,153,1050422,1050503,1050503,4冊56頁,1,7,顏文隆,財團法人私立開南大學,0840620,桃園市蘆竹區開南路1號,辦理開南大學並謀其發展。,捐助,教育部中華民國83年9月10日台（83）高字第049674號函,永久,3600900648.00,1,1050503,,,,,,,,
105法登他000103,1,2,林蕙鴻,952,1050425,1050502,1050502,20冊53頁,1,11,林至信,財團法人私立弘化同心共濟會,0730511,桃園市大園區沙崙里8鄰沙崙106-3號,以發揚儒、釋、道、耶、回五教至尊忠恕、慈悲、自然、博愛、清真之精神。辦理施棺、急難濟助及養育孤兒為目的。,捐助,內政部中華民國73年5月3日(73)台內字第228213號函,永久,35672000.00,1,1050502,1050603,1050516,,,,,,
105法登他000104,1,2,林蕙鴻,40,1050427,1050427,1050427,2冊1頁,1,15,羅時逢,桃園創新科技學校財團法人,0581016,桃園市中壢區中山東路三段414號,為遵照國家教育政策暨現行教育法令規定之目的，設立桃園創新科技學校財團法人。,捐助,教育部中華民國58年10月2日台（五八）專字第20363號許可設立,永久,2680579546.00,1,1050427,,,,,,,,
105法登他000105,1,2,林蕙鴻,13,1050427,1050511,1050511,1冊49頁,2,15,劉獻堂,天主教振聲學校財團法人,0551004,桃園市桃園區復興路439號,遵照國家教育政策暨現行教育法令之規定，辦理高級中學，兼辦職業類科及附設國中部、進修部，並謀其健全發展。,捐助,臺灣省政府教育廳中華民國54年7月28日教二字第44653號函核定,永久,773595863.00,1,1050511,,1050531,,捐助章程變更等,,,,
105法登他000106,1,2,林蕙鴻,200,1050502,1050503,1050503,5冊51頁,1,7,蘇金連,財團法人桃園市蘆竹區新興國民小學文教基金會,0860502,桃園市蘆竹區新興街355號,改善環境，發展校務奬勵優良教師及研究進修奬勵學生參加競賽。,捐助,桃園縣政府中華民國86年4月7日86府社教字第062333號,永久,2100000.00,1,1050503,,,,,,,,
105法登他000107,1,2,林蕙鴻,209,1050503,1050511,1050511,5冊69頁,2,5,童本衡,財團法人台灣省桃園縣龍潭教會聚會所,0860813,桃園市龍潭區佳安里文化路1號,傳揚基督福音及興辦公益事業,捐助,桃園縣政府中華民國86年7月17日86府民禮字第119939號,永久,48445339.00,1,1050511,,,,,,,,
105法登他000108,1,2,林蕙鴻,103,1050503,1050504,1050504,3冊43頁,1,10,王百祿,財團法人中環股份有限公司職工福利委員會,0790607,桃園市中壢區西園路140號,加強辦理福利事業為保障全體職工福利及權益。,由公司提撥,桃園縣政府中華民國79年5月29日79府勞福字第76633號函准設立,永久,1800000.00,1,1050504,,,,,,,,
105法登他000109,1,2,林蕙鴻,644,1050505,1050824,1050824,14冊39頁,2,4,林界方,財團法人桃園市溪海國民小學教育事務基金會,0970305,桃園市大園區和平西路一段420號,協助溪海國民小學發行教育刊物，促進學生敦品勵學，改善教育環境，發展校務，獎勵教師研究進修。,捐助,桃園縣政府中華民國97年1月25日府教習字第0970019770號函,永久,3020000.00,1,1050824,,,,捐助章程變更等,,,,
105法登他000110,2,2,林蕙鴻,1143,1050505,1050506,1050506,24冊82頁,1,1,楊右任,社團法人舊鞋救命國際基督關懷協會,1041113,桃園市中壢區中山東路一段223巷129弄10之8號,本著耶穌基督仁愛之精神，傳揚基督教教義、以國內外人道救助與關懷，發展推動公益慈善事業，增進社會福祉，並達成宣教，人道關懷與教育啟發下一代為宗旨。,會費等,內政部中華民國104年10月2日台內團字第1040063141號函,永久,0.00,1,1050506,,1050525,,,,,,
105法登他000111,2,2,林蕙鴻,614,1050505,1050516,1050516,13冊79頁,2,4,巫愛玲,社團法人桃園佛教無意捨協會,0960820,桃園市龍潭區東龍路284號2樓,"本會為依法設定，非以營利為目的之社會團體，宗旨如下：
1.以行善佈施來喜捨殘困，及急難眾生，自利利他。
2.以倫理綱常來啟醒人心，令群迷眾生，自度度他。
3.以悲智雙運來精進佛道，導有情眾生，自覺覺他。",會費等。,桃園縣政府中華民國96年7月24日府社行字第0960239041號函,永久,0.00,1,1050516,,,,,,,,
105法登他000112,1,2,林蕙鴻,151,1050506,1050509,1050509,4冊52頁,1,8,陳勝利,財團法人桃園市龜山區文教基金會,0840612,桃園市龜山區大同路23號,協助桃園市龜山區各公立中小學發展校務、學生獎助，促進學生敦品勵學。,公所，學校、學校校友、家長、公司行號及熱心教育人士捐助,桃園縣政府中華民國84年3月15日84府教社字第005061號函,永久,10000000.00,1,1050509,,,,變更章程1、2、3、6、8、14條。,,,,
105法登他000113,1,2,林蕙鴻,384,1050506,1050523,1050523,9冊19頁,2,7,鄭林在,財團法人桃園市大園區內海國民小學教育事務基金會,0900424,桃園市大園區內海里2鄰學府路76巷32號,以協助大園區內海國民小學改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國89年12月7日89府教社字第248437號,永久,4000000.00,1,1050523,,,,變更章程第1、2、4條。,,,,
105法登他000114,1,2,林蕙鴻,314,1050509,1050509,1050509,7冊81頁,2,9,曾文鑑,財團法人桃園市立頂社國民小學文教基金會,0880825,桃園市蘆竹區山林路三段232號,協助頂社國民小學改善教育環境，發展校務，促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國88年6月2日88府教社字第116192號,永久,2520000.00,1,1050509,,,,捐助章程變更等,,,,
105法登他000115,1,2,林蕙鴻,749,1050510,1050516,1050516,16冊49頁,2,3,宋狄銘,財團法人台灣省桃園縣宋富麟公祭祀公業,0990119,桃園市平鎮區延平路3段104巷17號,以祭祀先祖宋富麟公，並促進後裔子孫團結及辦理社會公益慈善事業為宗旨。,捐助,桃園縣政府中華民國98年12月17日府民宗字第0980483772號函,永久,61428647.00,1,1050516,,,,,,,,
105法登他000116,1,2,林蕙鴻,408,1050512,1050802,1050802,9冊67頁,2,3,卓阿明,財團法人桃園市大園區埔心國民小學教育事務基金會,0901126,桃園市大園區中正東路一段189巷35號,本會以從事公益性教育事務為宗旨依有關法令辦理下列業務：一．協助學校改善環境充實教學設備發展校務。二．獎助教師研究進修發展課程及教學研究。三．發行或出版教育專刊及教育學術著作。四．獎勵各種教育事務活動。五．獎助清寒績優學生促進敦品勵學。六．其他經上級主管機關核定之教育活動。,捐助,桃園縣政府中華民國90年10月26日90府教社字第216855號函同意設立,永久,2000000.00,1,1050802,,,,變更捐助章程等,,,,
105法登他000117,1,2,林蕙鴻,539,1050512,1050512,1050512,12冊29頁,2,6,陳萬松,財團法人桃園市楊梅區楊梅國民小學教育事務基金會,0941021,桃園市楊梅區校前路1號,以公益性教育事務為宗旨，依有關法令規定辦理下列業務：一、協助政府推展教育建設。二、協助學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。三、與教育事務有關之學術調查、研究或專業人才之培訓及國際交流。四、發行或出版教育專刊及學術著作。五、獎勵各種教育事務活動。六、獎勵清寒績優學生。七、其他經上級主管機關核定之教育事務活動。,捐助,桃園縣政府中華民國94年9月8日府教社字第0940247899號,永久,2000000.00,1,1050512,,1050623,,,,,,
105法登他000118,2,2,林蕙鴻,906,1050512,1050604,1050604,19冊61頁,2,2,鄧汶墩,社團法人桃園市南陽堂鄧姓宗親會,1010823,桃園市中壢區新興路180號13樓之3,以宗親聯誼為宗旨。,會費等,桃園縣政府中華民國101年4月17日府社發字第1010091126號函,永久,1640031.00,1,1050604,,,,,,,,
105法登他000119,1,2,林蕙鴻,267,1050512,1050823,1050823,6冊85頁,2,5,楊雅芳,財團法人桃園市龍潭區龍潭國民小學文教基金會,0870904,桃園市龍潭區南龍路13號,協助龍潭國小奬勵教師研究進修、促進學生敦品勵學為主，改善教學環境、發展校務、推動藝文活動為輔。,捐助,桃園縣政府中華民國八十七年七月十六日八七府教社字第一二八五０一號,永久,2850000.00,1,1050823,,1050823,,捐助章程變更等,,,,
105法登他000120,2,2,林蕙鴻,938,1050516,1050524,1050524,20冊25頁,2,5,陳文煜,社團法人桃園市普庵彩藝協進會,1020208,桃市園桃園區中山路349巷2號,結合業界善心人士之力量，救濟貧困、關懷社會、促進均富、詳和社會之實現。,會費,桃園縣政府中華民國90年5月30日府社行字第098625號函,永久,7309916.00,1,1050524,,,,,,,,
105法登他000121,1,2,林蕙鴻,458,1050516,1050531,1050531,10冊67頁,2,5,楊盛進,財團法人桃園市私立康福智能發展中心,0921014,桃園市平鎮區東豐路205．207號,"一.提供辦理各項社會福利、慈善、早期療育等相關事業，專事收容、教養、訓練身心障礙者(含發展遲緩兒)為 目的。二.收容安置智能障礙、自閉症及多重障礙為主之身心障礙者，分別施以養護、復健、教育、生活技能訓練、工作技能訓練、職業性向培養及陶冶、協助就業及諮詢晤談等相關服務，培養其健全人格與學習謀生技藝，冀能適應於社會正常化為目的。",捐助,"桃園縣政府中華民國92年9月30日 府社障字第0920223723號函",永久,1000000.00,1,1050531,,,,捐助章程變更,,,,
105法登他000122,1,2,林蕙鴻,26,1050517,1050531,1050531,1冊101頁,1,13,蘇星輝,桃園育達學校財團法人,0650727,桃園市平鎮區廣達里育達路160號,"遵照國家教育政策暨現行教育法令之規定,辦理台灣省桃園縣育達高級中學並謀其健全發展。",創辦人王廣亞捐助與財團事業及財產所生之利益。,台灣省政府教育廳中華民國65年6月29日教三字第34384號函許可成立。,永久,633882736.00,1,1050531,,,,捐助章程變更,,,,
105法登他000123,2,2,林蕙鴻,237,1050518,1050524,1050524,6冊25頁,2,7,丘紹章,社團法人瑪倉派佛學會,0870126,桃園市蘆竹區長興路三段265號,弘揚釋迦牟尼佛正宗佛學、佛教、佛法，以正宗經律論三藏，並推廣公益慈善、社會教化、文化建設、端正禮俗、淨化人心等心靈活動為本會宗旨。,會費等,內政部中華民國86年8月13日台86內社字第24070號,永久,9291341.00,1,1050524,,,,,,,,
105法登他000124,2,2,林蕙鴻,351,1050523,1050523,1050523,8冊57頁,2,14,嚴隆財,社團法人桃園市工業會,0890425,桃園市桃園區縣府路332之10號11樓,為協調工業關係，增進共同利益並謀劃工業之改良推廣促進經濟發展為目的。,會費等,桃園縣政府中華民國64年4月23日桃社政字第914號,永久,62539421.00,1,1050523,,,,,,,,
105法登他000125,1,2,林蕙鴻,42,1050523,1050523,1050523,2冊9頁,2,18,王照文,財團法人桃園佛教蓮社,0660816,桃園市桃園區朝陽街12號,一．以釋迦牟尼佛之教義為準則，勤修教法續佛慧命。二．本法以專修「淨土法門」念佛，報佛恩為宗旨。三．本法以弘揚大乘佛法，導正人心，淨化社會，興辦慈善公益事業，福利社會人群為宗旨。,捐助,桃園縣政府中華民國53年3月7日第01603號函許可設立,永久,384508.00,1,1050523,,,,,,,,
105法登他000126,2,2,林蕙鴻,1029,1050523,1050630,1050630,21冊107頁,2,2,盧振賢,社團法人桃園市霄裡盧氏宗親會,1030613,桃園市八德區霄裡路120巷57號,為凝聚霄裡盧氏宗親情誼，扶助宗親貧病、生活、就學各項事宜，推廣社會公益事項為目的。,會費等,桃園縣政府中華民國102年12月13日府社發字第1020300798號函,永久,126000.00,1,1050630,,1050712,,,,,,
105法登他000127,2,2,林蕙鴻,800,1050524,1050607,1050607,17冊51頁,2,3,林世維,社團法人中華人力資本發展協會,0991203,桃園市桃園區三民路三段288號9樓,1.提升會員應用人力資本知識領域於企業的專業技能水準。2.促進公民營企業、機構或社會團體，重視人力資本管理與應用。,會費,內政部中華民國98年11月12日台內社字第0980211738號函,永久,0.00,1,1050607,,,,,,,,
105法登他000128,1,2,林蕙鴻,257,1050524,1050524,1050524,6冊65頁,2,4,呂代豪,財團法人桃園縣龍潭逸園基督教會,0870706,桃園市龍潭區建林里建國路75巷12弄2號,傳揚基督福音及興辦公益事業。,捐助,桃園縣政府中華民國87年5月21日87府民禮字第093558號,永久,868316.00,1,1050524,,,,,,,,
105法登他000129,2,2,林蕙鴻,306,1050525,1050614,1050614,7冊65頁,2,9,吳永輝,社團法人台灣電路板協會,0880706,桃園市大園區高鐵北路二段147號,提供國內外電路板業之發展資料，增進共同利益，提高整體對外競爭力,會費等,內政部中華民國87年5月21日台（87）內社字第8716831號,永久,3870542.00,1,1050614,,,,,,,,
105法登他000130,1,2,林蕙鴻,526,1050525,1050603,1050603,12冊3頁,2,6,吳嘉創,財團法人桃園市中壢區中原國民小學教育事務基金會,0940629,桃園市中壢區中北路88號(桃園市中壢區中原國民小學),1.協助政府推展教育建設。2.協助學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。3.與教育事務有關之學術調查、研究或專業人才之培訓及國際交流。4.發行或出版教育專刊及教育學術著作。5.獎勵各種教育事務活動。6.獎勵清寒績優學生。7.其他經上級主管機關核定之教育事務活動。,捐助,桃園縣政府中華民國94年5月9日府教社字第0940115715號函,永久,3106305.00,1,1050603,,,,,,,,
105法登他000131,2,2,林蕙鴻,303,1050526,1050729,1050729,7冊59頁,2,6,陳月霞,社團法人桃園市視障輔導協會,0880625,桃園市龍潭區健行路559巷16弄14號,以輔導及服務視障者建立獨立人格以適應社會生活為宗旨。,會費等,桃園縣政府中華民國86年9月21日府社政字第226216號,永久,70350.00,1,1050729,,,,,,,,
105法登他000132,2,2,林蕙鴻,1017,1050530,1050602,1050602,21冊83頁,2,2,王春山,社團法人中華國際健康管理協會,1030408,桃園市桃園區永順街115號5樓,秉持以＜和平、愛心、健康＞的精神，結合優秀健康專業人才，讓這些優秀人才能夠真正幫助全人類的健康為宗旨。,入會費等。,內政部中華民國102年9月13日台內團字第1020304506號函,永久,0.00,1,1050602,,,,,,,,
105法登他000133,2,2,林蕙鴻,352,1050531,1050602,1050602,8冊59頁,2,9,游建華,社團法人台灣環境資源永續發展協會,0890523,桃園市中壢區中山東路三段414號,本會以加強連繫從事環境資源永續發展領域的人士，推動環境資源之有效利用，促進全體人類永續發展為宗旨。,捐助,內政部中華民國89年1月15日台內社字第896420號,永久,200000.00,1,1050602,,,,,,,,
