登記案號,序號,職稱,姓名,網站連結
078法登000074,1,董事長,傅騰雲,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nGI5jwlphH7HRJapjHCPYP5DJCPatKF4IG5lCxUkQN7_keRtSS5sKyU=
078法登000074,2,"董  事",沈振宇,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lq3y_mEgVszJ65OnHEWCa3itP_wm7iHIZWfnSjMcDJTcGyQz1FLUaYo=
078法登000074,3,"董  事",周子仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/w0cnLhMibd6jG-7Z9kZWWpP0T8VthL0juRIcg2_-GO4sqNZ-lw4xZeA=
078法登000074,4,"董  事",吳迺松,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3-c06dddsgkUfvOE9qH9CKyaaUWOyFPSRPliX-OlvVpt7UVbs_5w72s=
078法登000074,5,"董  事",莊文村,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q98NKOe7e9Pakn8tthp2daChtrftbHcfE64TK5o-QH2zy2LUqU5GX0Y=
078法登000093,1,董事長,陳鴻珍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/btiasU7Fx2Vv9yR6z0anWqtW1ZJlfrZ_Qs7ZvQcu63ZYSePux7qUmg==
078法登000093,2,常務董事,張勝安,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HouBcxwtrarIz37nzOkpX0oT0Cf4pVdzYLfjmEr7LmXoVOyqF-d4_g==
078法登000093,3,常務董事,謝恢弘,https://aomp109.judicial.gov.tw/judbp/whd6k/q/agtGVuIY0ElgUmfCDLpHknDgQz_jT0wM8imSt8qwjpWO1ojsT0_80Q==
078法登000093,4,常務董事,謝坤德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/R-XLWi_fLjtC0g2eY_Fi1Q2u-AkUpJuNBYVXOg3u6L8yum57FA_55g==
078法登000093,5,常務董事,曾惠浙,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5m2b5nNY3Q_LEnKPSi1DNJ3iOzpD0KCiN6IJL8PdTmHCy1rrV9UIew==
078法登000093,6,"董  事",高石先,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Aob8yzgH-3cE1KdLfaIcDQGJccOMQUlDCWiJFDij7rMBgXIBP6d2iw==
078法登000093,7,"董  事",陸隆吉,https://aomp109.judicial.gov.tw/judbp/whd6k/q/nJkS3RduYswol_1ZgsJU6_6OouFWeSGgL4-1vZPAZeS2LtFutTuwVA==
078法登000093,8,"董  事",李建仁,https://aomp109.judicial.gov.tw/judbp/whd6k/q/RezJjT9-2EgerkEQ09PVttdKkzCAUxtWkb5qBgANvh7krqdZym1_mA==
078法登000093,9,"董  事",劉阿秋,https://aomp109.judicial.gov.tw/judbp/whd6k/q/du2XcV3ypqTK1QQrGaxzePdNTtmScH8mPndO1y8xDwAxclzb70o7rw==
078法登000093,10,"董  事",賴阿秀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/H_zGqyPRsn-02S2YbqSzgMBaPcVsBuIFXhlzqNRJNVGMJiV744ASIw==
078法登000093,11,"董  事",曾鳳英,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NkQehPbvzPEPn_YTMNqvoORBavcl0-ai1iiHg__rL5RGSYYI1_-P7g==
078法登000093,12,"董  事","陳  杏",https://aomp109.judicial.gov.tw/judbp/whd6k/q/X6OaKkxmIyBPQrAWWmFCUigrMeUqqwUp6bpYIDNjBN8t7WX_H2yENg==
078法登000093,13,"董  事",洪秋梅,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZH4jw5PrNC-Inx7Wt1WbeQ9ysMLI2KRJWTegf088Q6xS43tDP_O16A==
078法登000093,14,"董  事",林麗珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/GiXDRuxLFcrNugKUK084LOyU2U-b98DEhsKfEm-EyraPhFgZ4m1_iA==
078法登000093,15,"董  事","徐  隨",https://aomp109.judicial.gov.tw/judbp/whd6k/q/In8XJxKkuWBatmRRT8jmQGEuGpiUFimHaVQdTShDwZxqpeiyFrIWNw==
078法登000093,16,"董  事",謝清香,https://aomp109.judicial.gov.tw/judbp/whd6k/q/bA8nZNUbJreiIOM71b_rQ2eJCt9oUYUl8I0GPz9vSwV3UDUVEO0ReQ==
078法登000093,17,"董  事",朱伯昌,https://aomp109.judicial.gov.tw/judbp/whd6k/q/v3QovNL4d5CzOAUIB6aES4rflo0nMfUm3j0VQhTri5ZgVQhh7rzC7A==
078法登000093,18,"董  事",方國明,https://aomp109.judicial.gov.tw/judbp/whd6k/q/40k3V6VwrdraXc8OtEXRsWZKx0UycAmBlmFlmHiIBNt_Booz1zwizQ==
078法登000093,19,"董  事",陳英盛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wHOHbSMQ6c6iz5fARtmhoNY8KOBfaMppHeA7Eu8l39I_oxcjNnTW5w==
078法登000093,20,"董  事",郭金城,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WqF39FRFcItA7hmBAdZ5YHuenClOVXVSfIy5q96ouooV4hOSJlQTPg==
078法登000093,21,"董  事",劉淑卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/3h__PxZ4oSarZn84wO4LPSagf5GX-yt1UqPVTxyrodTcDbbku1ISkQ==
