登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
096法登他000012,2,2,林光輝,401,0960118,0960118,0960118,9冊53頁,2,2,徐永政,社團法人桃園縣保健協會,0900924,桃園縣中壢市吉長街69號3樓,本會依法設立，非以營利為目的之社會團體，以促進保健，從事社會福利濟助及公益活動之推展，提供保健，福利資訊，舉辦保健，福利文教之講座，辦理貧困、老年人及身心障礙者、原住民之福利業務與濟助為宗旨。,會費,桃園縣政府九十年七月八日,永久,1100000.00,1,0960118,0960205,0960124,,,,,,
096法登他000013,1,2,林光輝,22,0960119,0960125,0960125,1冊83頁,2,12,張茂松,財團法人桃園縣大興高級中學,0650528,桃園縣大園鄉永興路142號,創辦大興高級中學並謀求其發展。,捐助,台灣省政府教育廳中華民國61年8月4日教三字第08123號函,無限期,330111036.00,1,0960125,0960301,0960212,,,,,,
096法登他000014,1,2,林光輝,26,0960119,0960129,0960129,1冊101頁,1,10,蘇星輝,財團法人台灣省桃園縣育達高級中學,0650727,桃園縣平鎮市廣達里育達路160號,"遵照國家教育政策暨現行教育法令之規定,辦理台灣省桃園縣育達高級中學並謀其健全發展。",創辦人王廣亞捐助與財團事業及財產所生之利益。,台灣省政府教育廳65年6月29日教三字第34384號函許可成立。,永久,697590829.00,1,0960129,0960319,0960209,,,,,,
096法登他000015,1,2,林光輝,578,0960119,0960122,0960122,13冊7頁,1,,馬紹進,財團法人馬岐山教育基金會,0950915,桃園縣中壢市中華路2段369號,以培育人才，獎勵研發，提升教育環境，並以舉辦或獎助教育推廣及從事教育性質之公益活動為宗旨。,捐助,教育部中華民國95年8月25日台社(四)字第0950125441號函,永久,94991004.00,1,0960122,0960301,0960131,,,,,,
096法登他000016,1,2,林光輝,294,0960122,0960201,0960201,7冊41頁,2,2,黃暉復,財團法人桃園縣私立心一慈善基金會,0880422,桃園縣平鎮市清泉街140號,本會以紀念心一法師推動其生前參與之公益活動以舉辦社會福利慈善事業為宗旨。,捐助,桃園縣政府八十八年三月二十九日八八府社助字第四七七一四號,永久,10000000.00,1,0960201,0960424,0960214,,,,,,
096法登他000017,1,2,林光輝,193,0960122,0960301,0960301,5冊37頁,2,4,趙秋蒝,財團法人桃園縣蘆竹鄉社教文教基金會,0860222,桃園縣蘆竹鄉南崁路150號,以提昇蘆竹鄉社會教育事業水準為宗旨。,捐助,桃園縣政府八十六年一月七日（８６府教社字第００２８７８號）,永久,43500000.00,1,0960301,0960412,0960321,,,,,,
096法登他000018,1,2,林光輝,89,0960123,0960315,0960315,3冊15頁,2,12,方海龍,財團法人桃園縣私立大華高級中學,0620723,桃園縣楊梅鎮三民路2段200號,為協助政府普及國民教育及奬勵私人興學而創辦私立大華高級中學並附設國中部為宗旨。,由方志平、方海龍捐助,台北市政府教育局51年12月20日北市府教中字第1820號函,永久,527389698.00,1,0960315,0960412,0960323,,,,,,
096法登他000019,2,2,林光輝,461,0960123,0960625,0960625,10冊73頁,2,2,郭漢彬,社團法人台灣胸腔疾病協會,0921209,桃園縣龜山鄉文化二路38之10號9樓之1,以結合病患、醫療團隊與社會熱心人士，喚醒民眾對胸腔疾病之重視，推廣胸腔疾病之衛教，建立胸腔疾病照護網為宗旨。,會費等。,內政部中華民國九十二年八月二十三日台內社字第０九二０三七四０三號,永久,150000.00,1,0960625,0961122,0960813,,,,,,
096法登他000020,1,2,林光輝,53,0960123,0960131,0960131,2冊55頁,2,6,許振現,財團法人台灣省桃園縣桃園鎮撫宮,0681119,桃園縣桃園市鎮撫街43號,宣揚道教，敦睦信徒友誼，增進社會福利，舉辦慈善教育公益事業為宗旨。,由信徒捐助,桃園縣政府中華民國六十八年八月二十九日許可設立。,無期限,3428000.00,1,0960124,0960301,0960209,,,,,,
096法登他000021,1,2,林光輝,51,0960130,0960216,0960216,2冊47頁,2,12,林明華,財團法人桃園縣至善高級中學,0740206,桃園縣大溪鎮康莊路645號,以創辦至善高級中學以陶冶青年身心，培養健全公民，奠定研究學術或學習專門知能之預備及培育高級工商技術人員，並謀求其發展為目的。,捐助,台灣省政府教育廳62年6月7日許可設立,無限期,234239678.00,1,0960216,0960424,0960316,,,,,,
096法登他000022,1,2,林光輝,54,0960201,0960208,0960208,2冊59頁,2,3,李克勉,財團法人天主教嘉諾撒仁愛修女會,0591130,桃園縣中壢市中央西路2段124號,協助中國當地主教傳教暨舉辦社會福利事業。,捐助,中華民國五十九年十一月二十一日台北市政府五九府民一字第七五九號函,永久,1215062.00,1,0960208,0960319,0960305,,,,,,
096法登他000023,2,2,林光輝,296,0960201,0960213,0960213,7冊45頁,2,5,黃立庭,社團法人中華民國腎友協會,0880512,桃園市宏昌十一街20號1樓,以加強交流、服務腎友、爭取共同權益為宗旨。,捐助,內政部88年1月10日台內社字第8896179號,永久,138790.00,1,0960213,0960319,0960305,,,,,,
096法登他000024,1,2,林光輝,94,0960205,0960213,0960213,3冊25頁,1,6,陳輝煌,財團法人山葉機車崇學基金會,0790117,桃園縣中壢市中華路2段3號,贊助提供國內教育界人士國外進修或考察充實教育界學術交流之各種活動設施。,捐助,教育部中華民國78年12月21日台78社字第63398號函准。,永久,30000000.00,1,0960213,0960319,0960307,,,,,,
096法登他000025,1,2,林光輝,529,0960208,0960330,0960330,12冊9頁,1,,蘇偉馨,財團法人桃園縣民營諾瓦國民小學,0940722,桃園縣中壢市正泰街16號,響應政府鼓勵民間興學，增加國民就學機會。,捐助,桃園縣政府93年6月8日府教國字第0930140646號函,永久,5400000.00,1,0960330,0960727,0960510,,,,,,
096法登他000026,1,2,林光輝,11,0960212,0960302,0960302,1冊41頁,1,14,王椿安,財團法人台灣省桃園縣私立治平高級中學,0550819,桃園縣楊梅鎮埔心中興路137號,"發展教育,培育青年。",捐助,台灣省政府教育廳中華民國54年8月24日,無限期,621791886.00,1,0960302,0960319,0960308,,,,,,
096法登他000027,2,2,林光輝,440,0960214,0960227,0960227,10冊31頁,2,2,吳劍輝,社團法人桃園縣基督教浸信會傳愛教會,0911209,桃園市三民路3段182號3樓,設立之宗旨為帶領人來到耶穌面前，使其成為教會中的成員，在基督裡成熟，裝備他們，參與在社會中服務及關懷，並宣揚基督教義，以此來讚美神的名。,會費、捐款等,桃園縣政府91年6月14日府社行字第0910128401號,永久,0.00,1,0960227,0960319,0960306,,,,,,
096法登他000029,2,2,林光輝,537,0960216,0960216,0960216,12冊25頁,2,2,蔡岱廷,社團法人桃園縣丹道文化研究會,0940907,桃園縣中壢市中正路794號,本會為依法設立非營利為目的之社會團體以現代科學方法研究並發楊中華丹道文化為宗旨。,社員繳納會費或其他捐款。,桃園縣政府中華民國93年11月14日府社行字第0930325793號函,永久,11000.00,1,0960216,0960727,0960329,,,,,,
096法登他000030,1,2,林光輝,471,0960226,0960227,0960227,10冊93頁,2,10,鄭安弘,財團法人台灣大電力研究試驗中心,0680430,桃園縣觀音鄉榮工南路6之6號,"協助政府推進經濟建設、促進電機工業之發展、交換大電力研究及試驗之學術與經驗
、建立中華民國大電力研究及試驗之世界性地位。",捐助,中華民國67年10月27日經濟部（67）工字第35286號函,永久,18152931.00,1,0960227,0960319,0960312,,,,,,
096法登他000031,1,2,林光輝,66,0960226,0960227,0960227,2冊107頁,2,6,陳東琳,財團法人台灣省桃園縣大溪鎮仁和宮,0740313,桃園縣大溪鎮埔頂10號,以奉祀開漳聖王為主神及供奉列位尊神，以養成信徒敬神真理，並舉辦社會公益慈善事業、教育事業為目的。,捐助,桃園縣政府七十四年二月七日府民禮字第一六九一八號許可設立,永久,34396500.00,1,0960227,0960412,0960316,,,,,,
096法登他000032,1,2,林光輝,165,0960303,0960316,0960316,4冊80頁,2,5,廖銀貴,財團法人桃園縣私立方舟啟智教養院,0841125,桃園縣新屋鄉九斗村2鄰九斗15之1號,本院為依殘障福利機構標準第二章規定設立之殘障教養機構，以安置久缺生活自理與社會適應能力之殘障者為目的,捐助及補助,桃園縣政府中華民國84年11月3日84府社福字第221285號,永久,1000000.00,1,0960323,0960412,0960323,,,,,,
096法登他000033,1,2,林光輝,177,0960303,0960303,0960303,5冊5頁,1,4,林政賢,財團法人桃園啟智文教基金會,0850617,桃園市德壽街10號,本會以協助桃園啟智學校推展校務、充實設備、美化環境、急難救助、奬勵教職員工研究發展、促進學生敦品勵學、輔導學生就業知能、提高教育功能為宗旨，依有關法令規定辦理身心障礙教育相關活動。,捐助,桃園縣政府中華民國85年6月4日85府教社字第109986號,永久,3500000.00,1,0960303,0960412,0960313,,,,,,
096法登他000034,1,2,林光輝,436,0960307,0960308,0960308,10冊23頁,1,2,黃瑞文,財團法人桃園縣立大成國民中學教育事務基金會,0911014,桃園縣八德市忠勇街12號,本會以協助大成國民中學改善教學環境、發展校務、獎勵教師研究進修、發行教育性刊物、促進學生敦品勵學為目的。,捐助,"桃園縣政府 府教社字第0910200730號",永久,2000000.00,1,0960308,0960412,0960320,,,,,,
096法登他000035,1,2,林光輝,156,0960308,0960328,0960328,4冊62頁,2,7,陳清炘,財團法人新屋鄉文教基金會,0840731,桃園縣新屋鄉東中山東路2段668巷64號,協助新屋鄉各級學校改善環境、發展校務、獎勵教師研究進修、獎助學生以促進敦品勵學為目的。,捐助,桃園縣政府中華民國84年7月10日八四府教社字第139160號,永久,2657288.00,1,0960328,0960727,0960412,,,,,,
096法登他000036,1,2,林光輝,144,0960309,0960312,0960312,4冊38頁,2,5,楊文森,財團法人楊梅鎮國民中小學文教基金會,0840206,桃園縣楊梅鎮上湖里14鄰60之1號,協助學校改善環境發展校務獎勵教師研究進修促進學生敦品勵學。,捐助,桃園縣政府83年12月16日83府教社字第253484號,永久,2036000.00,1,0960312,0960503,0960411,,,,,,
096法登他000037,1,2,林光輝,226,0960312,0960312,0960312,6冊3頁,2,3,謝駿三,財團法人台灣省桃園縣景連公祭祀公業基金會,0861205,桃園縣新屋鄉石磊村7鄰34號,祭祀祖先、敦親睦族、興辦教育、公益慈善。,捐助,桃園縣政府86年11月13日86府民禮字第216161號,永久,5000000.00,1,0960312,0960412,0960320,,,,,,
096法登他000038,1,2,林光輝,174,0960312,0960312,0960312,4冊98頁,2,5,邱創祥,財團法人和平禪寺文教基金會,0850503,桃園縣大溪鎮美華里7鄰5之2號,(一)提撥教育金供學校之用。(二)奬勵教師研究進修。(三)發放奬學金。,捐助,"桃園縣政府85年3月26日 (85)府教社字第007566號",永久,2000000.00,1,0960312,0960412,0960321,,,,,,
096法登他000039,1,2,林光輝,277,0960312,0960312,0960312,7冊7頁,1,3,黃仁安,財團法人世聯倉運文教基金會,0871209,桃園縣楊梅鎮獅一路7號,本會係以社區居民為中心，結合社區資源，共同推展社區文教公益活動，俾推動社區改造，發揚社會正面價值觀念，建立社會新文化為宗旨。,捐助,桃園縣政府中華民國87年11月4日87府教社字第223064號,永久,22000000.00,1,0960312,0960727,0960330,,,,,,
096法登他000040,1,2,林光輝,391,0960313,0960314,0960314,9冊33頁,2,10,陳盛旺,財團法人聲寶股份有限公司聯合職工福利委員會,0900705,桃園縣龜山鄉大華村頂湖26之3號,為謀聲寶股份有限公司、智寶電子股份有限公司、新寶科技股份有限公司、誠寶科技股份有限公司、德寶家電股份有限公司及銓寶光電股份有限公司全體職工福利並改善職工生活為目的。,捐助,台北市政府社會局63年11月　北市職福字第048號登記證,永久,111455350.00,1,0960314,0960412,,,,,,,
096法登他000041,1,2,林光輝,21,0960314,0960319,0960319,1冊80頁,2,12,范姜文政,財團法人桃園縣清華高級中學,0620502,桃園縣新屋鄉中華路658號　,創辦清華高級中學並謀其發展。,捐助,台灣省政府教育廳中華民國61年5月6日教三字第34383號函許可設立,永久,344327464.00,1,0960319,0960412,0960326,,,,,,
096法登他000042,2,2,林光輝,265,0960314,0960316,0960316,6冊81頁,2,11,簡文義,社團法人桃園縣肢體傷殘協進會,0870828,桃園市中山北路33號,一、團結肢殘同胞，切磋學養，以達自立自強之人格。二、倡導肢殘同胞服務社會，貢獻才智的觀念。三、促進及提昇殘障福利，貫徹身心障礙保護法精神。,捐助,桃園縣政府75年12月17日桃社政字第698號,永久,5000000.00,1,0960316,0960412,,,,,,,
096法登他000043,1,2,林光輝,169,0960315,0960315,0960315,4冊88頁,2,6,葉豐瑞,財團法人桃園縣私立安康啟智教養院,0850325,桃園縣平鎮市新勢里新榮路43號,本院非以營利為目的，而以收容教養、訓練智障同胞等。,捐助,桃園縣政府85年3月11日八五府社福字第027277號,永久,1000000.00,1,0960315,0960412,0960323,,,,,,
096法登他000044,1,2,林光輝,335,0960315,0960328,0960328,8冊25頁,2,5,胡六金,財團法人桃園縣立山腳國民中學文教基金會,0890110,桃園縣蘆竹鄉山脚村海山路319號,協助山腳國民中學改善教育環境，發展校務、獎勵教師研究進修，發行教育性刊物，促進學生敦品勵學。,捐助,桃園縣政府88年11月8日88府教社字第242717號,永久,2150000.00,1,0960328,0960503,0960426,,,,,,
096法登他000045,1,2,林光輝,48,0960316,0960328,0960328,2冊35頁,2,6,陳信孝,財團法人景仁醫院,0670801,桃園縣中壢市中美路95號,以辦理醫療事業，促進社會公益福利為宗旨．,捐助,行政院衛生署67年5月10日,永久,4344027.00,1,0960328,0960727,0960409,,,,,,
096法登他000046,1,2,林光輝,76,0960319,0960319,0960319,2冊147頁,1,7,楊定一,財團法人長庚大學,0751230,桃園縣龜山鄉文化一路259號,1、培育國內各需要學科人才。2、響應政府奬勵私人捐資興學之既定政策。,捐助,教育部中華民國75年11月21日台（７５）高字第53525號函許可設立。,永久,19129682156.00,1,0960319,0960424,0960403,,,,,,
096法登他000047,2,2,林光輝,396,0960319,0960326,0960326,9冊43頁,2,4,林張中,社團法人桃園縣佛教皈三菩薩學會,0900815,桃園縣龜山鄉山福村興一街10巷7號,一．本會依人民團體法設立之社會團體、非以營利為目的。二．本會以力行佛陀教育，修學菩薩聖德，研習菩薩學，結合社會力量，淨化世道人心，提昇生活品質，並以服務社會為宗旨。,會費,桃園縣政府中華民國90年6月11日（90）府社行字第111313號函,永久,465442.00,1,0960326,0960412,0960404,,,,,,
096法登他000048,2,2,林光輝,470,0960322,0960322,0960322,10冊91頁,2,2,陳雅芳,社團法人桃園縣基督教生命之光福音協會,0930227,桃園縣平鎮市環南路161號5樓,本會為依法設立，非以營利為目的之社會團體，以基督福音的大能與大愛來服務人群，帶給人們身、心、靈的自由和諧，以活出生命的色彩為宗旨。,會費等,桃園縣政府中華民國92年12月16日府社行字第0920288974號函同意設立,永久,150000.00,1,0960322,0960503,0960413,,,,,,
096法登他000049,1,2,林光輝,249,0960323,0960404,0960404,6冊49頁,2,4,柳慶茂,財團法人公埔國民小學文教基金會,0870602,桃園縣蘆竹鄉南山路2段448號,協助公埔國小改善教育環境發展校務，奬勵優良教師及研究進修，奬勵學生參加各項競賽活動，發行教育刊物，促進學生敦品勵學。,捐助,桃園縣政府中華民國87年4月28日87府教社字第075231號,永久,2000000.00,1,0960404,0960727,0960528,,,,,,
096法登他000050,1,2,林光輝,77,0960323,0960329,0960329,2冊151頁,1,7,楊定一,財團法人長庚技術學院,0760116,桃園縣龜山鄉文化一路261號,本會以創辦長庚技術學院，並謀其發展為目的。,由長庚紀念醫院捐贈。,"教育部中華民國77年6月7日 台（７７）技字第25497號函",永久。,9993648945.00,1,0960329,0960424,0960413,,,,,,
096法登他000051,1,2,林光輝,240,0960327,0960328,0960328,6冊31頁,2,3,許如榮,財團法人高原國民小學文教基金會,0870223,桃園縣龍潭鄉高原村橫岡下36號,協助高原國小改善環境發展校務，奬勵教師研究進修，促進學生敦品勵學為目的。,捐助,桃園縣政府87年2月9日87府教社字第024161號,永久,2000000.00,1,0960328,0960503,0960416,,,,,,
096法登他000052,2,2,林光輝,245,0960327,0960412,0960412,6冊41頁,2,5,彭金英,社團法人桃園縣濟世功德協進會,0870504,桃園縣中壢市明德路178號2樓,"本會為依法設立之社會團體,非以營利為目的。本會以推行社會福利服務事業為主,包括兒童、老人、急難救助等福利事業,致力於推展社會服務、終身學習、社區藝文、環境保護、志願服務等志業,並結合社會各階層熱心人士,依民眾需求,辦理推廣各項公益活動,服務大眾為宗旨。",捐助,桃園縣政府86年12月18日86府社政字第242953號,永久,259488.00,1,0960412,0960503,0960423,,,,,,
096法登他000053,2,2,林光輝,476,0960327,0960328,0960328,11冊3頁,2,2,許良雄,社團法人桃園縣居業會,0930707,桃園縣新屋鄉埔頂村8鄰27之1號,本會為依法設立非以營利為目的之社會團體，以促進社會祥和，達到人人安居樂業及宏揚祖德、薪火相傳、團結互助為宗旨。,捐助,桃園縣政府92年9月24日府社行字第0920218055號函,永久,0.00,1,0960328,0960727,0960417,,,,,,
096法登他000054,1,2,林光輝,10,0960328,0960328,0960328,1冊38頁,2,14,"李   和",財團法人桃園縣基督教聖經教會,0580212,桃園縣中壢市新生路2段421號,闡揚真理傳播福音，勸人悔改、接受救恩，創辦學校從事慈善服務事項。,捐助,桃園縣政府民國58年1月11日桃府民行字第061231號,永久,95000000.00,1,0960328,0960424,0960416,,,,,,
096法登他000055,1,2,林光輝,129,0960330,0960423,0960423,4冊7頁,1,5,陳福添,財團法人國立桃園高級中學教育事務基金會,0830204,桃園市成功路3段38號,本會以協助國立桃園高級中學改善環境發展校務，奬勵教師研究進修，促進學生敦品勵學為目的。,捐助,桃園縣政府82年12月15日82府教社字第230623號函,永久,8820000.00,1,0960423,0960727,0960510,,,,,,
096法登他000056,1,2,林光輝,153,0960402,0960402,0960402,4冊56頁,2,5,黃政哲,財團法人私立開南大學,0840620,桃園縣蘆竹鄉開南路1號,創辦私立開南管理學院，並謀其發展為目的。,捐助,教育部83年9月10日台（83）高字第049674號函,永久,2367248895.00,1,0960402,0960424,0960412,,,,,,
096法登他000057,1,2,林光輝,200,0960402,0960515,0960515,5冊51頁,2,4,梁玉珍,財團法人新興國民小學文教基金會,0860502,桃園縣蘆竹鄉新興村新興街355號,改善環境，發展校務奬勵優良教師及研究進修奬勵學生參加競賽。,捐助,桃園縣政府86年4月7日86府社教字第062333號,永久,2100000.00,1,0960515,0960727,0960529,,,,,,
096法登他000058,2,2,林光輝,235,0960402,0960402,0960402,6冊21頁,2,7,賴君萍,社團法人桃園縣聲暉協進會,0870121,桃園縣平鎮市承德路8巷22號,一、倡導聽障兒之學前口語教育，促其回歸主流教育。二、結合聽障者家長及熱心人士力量，以謀求提昇聽障者之教育品質、身心障礙者職業訓練與就業輔導。三、提供聽障家長知識訊息。四、聯繫國內外有關機關，增進專業知識交流。,捐助,桃園縣政府84年9月11日桃社政字第1187號,永久,150000.00,1,0960402,0960424,0960414,,,,,,
096法登他000059,2,2,林光輝,321,0960403,0960404,0960404,7冊95頁,2,8,徐智孟,社團法人桃園縣地政士公會,0881028,桃園縣中壢市裕民街24號5樓之5,保障會員權益、增進共同利益、提高服務品質、造福社會、報效國家。,會費等,桃園縣政府81年5月20日桃社政字第922號,永久,1000000.00,1,0960404,0960727,0960501,,,,,,
096法登他000060,1,2,林光輝,14,0960403,0960404,0960404,1冊53頁,1,12,孟憲淳,財團法人台灣省桃園縣私立成功高級工商職業學校,0620503,桃園縣龜山鄉新興村20鄰下山脚23號,創辦私立成功高級工商職業學校並謀其發展。,捐助,台灣省政府教育廳62年5月3日教三字第32439號函許可設立,永久,429085548.00,1,0960404,0960503,0960424,,,,,,
096法登他000061,1,2,林光輝,79,0960410,0960417,0960417,2冊159頁,2,7,徐旭東,財團法人元智大學,0760901,桃園縣中壢市遠東路135號,創辦私立元智大學並謀其發展。,捐助,教育部76年4月6日台(76)高18278號函准設立,永久,4931124356.00,1,0960430,0960727,0960504,,,,,,
096法登他000062,1,2,林光輝,146,0960410,0960417,0960417,4冊42頁,2,5,蔡德宏,財團法人桃園縣桃園市國民中小學教育事務基金會,0840222,桃園市春日路1080號,協助桃園市學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國84年1月20日84府教社字第014461號函,永久,9000000.00,1,0960417,0960914,0960507,,,,,,
096法登他000063,1,2,林光輝,286,0960414,0960416,0960416,7冊25頁,2,5,趙屏生,財團法人桃園縣中壢市林森國民小學文教基金會,0880303,桃園縣中壢市林森路95號,本會以協助本校發行教育刊物，促進學生敦品勵學，改善教育環境，發展校務，奬勵教師研究進修為目的。,捐助,桃園縣政府88年1月29日88府教社字第009805號,永久,2550000.00,1,0960430,0960727,0960504,,,,,,
096法登他000064,2,2,林光輝,351,0960417,0960515,0960515,8冊57頁,2,11,葉政彥,社團法人桃園縣工業會,0890425,桃園市縣府路332之10號11樓,為協調工業關係，增進共同利益並謀劃工業之改良推廣促進經濟發展為目的。,會費等,桃園縣政府64年4月23日桃社政字第914號,永久,62539421.00,1,0960425,0960727,0960521,,,,,,
096法登他000065,1,2,林光輝,120,0960419,0960426,0960426,3冊79頁,1,8,韓銅準,財團法人台灣省桃園縣私立泉僑高級中學,0560610,桃園縣龍潭鄉中正路佳安段446號,以辦理私立泉僑中學為國家培養優秀人才為目的。,捐助,台灣省政府教育廳民國53年8月1日教二字第4303號,永久,136849450.00,1,0960430,0960727,0960515,,,,,,
096法登他000066,1,2,林光輝,315,0960419,0960522,0960522,7冊83頁,2,3,楊弘仁,財團法人桃園縣私立怡德養護中心,0881005,桃園市三民路3段106號10樓,協助政府推行有關老人福利事業、辦理老人養護、安養福利事業、推動有關社會福利措施。,捐助,桃園縣政府中華民國88年8月19日88府社助字第146956號,永久,132118000.00,1,0960522,0960727,0960605,,,,,,
096法登他000067,1,2,林光輝,495,0960420,0960420,0960420,11冊41頁,2,2,范良銹,財團法人桃園縣取得私有既成道路基金會,0931221,桃園市縣府路1號7樓,以協助桃園縣政府取得桃園縣轄區內私有既成道路及其他公共設施保留地，以健全都市及交通發展為目的。,桃園縣政府捐助,桃園縣政府中華民國93年12月16日府工土字第0930329555號函,永久,10000000.00,1,0960420,0960727,0960511,,,,,,
096法登他000068,1,2,林光輝,169,0960424,0960424,0960424,4冊88頁,1,6,何復山,財團法人桃園縣私立安康啟智教養院,0850325,桃園縣平鎮市新勢里新榮路43號,本院非以營利為目的，而以收容教養、訓練智障同胞等。,捐助,桃園縣政府85年3月11日八五府社福字第027277號,永久,1000000.00,1,0960424,0960727,0960502,,,,,,
096法登他000069,1,2,林光輝,561,0960426,0960426,0960426,12冊73頁,1,4,郭正義,財團法人中華民國消防技術顧問基金會,0770614,桃園縣蘆竹鄉山鼻村山鼻子58之1號,以研究、推廣、提供消防工程、公共危險物品相關之知識、技術、設施服務、實驗、改良、發展各種防火、滅火、逃生系統，以預防災害發生，減少災害損失，確保國人生命財產，促進社會安全為目的。,捐助,台北市政府警察局中華民國77年5月9日北市警消字第104132號,永久,10000000.00,1,0960426,0960727,0960511,,,,,,
096法登他000071,1,2,林光輝,252,0960430,0960430,0960430,6冊55頁,2,4,林業興,財團法人桃園縣八德市霄裡國民小學文教基金會,0870611,桃園縣八德市竹園里魚池下14號霄裡國民小學,以協助桃園縣八德市霄裡國民小學發展校務為宗旨，依有關法令規定辦理左列業務：獎助清寒學生敦品勵學、獎助績優師生參加各項競賽、辦理學區文教活動、師生急難慰助、捐贈或提供不動產或現金等。,捐助,桃園縣政府87年3月13日87府教社字第048437號,永久,2000000.00,1,0960430,0960727,0960515,,,,,,
096法登他000072,1,2,林光輝,443,0960430,0960731,0960731,10冊37頁,1,2,陳昭如,財團法人華科事業群慈善基金會,0920110,桃園縣楊梅鎮高獅路566之1號,以舉辦社會福利慈善事業為宗旨。,捐助,內政部中華民國96年4月16日內授中社字第0960005793號,永久,30000000.00,1,0960731,0960921,0960813,,,,,,
