登記案號,序號,職稱,姓名,網站連結
096法登他000001,1,董事長,鄭再發,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5dQU1izpW5w-s8KAoY6-4lodAr3S50iNyW_h-wkJj6I1zToDpzIKFdVhkyVA
096法登他000001,2,"董  事",白正龍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ojVGxX_Cy-lERft6Gze53RmdhFbN_DdL2D6Pr6wJ1ggxrkcqXbFubtNtdgWR
096法登他000001,3,"董  事",李文瑞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_MMkpblGr-GbWBeowsj_h927IFDiY7xXnmxBfpp1rn_oAsle2DD1L9RDKTWn
096法登他000001,4,"董  事",黃兆明　,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qU6PCheBHZwOsVVrM4UdvW1jv1u4Levt3u_px8QDI5VqJHiqZpVMyZB9DYXz
096法登他000001,5,"董  事",區紀復,https://aomp109.judicial.gov.tw/judbp/whd6k/q/38PNuTm2Y1rhfid5WMQCOsKtIBXzBtTn10SmgiPfCryH4YFaV1Kz6v9uyh6K
096法登他000001,6,"董  事",胡僑榮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FDulwW8TxibruI0TEXkByxlFtb6pKab--AyKdH-e1cCoAw8P4bB5A3eaLVAr
096法登他000001,7,"董  事",黃美基,https://aomp109.judicial.gov.tw/judbp/whd6k/q/U0SQv-IKzR3AvUBH9NW8sOQMc6xXb89_lGqBnwb-Lny2ozhk_BmFDh3wQGBU
096法登他000002,1,董事長,歐豪年,https://aomp109.judicial.gov.tw/judbp/whd6k/q/kkN7w-pyx9M1FjIsw2irFeo1iQXGKkEiI4H9kCL_uWyApYX7tnCoul-hNOW5
096法登他000002,2,"董  事",張昌邦,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vKWmzakNCX-qQO-HpEJfEYr8C2Tp9kg9UxpsEQYxA7gYCf8XXAh-R90rXSwJ
096法登他000002,3,"董  事",葉景成,https://aomp109.judicial.gov.tw/judbp/whd6k/q/KhyVyNUuEcoCRTyyJexB31LFF5pVZpaOCCnbOgDEK5yMCUy5rGQUfHFzvpmV
096法登他000002,4,"董  事",熊名武,https://aomp109.judicial.gov.tw/judbp/whd6k/q/DZDaROKC7gijqp77-UJEkmaNxwqwQtVxADfTHWTAtE3lEf0iy2N8QpA9_2j1
096法登他000002,5,"董  事",奚國興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/osfZtDKjWCEIrUzOlhZUqdfm2e8GiofvMbuin3nOIb2KMsuCm-gF4TemVQMD
096法登他000002,6,"董  事",張鏡湖,https://aomp109.judicial.gov.tw/judbp/whd6k/q/PiHXZjsi_Pcr4CvZwWsCDgPypja7vCq29btlNR0vsu2pXJo-rMLcKTT5A-3F
096法登他000002,7,"董  事",穆閩珠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/whHtOcjZyyWPIICi9lLnbC-aQ9AzM8eFYQNcIVWb-MmDjzueUm8PWNJ4y2gu
096法登他000002,10,"董  事",李建興,https://aomp109.judicial.gov.tw/judbp/whd6k/q/q6whIWVpFY9Ac3HEsjeHCS9QuzNFFLY9wql72aZP5-NFnXIO927UpebZHMcz
096法登他000002,11,"董  事",秦孝儀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/I3VwhFLlwvV3zncWAtHZyARQxOqdQdFVi5pykPWmGoZkK8ywIrzmZGBrpC6x
096法登他000002,12,"董  事",戴立寧,https://aomp109.judicial.gov.tw/judbp/whd6k/q/szkI1kvXfoQQy6839g18FgnvnFbXtQ6IdipI3Dzjgtkuf-O8BkVHOtEnWc_y
096法登他000002,14,董　事,孫同勛,https://aomp109.judicial.gov.tw/judbp/whd6k/q/2xhgD7EV9sRyMkLRnY9Fxxl9slT7aq3e3ZF17RdMGdq220WFw1GbpN5kVP4X
096法登他000002,15,"董  事",曾志朗,https://aomp109.judicial.gov.tw/judbp/whd6k/q/eaku3JNqT_AQtiXBOzEoIkNGXMDzyiiX-sqHqgdieYfSk-urXzfcLABu9Myn
096法登他000002,16,董　事,李天任,https://aomp109.judicial.gov.tw/judbp/whd6k/q/f0kgBbq-LuBQAVMgAD_BdH_PYezNjy9uNRt98WR0iBUZg3E92tKegK_Kf6is
096法登他000002,17,董　事,陳新民,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1UQmQ2eOvJ_zt_hmEYBHjpc58c6hU0fjQ7zR47v1L6i7olPGkNeGxjdBGY-S
096法登他000002,18,董　事,許志義,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7RDNBsltC8toOM7_S5hcbOvnBeQ2PUSFcTpcb_UtN6DRix8vXMuq00fPmJzN
096法登他000003,1,董事長,曹　慶,https://aomp109.judicial.gov.tw/judbp/whd6k/q/NQNhNk-IMEsWRypVGaB8_XYYdK580KxCNk2ClseU4Hid50nntcJDjTnf8bSa
096法登他000003,2,"董  事",李正一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/4-BkP3Ll4KwrlUf_XxKECddRkt0Bo-22J_u_f-t7PiZ1F7INBZMZB_-vN14K
096法登他000003,3,"董  事",黃淑卿,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZZWcKFm7_Wfl8khbHGE1X0qcMK9tCeEC1e3HAuNWs5pKWzRLImmDvVwg0JH9
