登記案號,序號,職稱,姓名,網站連結
080法登000001,1,董事長,魏火曜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/LODZ9IuLrT2NClMwDdFrlSGs5mOSst6KonQAiTwExLMfJPcBtQnobw==
080法登000001,2,副董事長,林國信,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UWTS0cdiZI0p3cI41vgp8AnlOUG36TPEUCfLcb1kk2eTmY386WlDzw==
080法登000001,3,"董  事",吳伯雄,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Y2P5P9X8HrcOl6qjVRIIMsh7TzFxqyP1Wbdu5ALHUR_U2JFRI5I3aw==
080法登000001,4,"董  事",李悌元,https://aomp109.judicial.gov.tw/judbp/whd6k/q/EPKAfyZMeJHMbxJ9tvYgUiKNu9ujTLV_Bb1xmAClBigkOn8Aigkthw==
080法登000001,5,"董  事",楊思標,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-STf_KJ6ZJdIeU3Ph_732pOY9SzzdbG8r4BS0cwalMHDIVyqwQNOLQ==
080法登000001,6,"董  事",羅光瑞,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O9KJDPh45ITY73lz7GeD7ZxVUm0JsRj2Tr9bZzmyXiAOkvnJYaENFA==
080法登000001,7,"董  事",葉光住,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ChVLQlDevMBoFFnsR-BXXz_8tV5KZYtVXv8fO_yq7VMr7pQhMlsxhw==
080法登000001,8,"董  事",劉宗麒,https://aomp109.judicial.gov.tw/judbp/whd6k/q/1P5sHma0OxBpIttjL8FwYzCCWPiD7a0EL-FkjH1mjZ-EPdyxRKRikg==
080法登000001,9,"董  事",張菊生,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9TAG660UHFuX9t1TP-qM9HDrAmY-SyweYw2WmZBS_ugt5CBgea-3pQ==
080法登000003,1,董事長,蔡斯馨,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ker20gWP-vOqfxaKzCD6OSS0xkxYa-V-Q3_9h_AbKXXYuTVdTuE0
080法登000003,2,"董  事",林寶屏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HAMTaKl-usOk7MfJwkwh2uPURGzz3pG53oLCqjwfZpHSHHBttdKY
080法登000003,3,"董  事",吳春長,https://aomp109.judicial.gov.tw/judbp/whd6k/q/_DVy9pS7BH7E1cavpEF_378VfGym4TjjG6qTfu4YaW8C_MFZSEXq
080法登000003,4,"董  事",李啟耀,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rJvN-EBO-wJVHtWM1ChnW6yOZcPHEG5xaIgKc5PcjnNfQ3Uib_Bn
080法登000003,5,"董  事",鄭青萍,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fhUUeb70P0gQNj_iuh1xY4b-P3OSD8-wC4G9LA533YTiDJvcQigf
080法登000003,6,"董  事",談榮裕,https://aomp109.judicial.gov.tw/judbp/whd6k/q/UVmyF0lN0kSo6YfLoDXF73zfKWumXO854zeokVI4AOO7rKSwjHlJ
080法登000003,7,"董  事",夏明亮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MeqMCcwNHy2wQdbASjuKs89l2IVNuVLddGATcrFg1zlZHGCCyjZ1
