登記案號,序號,職稱,姓名,網站連結
084法登000001,1,董事長,徐立德,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Bb2o2Df-cB1JJ9A-aiOILU-n2-utvhVba06vev1HIFs_oP6q6BSobgFo
084法登000001,2,"董  事",魏嘉鎮,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SlA3LeKxFMqIWXFchEtD-bZW2XMt9OyO3k41yJYbzMYVCOU6lNxThMkF
084法登000001,3,"董  事",陳為忠,https://aomp109.judicial.gov.tw/judbp/whd6k/q/jkIzEqDRrqKWq1MtC63iq4qlVjeLYxM9vK4dcO-5HnFcGUwLR4_8jZI4
084法登000001,4,"董  事",關永實,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yceekb2zJsPsFc8bbsAe0KBsjY5uzJkCrJVWnJmQK4w8qiVKxFrcXegh
084法登000001,5,"董  事",陳朝威,https://aomp109.judicial.gov.tw/judbp/whd6k/q/8PC9BXPhG7xlsiCLr4xVQEX84iVc9E_dSqh9memKmNega7WGu72xaSuz
084法登000001,6,"董  事",廖銘昆,https://aomp109.judicial.gov.tw/judbp/whd6k/q/HHvecz7YkJISQe8P-Csvc4iHCvAVh9NdBORlmk7-LTv6SV3gnSfr7bVD
084法登000001,7,"董  事",鎮天賜,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WETrq7cnAO22rrBZJmd_PUFTyYolWmzOIugzSZMRQuhDIFTBXJZBmNmh
084法登000001,8,"董  事",吳存信,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yXjPa7ETiur_i6MwTeX-ajcltReZnktvEodG8B2npEM9JgFb2EWewu3m
084法登000001,9,"董  事",王士敏,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xfRHpETzeRo2LM4ZcjrQulpjQjc0ps3pvJ4oUEMHxf6vhjommgm4y7ZP
084法登000001,10,"董  事",劉森源,https://aomp109.judicial.gov.tw/judbp/whd6k/q/rO_2VSrUHS3sALzKfFmdVf0vIU3fNvbGv7URq1UkEce34wGxaZ6Ui_-p
084法登000001,11,"董  事",吳宗典,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yfSySn3YpkvY3rmRYRezX4cBpFiP1xSkjj4aFqTRTNwGtJCdFw-k5wsd
084法登000001,12,"董  事",戴正芳,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZOatQ8N5pSvOAbh-0tqJPgsyD6RZkwTenHlgBW-6efsZfE2yfQZvBkPP
084法登000001,13,"董  事",李偉賢,https://aomp109.judicial.gov.tw/judbp/whd6k/q/ZkCZMLUOhucGSyBWk1JB4NquCQtHWyh1OY5CsgDY5QwXwkL6rwSuw9vZ
084法登000001,14,"董  事",賴瑞麟,https://aomp109.judicial.gov.tw/judbp/whd6k/q/7QODFvpLn1CsOpCrj6GdB05tCB_fe7eqA8L8UE3O-fTrtScB5cHAnltS
084法登000001,15,"董  事",葉勝發,https://aomp109.judicial.gov.tw/judbp/whd6k/q/V6hyhKXb4pUo705fynTMEFhHlJaff3QD2lwx2lZX7SA0cefQ7d4x7okO
084法登000001,16,"董  事",周世聰,https://aomp109.judicial.gov.tw/judbp/whd6k/q/aq-7q1HHR1PhyIbbZPiC2_J6EaTOnn-VIzmWqgOKo2lgbIw94JpWPGr_
