登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
084法登他000012,1,2,巨克安,114,0840309,0840310,0840310,3冊67頁,,0,陳有灶,財團法人台灣省桃園縣大溪鎮龍山寺,0450119,桃園縣大溪鎮永福里十二鄰烏塗窟六十五號,尊崇佛教發揚民族精神、愛護國家。,信徒捐獻,桃園縣政府中華民國四十四年三月二日,永久無限期。,50000.00,1,0840310,,,,,,,,
084法登他000013,1,2,巨克安,67,0840313,0840327,0840327,2冊111頁,1,0,莊懷駟,財團法人台灣省桃園縣桃園市中華基督教浸信會溢恩堂,0740706,桃園縣桃園市東國街五十五號,培養信徒靈命，宣揚真理，促進社會安寧，發揚我國傳統美德，愛國愛家，積極辦理公益慈善事業，反共護教為宗旨。,捐助。,桃園縣政府七十四年六月七日府民禮字第六六四六一號許可設立。,永久,8578600.00,1,0840327,,,,,,,,
084法登他000014,1,2,巨克安,26,0840314,0840327,0840327,1冊101頁,,0,蘇星輝,財團法人台灣省桃園縣私立育達高級商業職業學校,0650727,桃園縣平鎮市復旦里育達路一六０號,遵照國家教育政策暨現行教育法令之規定辦理台灣省桃園縣私立育達高級商業職業學校並謀其健全發展。,創辦人王廣亞捐助與財團事業及財產所生之利益。,台灣省政府教育廳六十五年六月二十九日教三字第三四三八四號函許可成立。,永久。,544451451.00,1,0840327,,,,,,,,
084法登他000016,1,2,巨克安,22,0840508,0840517,0840517,1冊83頁,,0,張李參,財團法人台灣省桃園縣私立大興高級工商職業學校,0650528,桃園縣大園鄉大興路六十二號,創辦私立大興高級工商職業學校業謀求發展,捐助,台灣省政府教育廳六十一年八月四日教三字第八一二三號函,無限期,334954725.00,1,0840517,0841012,0841012,,,,,,
084法登他000017,1,2,巨克安,21,0840501,0840626,0840626,1冊80頁,1,0,姜仁曈,財團法人台灣省桃園縣私立清華高級工業家事職業學校,0620502,桃園縣新屋鄉中華路六五八號　,創辦私立清華高工商職業學校並謀其發展。,捐助,台灣省政府教育廳六十一年五月六日教三字第三四三八號函許可設立,永久,56191269.00,1,0840626,,,,,,,,
084法登他000018,1,2,巨克安,13,0840601,0840614,0840614,1冊49頁,,0,劉獻堂,財團法人台灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路四三九號,遵照國家教育暨現行教育法令之規定，辦理高級中學，兼辦職業科、附設國民中學部，暨附設高級進修補習學校並謀其健全發展。,捐助,台灣省政府教育廳五十四年七月二十八日教二字第四四六五三號函核定,無限期,510183391.00,1,0840614,,,,,,,,
084法登他000019,1,2,巨克安,112,0840606,0840619,0840619,3冊63頁,,0,許登奇,財團法人基督教聖經聖潔會,0800925,桃園縣中壢市福州路二五八、二六０號六、七樓　,本基督之精神傳揚基督教義，辦理社會福利公益慈善教育事業。,會員捐助,桃園縣政府八十年八月二十六日府民禮字第一五六一三四號許可設立,永久,1445225.00,1,0840619,,,,,,,,
084法登他000020,1,2,巨克安,62,0840620,0840707,0840707,2冊91頁,,0,謝森中,財團法人中大學術基金會,0720207,桃園縣中壢市五權里三鄰三十八號,為發展學術及獎勵優秀學生。,捐助,教育部中華民國七十一年十一月十八日台七一高字第四三五三二號,永久,95410390.00,1,0840707,,,,,,,,
084法登他000021,1,2,巨克安,40,0840703,0840720,0840720,2冊1頁,1,0,謝東明,財團法人私立南亞工商專科學校,0581016,桃園縣中壢市中山東路三段四一四號,創辦私立南亞工商專科學校以配合國家經濟建設，培養工業技藝人才為目的,由捐助人捐助,教育部五十八年十月二日台（五八）專字第二０三六三號許可設立,永久,767943252.00,1,0840720,,,,,,,,
084法登他000022,1,2,巨克安,73,0840703,0840720,0840720,2冊136頁,,0,楊敏盛,財團法人桃園縣私立怡仁愛心社會福利慈善事業基金會,0750117,桃園縣桃園市三民路三段一０六號,舉辦社會福利慈善事業及提高醫療服務品質，並謀其業務發展。,捐助,桃園縣政府七十五年一月十日七五府社福字第五八九號函准設立。,永久,3500000.00,1,0840720,,,,,,,,
084法登他000023,1,2,巨克安,84,0840703,0840731,0840731,3冊5頁,,0,姚高橋,財團法人警察學術研究基金會,0770513,桃園縣龜山鄉大崗村樹人路五十六號,促進警察學術交流，提振警察學術研究風氣。,捐助,教育部中華民國七十七年四月六日台(七七)高字第一四一０三號函許可,永久,10000000.00,1,0840720,,0840811,,,,,,
084法登他000024,1,2,巨克安,66,0840711,0840724,0840724,2冊107頁,,0,黃智仁,財團法人台灣省桃園大溪鎮仁和宮,0740313,桃園縣大溪鎮仁愛里七鄰埔頂十號,以奉祀開漳聖王為主神及供奉列位尊神，以養成信徒敬神真理，並舉辦社會公益慈善事業、教育事業為目的。,捐助,桃園縣政府七十四年二月七日府民禮字第一六九一八號許可設立,永久,34396500.00,1,0840724,,0840804,,,,,,
084法登他000026,1,2,巨克安,35,0840713,0840809,0840809,1冊131頁,2,3,呂新民,財團法人台灣省私立八德殘障教養院,0660202,桃園縣八德市福興里建國路38號,本院以舉辦並發展社會福利救助事業為宗旨。,由神明會、祖公會之會員捐助土地及現金。,桃園縣政府中華民國五十年五月十九日桃府民社字第一九三一六號,無期限,1100000.00,1,0840809,0840817,0840817,,,,,,
084法登他000027,1,2,巨克安,42,0840718,0840726,0840726,2冊9頁,,0,李鋡榮,財團法人臺灣省桃園縣桃園佛教蓮社,0660816,桃園縣桃園市朝陽街十二號,闡揚大乘佛教專修淨土法門，提倡培養國民道德，改良社會風俗陋習，輔助社會福利，辦理公益事業。,由信徒捐助,桃園縣縣政府五十三年三月七日第０一六０三號函許可設立,永久,384508.00,1,0840726,,0840805,,,,,,
084法登他000028,1,2,巨克安,19,0840724,0840816,0840816,1冊73頁,,0,劉奕彩,財團法人台灣省桃園縣私立新生高級醫事職業學校,0620517,桃園縣平鎮市福林里一一五號,創辦私立新生高級醫事職業學校，以培養醫事技術人才並謀其健全與發展。,捐助,台灣省政府教育廳六十二年五月十七日教三字第０七五八三號函許可設立,永久,123151381.00,1,0840816,0840905,0840905,,,,,,
084法登他000029,1,2,巨克安,109,0840907,0841121,0841122,3冊55頁,,0,劉國昭,財團法人台灣電子檢驗中心,0720203,桃園縣龜山鄉樂善村文明路廿九巷八號,以提供有關電子檢驗與發證之服務，發展品管與檢驗技術，提高產品品質，促進電子工業之進步與繁榮，並謀其公益為宗旨,由政府及國內外公私立機關團體或個人之捐贈,經濟部中華民國七十一年九月十八日經（七一）工字第００九九一號函,無限期,1200000.00,1,0841121,0841220,0841220,,,,,,
084法登他000030,1,2,巨克安,43,0840907,0841218,0841218,2冊13頁,1,0,宗成志,財團法人宗倬章先生教育基金會,0660916,桃園縣中壢市新生路二段二三二號,獎勵協助文化教育科技發展，並獎助清寒優秀青年完成學業致力建國大業。,捐助,教育部中華民國六十六年八月三日,永久,630000000.00,1,0841218,,,,,,,,
084法登他000031,1,2,巨克安,51,0840913,0841004,0841004,2冊47頁,2,0,高永吉,財團法人台灣省桃園縣私立至善高級工商職業學校,0740206,桃園縣大溪鎮康莊路六四五號,以創辦私立至善高級工商職業學校並求教育發展為目的,捐助,台灣省政府教育廳六十二年六月七日許可設立,無限期,122808299.00,1,0841004,,,,,,,,
084法登他000032,1,2,巨克安,2,0841026,0841116,0841116,1冊5頁,,0,蘇南陽,財團法人台灣省桃園縣台灣基督長老教會迦南教會,0621224,桃園市中華路四十九號,為謀求基督教徒健全之發展而帮助基督長老教會迦南教會之傳道事工並致力管理本會所屬資產。,信徒捐助。,民國六十二年八月八日,無限期,0.00,1,0841116,,0841208,,,,,,
084法登他000033,1,2,巨克安,75,0841026,0841122,0841122,2冊143頁,,0,彭令占,財團法人廣東高雷會館,0750808,桃園縣中壢市龍泉街六十五號,設祖先牌位統一奉祀，辦理高雷子弟奬助學金及協助政府辦理社會公益事業。,捐助,桃園縣政府七十五年六月廿五日民禮字第八０七三四號函准許設定。,永久,2657589.00,1,0841122,0841130,0841130,,,,,,
084法登他000034,1,2,巨克安,80,0841027,0841117,0841120,2冊163頁,,0,李林樹,財團法人台灣省私立啟智技藝訓練中心,0761014,中壢市忠福里育英路七十七號,以擧辦並發展殘障福利事業為宗旨,捐助,台灣省政府社會處七十六年九月十八日七六社四字第50105號函許可設立,永久,10540000.00,1,0841117,0841205,0841205,,,,,,
084法登他000035,1,2,巨克安,151,0841111,0841130,0841130,4冊52頁,,0,吳榮樹,財團法人龜山鄉文教基金會,0840612,桃園縣龜山鄉大同路二十三號,協助龜山鄉各國民中小學發展校務，獎助學生促進學生敦品勵學。,龜山鄉各國民中小學校出資,桃園縣政府八十四年三月十五日八四府教社字第００五０六一號函,永久,2033340.00,1,0841130,0841213,0841213,,,,,,
084法登他000036,1,2,巨克安,41,0841201,0841205,0841205,2冊7頁,,0,孫道亨,財團法人私立龍華工商專科學校,0581008,桃園縣龜山鄉萬壽路一段三００號,為響應政府獎勵私人興學與配合當前教育政策培養工商業專門技術人才，並為發展與供應私立龍華工商專科學校所需之一切設備及經費,創辦人捐助,教育部五十八年四月十八日台（五八）專七三八八號令,"永久  　",368286401.00,1,0841205,,,,,,,,
084法登他000037,1,2,巨克安,39,0841201,0841215,0841215,1冊139頁,1,0,曹霞秋,財團法人私立萬能工商專科學校,0610327,桃園縣中壢市水尾里六三之一號,以創辦私立萬能工商專科學校並謀其發展為目的。,捐助。,中華民國六十年十月十三日台（六十）專二三七二八號函,永久。,1007699281.00,1,0841215,0841226,0841226,,,,,,
084法登他000038,1,2,巨克安,79,0841201,0841211,0841211,2冊159頁,1,0,徐有庠,財團法人私立元智工學院,0760901,桃園縣中壢市內壢里遠東路一三五號,創辦私立元智工學院並謀其發展。,捐助,教育部七十六年四月六日台(七六)高一八二七八號函准設立,永久,4299791671.00,1,0841211,0841219,0841219,,,,,,
084法登他000039,1,2,巨克安,40,0841206,0841211,0841211,2冊1頁,1,0,謝東明,財團法人私立南亞工商專科學校,0581016,桃園縣中壢市中山東路三段四一四號,創辦私立南亞工商專科學校以配合國家經濟建設，培養工業技藝人才為目的,由捐助人捐助,教育部五十八年十月二日台（五八）專字第二０三六三號許可設立,永久,774531888.00,1,0841211,0841220,0841220,,,,,,
084法登他000040,1,2,巨克安,59,0841206,0850109,0850109,2冊79頁,,0,楊培基,財團法人台北高爾夫俱樂部,0601120,桃園縣蘆竹鄉坑子村赤塗崎三四之一號,以提倡高爾夫球運動及其他體育活動，並襄助社會公益及設置示範農場與園藝研究為目的。,捐助,台北市政府民國六十年十一月一日北市教四字第一三號函許可設立,永久,38625903.00,1,0850109,0850122,0850122,,,,,,
084法登他000041,1,2,巨克安,24,0841207,0841212,0841212,1冊93頁,,0,林正峰,財團法人台灣省桃園縣壽山巖觀音寺,0540517,桃園縣龜山鄉嶺頂村西嶺頂十八號,為宣揚佛教道德，敦睦信徒友誼，樹立團結互助精神興辦社會公益事業。,捐助,桃園縣政府五十四年一月廿三日桃府民行字第二二五六號函許可設立,永久,668367.00,1,0841212,0841222,0841222,,,,,,
084法登他000042,1,2,巨克安,31,0841215,0850411,0850412,1冊123頁,,0,陶海亭,財團法人私立中原大學,0000000,台北市仁愛路四段四一一號十一樓,以創辦私立中原大學、培養理工商設計等人才為目的，並謀其健全發展。,捐助,教育部中華民國四十四年十月十五日台（４４）高字第一一九八八號令核准。,永久,2254147363.00,1,0850412,,,,,,,,
084法登社000002,2,1,巨克安,148,0840512,0840518,0840518,4冊46頁,,0,沈仲麟,社團法人台灣省遊艇協會,0840518,桃園縣桃園市中正路一三七九號八樓之一,配合政府開發海上休閒資源之政策提昇國人之海上休閒旅遊品質,由會員繳納會費暨認捐,台灣省政府八十四年三月十一日八四社二字第二０六二八號,永久,25000.00,1,0840518,,,,,,,,
084法登社000003,2,1,巨克安,160,0840828,0841028,0841028,4冊70頁,,0,張奉文,社團法人桃園縣環境保護協會,0841028,桃園市鎮撫街一二八號,推展桃園縣環境保謢運動，共同解決各類公害問題。,會費,桃園縣政府中華民國八十四年六月廿八日84府社政字第139142號,永久,218000.00,1,0841028,0850213,0850213,,,,,,
084法登社000005,2,1,巨克安,161,0841006,0841101,0841101,4冊72頁,,0,余玉蟬,社團法人桃園縣啟智協會,0841101,桃園市仁愛路一號,"一、維護智障者權益                                                  二、爭取政府、社會大眾對智障者之重視關懷                            三、辦理各項福利措施，扶助智障者自立更生",會費、捐款、政府補助等,桃園縣政府七十九年六月廿四日桃社社政字第九０七號,永續,1000000.00,1,0841101,0841124,0841124,,,,,,
084法登社000006,2,1,巨克安,162,0841006,0841104,0841104,4冊74頁,,0,鄭瑞慶,社團法人桃園縣大園鄉事故防治協會,0841104,桃園縣大園鄉沙崙村十六鄰坡仔頭二號,結合地方人力、資源，發揮專才、預防意外事故之發生及救援,會費、捐助等,桃園縣政府八十四年四月十日府社政字第066888號函,永久,30000.00,1,0841104,,,,,,,,
084法登社000007,2,1,巨克安,163,0841027,0841107,0841107,4冊76頁,,0,賴鴻儀,社團法人中華民國佛教華嚴學會,0841107,中壢市大享街六０三號,秉持佛陀智慧慈悲濟世的精神闡揚正信佛教，並推動華藏工程提昇人類心靈層次為宗旨。,會員會費收入、其他捐助。,內政部中華民國８４年９月１８日台內社字第八四八八０九八號函,永久,180000.00,1,0841107,,,,,,,,
084法登社000009,2,1,巨克安,166,0841117,0841129,0841129,4冊82頁,,0,陳仕坤,社團法人桃園縣生命線協會,0841129,桃園市育樂街四十二號地下一樓,對社會中絕望而企圖自殺的人，施以救援；對失望而志氣消沈的人，給予勇氣，並以有效的行動，協助心靈創傷的人，重獲新生，重燃生命之火。,捐助,桃園縣政府中華民園八十年十月廿三日桃社政字八九三號,永久,4000000.00,1,0841130,0841213,0841213,,,,,,
084法登財000001,1,1,巨克安,139,0840110,0840124,0840124,4冊28頁,,0,各董事,財團法人成功高級工商職業學校文教基金會,0840124,桃園縣龜山鄉中興村四十三鄰二十三號,以獎勵師生進修，促進學校發展。,由本校校友、家長、公司行號及熱心教育人士捐助。,桃園縣政府八十三年十二月八日府教社字第二三四八四０號,永久,2067000.00,1,0840124,,,,,,,,
084法登財000002,1,1,巨克安,140,0840111,0840124,0840124,4冊30頁,,0,曾東聖,財團法人蘆竹鄉文教基金會,0840124,桃園縣蘆竹鄉南竹路一００號,協助本鄉中小學獎勵教師研究，促進學生敦品勵學。　　　　　　　　,本鄉學校家長、熱心教育人士捐助。,桃園縣政府八十三年十二月七日（八三）府教社字第二三七七三七號,永久,2116376.00,1,0840124,,,,,,,,
084法登財000003,1,1,巨克安,141,0840111,0840124,0840124,4冊32頁,,0,謝孝德,財團法人臺灣省立楊梅高級中學文教基金會,0840124,桃園縣楊梅鎮高山里南高山頂七之二號,本會以協助臺灣省立楊梅高級中學改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的。,本會基金由本校校友、家長、公司行號及熱心教迶人士捐助。,桃園縣政府八十三年十二月九日八三府教社字第二三五五０九號,永久,2000000.00,1,0840124,,,,,,,,
084法登財000004,1,1,巨克安,144,0840111,0840206,0840206,4冊38頁,,0,余惠生,財團法人楊梅鎮國民中小學文教基金會,0840206,桃園縣楊梅鎮校前路一四九號,協助學校改善環境發展校務獎勵教師研究進修促進學生敦品勵學。,捐助,桃園縣政府八十三年十二月十六日八三府教社字第二五三四八四號,永久,2000000.00,1,0840206,,,,,,,,
084法登財000005,1,1,巨克安,143,0840118,0840125,0840206,4冊36頁,,0,簡正昌,財團法人桃園縣復興鄉國民中小學文教基金會,0840125,桃園縣復興鄉中正路二四八號,以協助復興鄉學校改善環境，發展校務，獎勵教師研究進修，促進學生敦品勵學為目的。,由桃園縣政府等捐助,桃園縣政府八十四年一月十三日八四府教社字第００四一九二號函,永久,3796312.00,1,0840125,,,,,,,,
084法登財000006,1,1,巨克安,142,0840123,0840205,0840206,4冊34頁,,0,劉志清,財團法人台灣省立陽明高級中學文教基金會,0840205,桃園市德壽街八號,協助省立陽明高中改善環境，發展校務，獎勵師生等。,由熱心人士自由捐助。,桃園縣政府八十四年一月十日八三府教社字第二六六九九六號,永久,2883416.00,1,0840205,,,,,,,,
084法登財000007,1,1,巨克安,145,0840210,0840216,0840216,4冊40頁,,0,李芳松,財團法人桃園縣中壢市國民中小學文教基金會,0840216,桃園縣中壢市龍東路一四七號,發展校務、獎勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府八十四年一月十日八三府教社字第二六七五七八號函,永久,2050000.00,1,0840216,,,,,,,,
084法登財000008,1,1,巨克安,146,0840210,0840222,0840222,4冊42頁,,0,鄭明枝,財團法人桃園市國民中小學文教基金會,0840222,桃園市莒光街十五號,協助桃園市學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府八十四年一月二十日八四府教社字第０一四四六一號函,永久,3100000.00,1,0840222,,,,,,,,
084法登財000009,1,1,巨克安,149,0840407,0840612,0840612,4冊48頁,,0,賴錦祥,財團法人桃園縣龍潭鄉國民中小學文教基金會,0840612,桃園縣龍潭鄉龍華路四六０號,協助本鄉學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。,①本鄉各國中小學以班級數出資認捐②縣府補助③鄉公所補助。,桃園縣政府八十四年三月二十日八四府教社字第００五一七九號函,永久,2084792.00,1,0840612,,,,,,,,
084法登財000010,1,1,巨克安,151,0840418,0840612,0840612,4冊52頁,,0,吳榮樹,財團法人龜山鄉文教基金會,0840612,桃園縣龜山鄉大同路二十三號,協助龜山鄉各國民中小學發展校務，獎助學生促進學生敦品勵學。,龜山鄉各國民中小學校出資,桃園縣政府八十四年三月十五日八四府教社字第００五０六一號函,永久,2033340.00,1,0840612,,,,,,,,
084法登財000011,1,1,巨克安,150,0840501,0840609,0840609,4冊50頁,,0,歐世標,財團法人桃園縣中國童子軍文教基金會,0840609,桃園縣桃園市縣府路一號,協助桃園縣中國童子軍會推展童子軍運動，及辦理各類童子軍教育與訓練活動及事業為宗旨。,捐助,桃園縣政府八十四年四月二十日八四府教社字第０八六五八六號,永久,3500000.00,1,0840609,,,,,,,,
084法登財000012,1,1,巨克安,147,0840501,0840505,0840505,4冊44頁,,0,李總集,財團法人桃園農田水利研究發展基金會,0840505,桃園縣桃園市守法路六十二號,以辦理或協助推行農田水利及相關事業之研究發展，以增進農民福祉為宗旨。,捐助,台灣省政府建設廳八十四年四月二十五日八四建水字第二七四二五號,永久,500000000.00,1,0840505,,,,,,,,
084法登財000013,1,1,巨克安,154,0840509,0840706,0840706,4冊58頁,,0,鍾復安,財團法人桃園縣大溪鎮國民中小學文教基金會,0840706,桃園縣大溪鎮登龍路十九號,發展校務、獎勵教師研究進修、促進學生敦品勵學,大溪鎮公所補助、上級政府補助、各校家長會捐助,桃園縣政府八十四年四月二十八日八四府教社字第０八七四一三號,永久,2008223.00,1,0840706,,,,,,,,
084法登財000014,1,1,巨克安,152,0840525,0840619,0840619,4冊54頁,,0,謝在鴻,財團法人桃園縣平鎮市國民中小學文教基金會,0840619,桃園縣平鎮市龍南路三一五號,協助本市國中小學改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學,由本市學校校友、家長、公司行號及熱心教育人士捐助,桃園縣政府八十四年四月二十一日八四府教社字第０八一０九三號,永久,2040000.00,1,0840609,0840817,0840817,,,,,,
084法登財000015,1,1,巨克安,153,0840613,0840620,0840620,4冊56頁,,0,林清波,財團法人私立開南管理學院,0840620,桃園縣蘆竹鄉新興村開南路一號,創辦私立開南管理學院，並謀其發展為目的。,捐助,教育部八十三年九月十日台（八三）高字第０四九六七四號函,永久,200000000.00,1,0840620,,,,,,,,
084法登財000016,1,1,巨克安,155,0840620,0840714,0740714,4冊60頁,,0,蕭建立,財團法人台灣省桃園縣福音信義會,0840714,桃園縣桃園市大豐路二二二號,設立基督教會闡揚教義，傳揚福音，辦理社會公益。,捐助,桃園縣政府中華民國八十四年六月五日八四府民禮字第一二０三二五號,永久,967150.00,1,0840714,0841020,0841020,,,,,,
084法登財000017,1,1,巨克安,157,0840704,0840727,0840727,4冊64頁,,0,謝榮三,財團法人桃園縣大園鄉國民中小學文教基金會,0840727,桃園縣大園鄉后厝村五鄰一號,以協助大園鄉國民中小學改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國八十四年六月十三日(八四)府教社字第九八八五０號函,永久,2645000.00,1,0840727,,0840807,,,,,,
084法登財000018,1,1,巨克安,156,0840713,0840731,0840731,406冊2頁,,0,徐彩春,財團法人新屋鄉文教基金會,0840731,桃園縣新屋鄉中興路一一一號,協助新屋鄉各級學校改善環境、發展校務、獎勵教師研究進修、獎助學生以促進敦品勵學為目的。,捐助,桃園縣政府中華民國八十四年七月十日八四府教社字第一三九一六０號,永久,2450000.00,1,0840731,0840823,0840823,,,,,,
084法登財000019,1,1,巨克安,158,0840717,0840823,0840823,4冊66頁,,0,宣明智,財團法人光啟高中文教基金會,0840823,桃園縣龜山鄉龍壽村自由街四十號,協助光啟高中學校改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府中華民國八十四年六月二十三日八四府教社字第一三０六０二號,永久,2000000.00,1,0840823,,,,,,,,
084法登財000020,1,1,巨克安,159,0840804,0841024,0841024,4冊68頁,,0,吳富美,財團法人桃園縣私立奇恩身心障礙服務中心,0841024,桃園縣大溪鎮慈湖路一一九巷十六號,提供本縣極重、重、中度身心障礙者生活適應能力、工作技能、社區適應能力，以提昇其生活品質、減輕家庭負擔，期能自立生活。,捐助,桃園縣政府中華民國八十四年八月二日八四府社福字第一五五四九０號函許可設立,永久,1000000.00,1,0841024,0841106,0841106,,,,,,
084法登財000021,1,1,巨克安,165,0841110,0841125,0841125,4冊80頁,,0,劉國光,財團法人桃園縣私立方舟啟智教養院,0841125,桃園縣大溪鎮瑞源里六鄰番子寮廿二號之六,本院為依殘障福利機構標準第二章規定設立之殘障教養機構，以安置久缺生活自理與社會適應能力之殘障者為目的,捐助及補助,八十四年十一月三日八四府社福字第二二一二八五號,永久,1000000.00,1,0841125,0841205,0841205,,,,,,
084法登財000022,1,1,巨克安,167,0841117,0841204,0841204,4冊84頁,,0,許俊美,財團法人桃園縣私立路得啟智學園,0841204,桃園縣八德市桃德路一六六巷十二、十四號,本著愛兒精神對中、重度智能障礙者提供適當的環境，施以妥善照顧訓練其獨立生活之能力。,捐助,桃園縣政府八四府社福字第二三四０一九號,永久,1000000.00,1,0841204,0841213,0841213,,,,,,
084法登財000023,1,1,巨克安,164,0841122,0841124,0841124,4冊78頁,,0,黃朝章,財團法人台灣省桃園縣桃園基督的教會,0841124,桃園市國光街卅八號,本耶穌基督博愛救人之精神，傳揚福音，辦理社會公益慈善事業,捐助,桃園縣政府八四府民禮字第二一七一四一號,永久,3349500.00,1,0841124,0841218,0841218,,,,,,
