登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
076法登000032,1,1,謝怜聰,367,0760506,0760506,0760506,11冊46頁,,0,董事長,財團法人台灣電信技術服務社,0760506,台中市建成路一六O一號八樓之三,發展電信及資訊有關技術,由張文正等十人捐助,七十六年四月九日交通部,永久,1000000.00,1,0921218,,,,,,,,
076法登000050,2,1,謝怜聰,372,0760706,0760706,0760708,12冊3頁,,0,陳添河,社團法人國際獅子會中華民國總會臺灣省臺中市第七分會,0760706,臺中市北區三民路三段八十四號十樓,發揚人類博愛互助精神，增進國際間友好關係，尊重自由啟發智慧，提倡社會福利，促進國家安全。,會員會費,"臺中市政府  中華民國六十六年一月二十四日","永  久",100000.00,1,0930128,,,,,,,,
076法登000053,1,1,謝怜聰,373,0820616,0820616,0820616,12冊4頁,,0,董事長,財團法人臺中市基督徒榮中禮拜堂,0820616,臺中市臺中港路三段一三四之二號,以弘揚基督教義，發揮仁愛精神及興辦社會公益或慈善事業為目的。,由卓良珍等捐助,臺中市政府　　中華民國七十六年六月十六日,永久,988000.00,1,0820616,,,,,,,,
076法登000054,2,1,謝怜聰,374,0760708,0760708,0760710,12冊5頁,,0,張趙潔明,社團法人臺灣省萬國道德會,0760708,臺中市西區民權路二四六號七樓二號,以改建社會、締造大同，促世界進化，謀人群幸福，實行利民生啟民智敦民德之計劃。,會員捐助,"臺灣省政府社會處  中華民國六十三年六月十一日","永  久",4560000.00,1,0930128,,,,,,,,
076法登000055,1,1,謝怜聰,371,0760704,0760704,0760704,12冊2頁,,0,董事長,財團法人臺中區中小企業銀行股份有限公司職工福利委員會,0760704,臺中市民族路四十五號,為安定員工生活、增進員工福利為目的。,由臺中區中小企業銀行股份有限公司捐助,"臺中市政府  中華民國七十六年六月二十日",永久,25000000.00,1,0921218,,,,,,,,
076法登000057,1,1,謝怜聰,375,0760720,0760720,0760720,12冊6頁,,0,董事長,財團法人基督教黎明啟傳道會,0760720,臺中市中清路九十六巷一一五弄三十八之一號,本耶穌基督之精神，以宣揚福音，服務社會，建立教會，辦理教育慈善事業為宗旨。,由西德基督教黎明啟傳道會捐助,"臺中市政府  中華民國七十六年六月二十二日",永久,600000.00,1,0921218,,,,,,,,
076法登000060,1,2,謝怜聰,206,0820616,0820616,0601102,7冊63頁,1,0,董事長,財團法人台中市西屯區清隆福宮,0601102,台中市西屯區西安里西安街二號,"供奉主神三宮大帝,三府王爺,福德正神等為倡導復興中華文化並協助        政府改進社會風氣以及改善民俗暨興辦地方公益及慈善事業。",由原隆興宮及福德祠捐助,六十年九月十七日台中市政府,永久,599600.00,1,0820616,,,,,,,,
076法登000067,2,1,謝怜聰,378,0760929,0760929,0760930,12冊9頁,,0,壽明山,社團法人中國精神療養研究會臺中市支會,0760929,臺中市水湳雷中街二巷四號,以弘揚中華文化研究儒釋道耶回五教之經籍教義推行慈善事業服務社會大眾為宗旨。,由壽明山等人捐助,"臺中市政府  中華民國六十一年十二月二十七日","永  久",2559623.00,1,0930128,,,,,,,,
076法登000068,1,1,謝怜聰,376,0760907,0760907,0760910,12冊7頁,,0,陳鏞戞,財團法人中華神的教會,0760907,臺中市崇德路一段五四八號七樓,以傳揚耶穌恩惠福音為目的。,由發起人捐助,"臺中市政府  中華民國七十六年九月二日","永  久",1088404.00,1,0921218,,,,,,,,
076法登000069,1,2,謝怜聰,204,0760907,0760907,0760907,7冊61頁,2,2,盧聰明,財團法人基督教浸禮聖經會臺中會幕堂,0601012,臺中市北區永興街七十號,本神愛世人精神，在臺中市區傳揚基督教教義，辦理社會公益慈善教育事業。,由富得人捐助。,臺中市政府　　中華民國六十年九月二十五日,永　久,1804200.00,1,0760907,,,,,,,,
076法登000070,1,1,謝怜聰,377,0760907,0760907,0760907,12冊8頁,,0,董事長,財團法人臺灣省合作事業發展基金會,0760907,臺中市衛道路一八七號,宣揚仁愛精神，研究宣導合作思想，推行合作制度，發展合作事業，增進社會福利。,由陳雲鵬等捐助。,"臺灣省合作事業管理處  中華民國七十六年八月十二日","永  久",575000.00,1,0930128,,,,,,,,
076法登000076,2,1,謝怜聰,379,0761019,0761021,0761021,12冊10頁,,0,理事長,社團法人臺中市湖南同鄉會,0761021,臺中市三民路三段四四五號,以敦睦鄉誼、聯絡感情、發揮互助精神、推動各項建設、增進同鄉福利為宗旨。,捐助,"臺中市政府  中華民國四十五年二月一日","永  久",167034.00,1,0921218,,,,,,,,
076法登000077,1,1,謝怜聰,380,0761023,0761023,0761024,12冊11頁,,0,范家槐,財團法人中華基督教恩光堂浸信會,0761023,臺中市國光路二二五號,本耶穌基督捨己愛人精神、傳揚聖經教訓、領人歸向基督、服務社會、辦理教育、慈善等事業。,由財團法人美南浸信會臺北事務所捐助。,"臺中市政府  中華民國七十六年十月十五日","永  久",18099933.00,1,0921218,,,,,,,,
076法登000079,2,1,謝怜聰,379,0761019,0761021,0761021,12冊10頁,,0,理事長,社團法人台中市湖南同鄉會,0761021,台中市三民路三段四四五號,以敦睦鄉誼、聯絡感情、發揮互助精神、推動各項建設、增進同鄉福利為宗旨。,捐助,"台中市政府 四十五年二月一日","永  久",167034.00,1,0921218,,,,,,,,
076法登000083,1,1,謝怜聰,381,0761101,0761104,0761107,12冊12頁,,0,何蘭亭,財團法人亞洲技術服務社,0761104,臺中市大新街八十八號二樓,發展電訊及資訊有關技術,由何蘭亭等人捐助,"交通部  中華民國七十六年十月一日","永  久",2000000.00,1,0930128,,,,,,,,
076法登000087,2,1,謝怜聰,382,0761115,0761120,0761125,12冊13頁,,0,姬雲祥,社團法人臺中縣山東同鄉會,0761120,臺中縣東勢鎮勢林街一０八號,聯絡同鄉感情，發揮互助精神，協助政府共謀統一中國大業。,會員會費等,"臺中縣政府      中華民國七十四年十二月二十三日","永  久",77400.00,1,0930128,,,,,,,,
076法登000090,1,1,謝怜聰,383,0761127,0761127,0761127,12冊14頁,,0,董事長,財團法人廖學鏞先生文教基金會,0761127,臺中市南屯區向上路二段三弄六十三號,以推動各項文教活動，促進學術研究及獎勵各級學校學生敦品勵學為宗旨。,由廖本煥等捐助,"臺灣省政府教育廳  中華民國七十六年十月二十二日",永久,1200000.00,1,0921218,,,,,,,,
076法登000094,1,1,謝怜聰,384,0761201,0761204,0761210,12冊15頁,,0,黃沂榮,財團法人三晃化學研究所,0761204,臺中市工業區二十四路二號三樓,提升國內化學科技，促進國內化學品之技術研究發展，奠定化學品新技術之研究基礎及其生產能力與技術為目的,由欣晃製藥股份有限公司等捐助,"經濟部  中華民國七十六年十月十四日","永  九",10000000.00,1,0921218,,,,,,,,
076法登財000123,1,1,謝怜聰,114,0761023,0761023,0761024,4冊28頁,,0,陳濤,財團法人台灣省台中市召會,0761023,台中市南區復興路三段四七九號,傳揚耶穌基督十字架救恩、福音、真理及興辦慈善公益事業、促進社會福利。,自由捐獻,"台中市政府   中華民國四十八年七月二十日",永久,284895.36,1,0761107,,,,,,,,
