登記案號,序號,分事務所地址,網站連結
107法登他000018,1,台北市松山區南京東路5段108號4樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Kk4SuozJ6jwoOx5aXqtSopatznH-KDPi9YFAhVKd60xqGcRewX75CkUVAvHC
107法登他000018,2,台北市中山區南京東路2段6號10樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/qxRPAWR2NNZEaJJfyAn82zr5a4sPR-f9hM4wnTev5pOEGkV7imahO_nFbT91
107法登他000057,1,花蓮縣壽豐鄉池南村池南路二段27巷6號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/MXB79t3qENHRwEuaCem3ZBxanQ8jr0Offljdl-guTBHz2eOF0zWrcb2-7bcE
107法登他000108,1,臺中市北屯區文心路四段83號17樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/je1cDUaI5LdNm3AZ9w4ss-W5wCuV54sDAek7X2AIMw_OhDxyoM06AvtqiOU=
107法登他000108,2,高雄市左營區博愛二路198號4樓之2,https://aomp109.judicial.gov.tw/judbp/whd6k/q/IiQdr8Dlec7XYyf4rkrfanbCEG7IIPR-d53KpV2Z5vBEtdQXMHJf1yRAvp8=
107法登他000109,1,臺中市北屯區文心路四段83號17樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Anrko3ha1Rzv60y4-zczuO_Q9zfHHdDUK6PKqNq-cCyR7yuPI97m0-Ega1k=
107法登他000109,2,高雄市左營區博愛二路198號4樓之2,https://aomp109.judicial.gov.tw/judbp/whd6k/q/SM4lQHAFPj2lwkpoEc6Dqw0unA3XvxBZmvaVPsMUjvojfWKHOOhyoprX9Hg=
107法登他000121,1,高雄市路竹區路科一路3號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/H6xsWS0x7-v1NcGFDCLdv-ZKFsTHJ0JJ__6dGK-ZYTeRJ-6m9A_J3OothycF
107法登他000128,1,台中市西區自治街226號6樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-z925xB52g2BPZAO7gz7xTsgztsKlIUfEWv2kaCMGifVifTRSAA7LGPC0Uk=
107法登他000128,2,高雄市苓雅區中正二路22號10樓之2,https://aomp109.judicial.gov.tw/judbp/whd6k/q/euu8zalqd0lKjOPlDoShZHB8lu2t0lu3Axzm7aJ7EHIVH3gRhKa5338317U=
107法登他000191,1,臺北市大安區敦化南路二段200巷18號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hDe7JdUX49xO-4_d6uyYoprrIwgUdFTmQbQKaoFPtNQ4UdZ12heESsh_bBE=
107法登他000191,2,臺中市西區自治街226號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/9Js5mru69QaZgu2pVG4emwfNwg1dHgQpvagsXkHy9iQKxinFKpPUQVW-8ww=
107法登他000191,3,高雄市苓雅區中正二路22號10樓之2,https://aomp109.judicial.gov.tw/judbp/whd6k/q/oUDMYTqXvCx1I5vXIcGenLngx149-O0fECHLkJz__TRCS3PMcp3rL_fmiNg=
107法登他000218,1,新北市三峽區國光街12巷10號1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/iBzP3tUVMMP7HrvGvaJghmNlIW1ppA4JTlu73QA1dLwnvr60U1knsAs-lb0=
107法登他000309,1,新北市板橋區忠孝路214號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/vlkprtXn-VmbbiZGoZT3Dzp0hqPEa-XeKP19ClVvjY-mEk7jhjAPZQpGiIo=
107法登他000336,1,臺北市萬華區昆明街270號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/yegO8jXMZ7HJH6TiBwS_mK_4hbvK8i1LE6lG3BlH9T-dpgG5Jce47BqovzCM
107法登他000396,1,新北市三峽區國光街12巷10號1樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/c2x5ytE5x3oYoXpm3kB8bdcs6Q2j2n5zNHOBqEZJBX5dztElQXHlDuue3WI=
