登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
107法登他000011,1,2,林蕙鴻,314,1070116,1070123,1070123,7冊81頁,2,10,曾文鑑,財團法人桃園市立頂社國民小學文教基金會,0880825,桃園市蘆竹區山林路三段232號,協助頂社國民小學改善教育環境、發展校務、獎勵優良教師及研究進修、獎勵學生參加各項競賽活動、發行教育刊物及急難救助、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國88年6月2日88府教社字第116192號,永久,2520000.00,1,1070123,,1070205,,,,,,
107法登他000012,1,2,林蕙鴻,299,1070116,1070125,1070125,7冊51頁,1,6,林進興,財團法人桃園市私立脊髓損傷潛能發展中心,0880525,桃園市楊梅區高榮里快速路五段701號,以辦理社會福利慈善事業為目的。,捐助,桃園縣政府中華民國88年4月17日88府社政字第070881號,永久,49666607.00,1,1070125,,,,變更捐助章程,,,,
107法登他000013,1,2,林蕙鴻,810,1070116,1070123,1070123,17冊71頁,2,2,范振修,財團法人桃園市中壢媽祖慈善文教基金會,1000131,桃園縣中壢市建國路100號1樓,本會以從事有關社會福利及關懷弱勢等慈善事業為目的。,捐助。,桃園縣政府中華民國100年1月11日府法規字第0990494791號函,永久,8100000.00,1,1070123,,1070212,,,,,,
107法登他000014,1,2,林蕙鴻,483,1070117,1070118,1070118,11冊17頁,1,4,吳武龍,財團法人桃園市吳姓讓德祭祀公業,0930929,桃園市中壢區圓光路2段351號,緬懷祖先德澤慎終追遠，加強族親團結互助及闡揚謙讓之祖德，恢宏倫理並作育英才興辦公益事業。,捐助,桃園縣政府中華民國93年9月13日府民宗字第0930224427號函,永久,10482500.00,1,1070118,,1070129,,,,,,
107法登他000015,2,2,林蕙鴻,1090,1070118,1070201,1070201,23冊43頁,2,2,陳隆貴,社團法人桃園慈善堂功德會,1040317,桃園市龍潭區金龍路112巷370弄22、24號,以配合政府社會福利之推行，共同開創慈善事業，推動社會愛心，濟助貧苦急難，提倡公德心，宣揚真理，促進人倫關係，建立互信互愛及淨化人心。以期復興中華固有倫理道德文化，使人人邁向康莊大道，並發揚真理天道，慈悲濟世之精神為宗旨。,會費等,桃園市政府中華民國104年2月4日府社團字第1040022578號函,永久,3523850.00,1,1070201,,1070212,,,,,,
107法登他000016,2,2,林蕙鴻,693,1070118,1070226,1070226,15冊37頁,2,4,謝佳汝,社團法人桃園市職能治療師公會,0980303,桃園市桃園區龍壽街83巷8弄8號4樓,本會以發展職能治療專業，協助政府推動衛生保健及社會福利政策，提升全民健康，並促進會員權益為宗旨。,會費等,桃園縣政府中華民國98年2月2日府社發字第0980028942號函,永久,0.00,1,1070226,,,,,,,,
107法登他000017,1,2,林蕙鴻,277,1070118,1070122,1070122,7冊7頁,1,9,黃仁安,財團法人世聯倉運文教基金會,0871209,桃園市楊梅區獅一路7號,本會係以社區居民為中心，結合社區資源，共同推展社區文教公益活動，俾推動社區改造，發揚社會正面價值觀念，建立社會新文化為宗旨。,捐助,桃園縣政府中華民國87年11月4日87府教社字第223064號,永久,163390000.00,1,1070122,,,,變更捐助章程等,,,,
107法登他000018,2,2,林蕙鴻,1154,1070119,1070125,1070125,24冊115頁,1,1,甘如玲,社團法人桃園市好厝邊全人關懷協會,1041223,桃園市蘆竹區經國路892號14樓,本基督仁愛精神，以傳道為目的，辦理社會公益慈善教育，網路媒體等相關事業，並以實踐宗教信仰為宗旨。,會費等,桃園市政府中華民國104年11月25日府社團字第1040306246號函,永久,0.00,1,1070125,,1070221,,,,,,
107法登他000019,1,2,林蕙鴻,11,1070123,1070129,1070129,1冊41頁,1,17,吳慶堂,治平學校財團法人,0550819,桃園市楊梅區埔心中興路137號,為遵照國家教育政策暨現行教育法令規定，辦理一般高級中學暨附設職業類科教育，並謀其健全發展之目的。,捐助,台灣省政府教育廳中華民國54年8月24日,永久,760508356.00,1,1070129,,,,,,,,
107法登他000020,2,2,林蕙鴻,763,1070123,1070124,1070124,16冊77頁,2,5,詹寶寶,社團法人桃園市舞蹈運動協會,0990519,桃園市桃園區成功路一段31之3號4樓,以社會公益推廣及訓練舞蹈運動，以達正當休閒運動之全民化，提昇我國舞蹈運動之水準，增進學識技能，並淨化社會風氣為宗旨。,會員募集、熱心人士贊助等,桃園縣政府中華民國94年12月19日府社字第0940352740號,永久,0.00,1,1070124,,1070205,,,,,,
107法登他000021,2,2,林蕙鴻,1153,1070123,1070126,1070126,24冊112頁,1,1,劉緯茂,社團法人桃園市恩寵靈糧堂福音中心發展協會,1041223,桃園市蘆竹區經國路896號14樓,本基督仁愛精神，以傳道為目的，辦理社會公益慈善教育、網路媒體等相關事業，並以實踐宗教信仰為宗旨。,會費等,桃園市政府中華民國104年12月1日府社團字第104036244號函,永久,0.00,1,1070126,,1070221,,,,,,
107法登他000022,2,2,林蕙鴻,1164,1070123,1070126,1070126,25冊25頁,1,3,張忠良,社團法人中華民國檢測驗證協會,0990809,桃園市觀音區榮工南路6-6號,以結合全國標準、測試、檢驗、校正、查證及驗證領域資源，構成完整檢測驗證相關產業，促進產官學研界交流合作，健全法規制度，致力檢測驗證人才培育、精進研發創新，創造產業發展環境與契機，並與國際接軌為宗旨。,會費等,內政部中華民國98年5月8日台內社字第0980088403號函,永久,300000.00,1,1070126,,,,,,,,
107法登他000023,2,2,林蕙鴻,1066,1070124,1070129,1070129,22冊91頁,2,3,王怡藺,社團法人中華機械設備檢測研究協會,1000211,桃園縣桃園市春日路1492之6號4樓,以增進具有危險性機械及設備之使用效能、安全及協助政府推動節能減碳耗能設備能源使用效率檢測與促進產業永續發展。,會費等,內政部中華民國98年7月28日台內社字第0980150663號函,永久,50826.00,1,1070129,,1070222,,,,,,
107法登他000024,2,2,林蕙鴻,1237,1070124,1070126,1070126,27冊4頁,1,1,尤瑞豊,社團法人台灣心義工團,1060119,桃園市大溪區儲蓄路90號,以修建弱勢族群的庇護住家和營造完善的課輔教室為宗旨。,會費等,內政部中華民國105年12月27日台內團字第1050082672號函,永久,0.00,1,1070126,,,,,,,,
107法登他000025,1,2,林蕙鴻,34,1070124,1070205,1070205,1冊129頁,2,8,李煥昌,財團法人桃園新屋天后宮,0611001,桃園市新屋區笨港里2鄰10號,以闡揚道教提倡國民道德，改良社會風俗，敦睦信徒友誼，樹立團結精神及增進福利並興辦慈善公益事業。,捐助,桃園縣政府中華民國61年10月5日桃府民行字第72898號,永久,5299500.00,1,1070205,,,,,,,,
107法登他000026,1,2,林蕙鴻,119,1070125,1070126,1070126,3冊77頁,2,15,張明吉,財團法人桃園市後備軍人（子女）獎學金基金會,0820106,桃園市桃園區介壽路322號,獎勵後備軍人及子女努力向學，促進後備軍人情感交流，團結向心。,捐助,桃園縣政府中華民國81年11月25日府教社字第21827號函,永久,7548000.00,1,1070126,,1070222,,,,,,
107法登他000027,1,2,林蕙鴻,1109,1070126,1070129,1070129,23冊100頁,2,2,黃春賢,財團法人腦性麻痺基金會,1040529,桃園市桃園區中正路915號6樓之4,以辦理腦性麻痺患者及身心障礙人士相關輔助活動、服務與權益之開發、研究、制度建立與推廣之社會福利慈善事業為目的。,捐助,桃園市政府中華民國104年5月4日府社團字第1040099231號函,永久,5000000.00,1,1070129,,1070226,,,,,,
107法登他000028,1,2,林蕙鴻,996,1070130,1070131,1070131,21冊41頁,1,2,杜秀姬,財團法人育田社會福利慈善基金會,1021213,桃園市龜山區文東五街37巷37號2樓,本基金會以辦理社會福利慈善事業為目的。,由陳清樂、杜秀姬、王月娥等3人捐助,衛生福利部中華民國102年12月3日部授家字第1020851594號函,永久,82000000.00,1,1070131,,,,,,,,
107法登他000029,2,2,林蕙鴻,630,1070131,1070201,1070201,14冊11頁,2,6,湯簡如,社團法人台灣以利亞之家協會,0961116,桃園市楊梅區中山北路二段23巷2號3樓,根據聖經，藉著神的恩典，「使父親的心轉向兒女，兒女的心轉向父親」，來恢復夫妻、親子、人與人和好的關係，幫助有內在傷害的人得醫治；透過舉辦特會、訓練課程、進深實習、分享資源、禱告諮詢等相關事工，培訓有志進深的基督信徒，重建人在基督裡原有的健康美好的樣式。,會費等,內政部中華民國96年8月10日台內社字第0960124326號函,永久,20000.00,1,1070201,,,,,,,,
107法登他000030,1,2,林蕙鴻,25,1070201,1070213,1070213,1冊97頁,1,16,彭壽春,健行學校財團法人,0550318,桃園市中壢區健行路229號,培養國家經濟建設人才,由創辦人楊永奎先生捐助創校基金新臺幣伍佰萬元及前臺北市私立三極高級工業職業學校中壢分部移贈校產（包括動產、不動產及其他產權），總值為新臺幣陸佰陸拾萬伍仟玖佰玖拾陸元陸角。,教育部中華民國55年2月3日（55）高字第1384號令,永久,4516847304.00,1,1070213,,,,,,,,
107法登他000031,1,2,林蕙鴻,287,1070201,1070205,1070205,7冊27頁,2,8,賴長泓,財團法人桃園市蘆竹區山腳國民小學文教基金會,0880311,桃園市蘆竹區南山路三段440號,協助改善桃園市蘆竹區山腳國民小學改善環境、發展校務、獎勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國88年2月1日88府教社字第021293號,永久,2100000.00,1,1070205,,,,,,,,
107法登他000032,2,2,林蕙鴻,1008,1070201,1070206,1070206,21冊65頁,2,3,曾碧華,社團法人中華民國百揚愛心協會,1030306,桃園市桃園區同安街37號2樓,以救助弱勢族群、關懷清寒家庭、協助終身服務，傳遞幸福為宗旨。,會費等,內政部中華民國102年11月29日台內團字第1020354444號函,永久,0.00,1,1070206,1070316,1070410,,,,,,
107法登他000033,1,2,林蕙鴻,19,1070202,1070226,1070226,1冊73頁,1,14,劉奕彩,財團法人新生醫護管理專科學校,0620517,桃園市龍潭區中豐路高平段418號,創辦新生醫護管理專科學校，以培養醫事技術人才，並謀其健全與發展。,捐助,教育部中華民國96年8月17日臺技(二)字第0960126938A號函,永久,1946456772.00,1,1070226,,,,,,,,
107法登他000034,1,2,林蕙鴻,39,1070202,1070222,1070222,1冊139頁,1,15,馬世澤,萬能學校財團法人,0610327,桃園市中壢區萬能路1號,以創辦萬能科技大學並謀其發展為目的。,捐助,教育部中華民國60年10月13日台（六十）專23728號函,永久,3420709862.00,1,1070222,,,,,,,,
107法登他000035,1,2,林蕙鴻,23,1070202,1070223,1070223,1冊90頁,1,14,王美只,啟英學校財團法人,0840518,桃園市中壢區中園路447號,創辦私立啟英高級中學並謀其發展。,捐助,台灣省教育廳中華民國60年8月23日教三字第08379號,永久,1050962770.00,1,1070223,,,,,,,,
107法登他000036,1,2,林蕙鴻,249,1070202,1070208,1070208,6冊49頁,2,6,陳慶忠,財團法人公埔國民小學文教基金會,0870602,桃園市蘆竹區南山路二段448號,協助公埔國小改善教育環境發展校務，奬勵優良教師及研究進修，奬勵學生參加各項競賽活動，發行教育刊物，促進學生敦品勵學。,捐助,桃園縣政府中華民國87年4月28日87府教社字第075231號,永久,2000000.00,1,1070208,,1070314,,,,,,
107法登他000037,1,2,林蕙鴻,52,1070202,1070502,1070502,2冊51頁,1,8,何宗寬,財團法人桃園市石雲巖,0510325,桃園市龜山區石雲路338號,（一）宣揚佛教教義，教化民心，改善社會風氣。（二）致力社會慈善公益事業。（三）發揮宗教功能，啟發社會正氣，增進社會福祉。,捐助,五十一年三月二十五日,永久,208900.00,1,1070502,1070608,1070523,,捐助章程變更,,,,
107法登他000038,1,2,林蕙鴻,346,1070202,1070208,1070208,8冊47頁,1,6,吳黃玉英,財團法人桃園市私立國宏老人長期照顧中心（養護型）,0890322,桃園市平鎮區關爺東路19之5號,以對老人提供服務，福利與舉辦老人福利慈善事業為宗旨。,捐助,桃園縣政府中華民國89年1月27日八九府社助字第019675號函,永久,57959521.00,1,1070208,,,,變更捐助章程,,,,
107法登他000039,1,2,林蕙鴻,2,1070205,1070206,1070206,1冊5頁,2,7,陳張美惠,財團法人桃園市台灣基督長老教會迦南教會,0621224,桃園市桃園區中華路49號,為永久存在以傳揚基督引人歸主並舉辦傳教、慈善、育英及幫助台灣基督長老教會新竹中會迦南教會之傳道事工等公益事業。,信徒捐助。,民國62年8月8日,永久,1070000.00,1,1070206,,,,,,,,
107法登他000040,1,2,林蕙鴻,181,1070206,1070208,1070208,5冊13頁,2,8,陳淑貞,財團法人東興文教基金會,0850821,桃園市中壢區廣州路25號（東興國中）,協助本校改善環境發展校務、設立獎助學金、獎勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國85年6月14日八五府教社字第089377號。,永久,5101000.00,1,1070208,,1070222,,,,,,
107法登他000041,2,2,林蕙鴻,1247,1070206,1070208,1070208,27冊34頁,1,15,徐建弘,社團法人桃園律師公會,1060411,桃園市桃園區中山路543號14樓,以宣揚法治、保障人權、實現社會正義、促進民主法治、改善法律制度、增進會員情誼及福利為宗旨。,會費等,桃園縣政府中華民國62年8月29日桃府民社字第67455號函,永久,0.00,1,1070208,,,,,,,,
107法登他000042,1,2,林蕙鴻,709,1070207,1070208,1070208,15冊69頁,2,5,吳振武,財團法人桃園市義興國小教育事務基金會,0980610,桃園市平鎮區義興街55號,以結合社會資源、協助義興國民小學改善環境，發展社區圖書館事務，鼓勵教師員（志）工研究進修，促進學生敦品勵學為宗旨。,捐助,桃園縣政府中華民國98年4月22日府法濟字第0980131024號函,永久,2097863.00,1,1070208,,,,變更捐助章程,,,,
107法登他000043,2,2,林蕙鴻,660,1070208,1070223,1070223,14冊71頁,1,3,楊鎮旺,社團法人中華民國基督教錫安宣教協會,0970624,桃園市龜山區文德二路148巷2號1樓,宣揚純正基督教義.促進靈修.並關懷服務社區為宗旨。,會費等,內政部中華民國97年5月29日台內社字第0970083627號,永久,0.00,1,1070223,,,,變更章程第15條。,,,,
107法登他000044,1,2,林蕙鴻,206,1070209,1070212,1070212,5冊63頁,2,8,吳健煌,財團法人桃園市蘆竹區大竹國民小學文教基金會,0860630,桃園市蘆竹區大竹路556號,協助大竹國小改善環境、發展校務、奬勵教師研究進修、促進學生敦品勵學。,捐助,桃園縣政府86年6月5日86府教社字第100669號,永久,4000000.00,1,1070212,,,,,,,,
107法登他000045,1,2,林蕙鴻,1186,1070212,1070213,1070213,25冊92頁,1,1,曾張月,財團法人曾水照社會福利慈善事業基金會,1050603,桃園市平鎮區金陵路二段402號,以辦理社會福利慈善事業為目的。,捐助,衛生福利部中華民國105年5月18日部授家字第1050010612號函,永久,398340000.00,1,1070213,,,,,,,,
107法登他000046,2,3,林蕙鴻,827,1070213,1070226,1070226,18冊5頁,1,3,張順圍,社團法人台灣連動債受害人權益促進會,0980828,桃園市蘆竹區大新一街320巷1號,本會為依法設立、非以營利為目的之社會團體，係以結合相關民間財經公益社會團體共同監督政府及金融業者對合法投資商品之提供與管理，以維護保障金融商品投資人之權益，追求社會公平正義為宗旨。,入會費、常年會費、會員捐款、委託收益、基金及其孳息、其他收入。,內政部中華民國98年8月10日台內社字第0980146698號函,永久,201329.00,1,1070226,,,,,,,,
107法登他000047,2,2,林蕙鴻,1012,1070221,1070403,1070403,21冊73頁,2,2,張美珠,社團法人中華玄光慈善同心會,1030326,桃園市大溪區義和里榮安一村35號,推行社會慈善公益，宗教、文化交流，重視教育，安定社會，造福社稷，進而達到普渡眾生為宗旨,會費等,內政部中華民國102年12月25日台內團字第1020365661號函,永久,0.00,1,1070403,1070608,1070515,,,,,,
107法登他000048,1,2,林蕙鴻,24,1070223,1070227,1070227,1冊93頁,1,14,林明騰,財團法人桃園市壽山巖觀音寺,0540517,桃園市龜山區萬壽路二段6巷111號,為宣揚佛教道德，敦睦信徒友誼，樹立團結互助精神興辦社會公益事業。,捐助,桃園縣政府54年1月23日桃府民行字第2256號函許可設立,永久,677568309.00,1,1070227,,,,,,,,
107法登他000049,2,2,林蕙鴻,1246,1070227,1070328,1070328,27冊31頁,1,1,曾瀧慶,社團法人桃園市仁德照顧服務關懷協會,1060330,桃園市大溪區自強街59號1樓,以照顧失能者、關懷其生活為宗旨。,會費等,桃園市政府中華民國106年1月10日府社團字第1060000751號函,永久,259932.00,1,1070328,1070608,1070424,,章程變更等,,,,
107法登他000050,1,2,林蕙鴻,521,1070305,1070308,1070308,11冊95頁,2,5,龍應台,財團法人龍應台文化基金會,0940520,桃園市桃園區介壽路288號8樓,以建立開創的文化典範為宗旨。,捐助,桃園縣政府文化局中華民國94年5月3日桃縣文發字第0941001940號,永久,4000000.00,1,1070308,,,,,,,,
107法登他000051,1,2,林蕙鴻,579,1070305,1070308,1070308,13冊9頁,2,7,劉邦秋,財團法人桃園市中壢區大崙國民小學教育事務基金會,0951016,桃園市中壢區崇德路139號,以公益性教育事務為宗旨,捐助等,桃園縣政府中華民國95年7月27日府教社字第0950209715號,永久,2900000.00,1,1070308,,,,,,,,
107法登他000052,1,2,林蕙鴻,230,1070305,1070308,1070308,6冊11頁,1,8,王信夫,財團法人桃園市蘆竹區錦興國民小學文教基金會,0870109,桃園市蘆竹區南竹路一段100號（錦興國民小學）,以協助錦興國民小學改善環境，發展校務、奬勵優良教師及研究進修，奬勵學生參加各項競賽，促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國86年11月28日府教社字第235141號函,永久,3600000.00,1,1070308,,,,,,,,
107法登他000053,1,2,林蕙鴻,169,1070306,1070308,1070308,4冊88頁,2,10,何復山,財團法人桃園市私立安康啟智教養院,0850325,桃園市平鎮區新光路三段129號,以辦理收容、養護、教育、訓練及協助復健等社會福利事業為宗旨。,捐助,桃園縣政府85年3月11日八五府社福字第027277號,永久,3358920.00,1,1070308,,1070319,,,,,,
107法登他000054,1,2,林蕙鴻,76,1070306,1070319,1070319,2冊147頁,1,10,楊定一,財團法人長庚大學,0751230,桃園市龜山區文化一路259號,本法人之辦學理念為以「勤勞樸實」校訓，培育德業兼備、理論與實務結合、刻苦耐勞及實事求是之國家所需人才。,一、由財團法人長庚紀念醫院及台塑關係企業所屬公司等捐助設立。二、嗣後並得繼續接受國內外之個人、法人或團體之捐贈。,教育部中華民國75年11月21日台（７５）高字第53525號函許可設立。,永久,25003455513.00,1,1070319,1070608,1070403,,,,,,
107法登他000055,1,2,林蕙鴻,21,1070306,1070319,1070319,1冊80頁,2,15,羅偉,清華學校財團法人,0620502,桃園市新屋區中華路658號　,創辦清華高級中學並謀其發展。,捐助,台灣省政府教育廳中華民國61年5月6日教三字第34383號函許可設立,永久,429456592.00,1,1070319,1070413,1070329,,,,,,
107法登他000056,1,2,林蕙鴻,22,1070306,1070327,1070327,1冊83頁,1,14,張建隆,大興學校財團法人,0650528,桃園市大園區永興路142號,為培育國家有品的健全公民，設立財團法人桃園市大興高級中學。,捐助,台灣省政府教育廳中華民國61年8月4日教三字第08123號函,永久,434875564.00,1,1070327,1070608,1070507,,,,,,
107法登他000057,1,2,林蕙鴻,4,1070306,1070308,1070308,1冊13頁,2,16,宗成志,六和學校財團法人,0621213,桃園市平鎮區陸光路180號,遵照國家教育政策暨現行教育法令之規定創辦六和高級中學以培養國家經濟建設之人才並謀其健全發展。,捐助,台灣省政府教育廳中華民國62年12月13日教三字第76033號,永久,1718230108.00,1,1070308,,1070326,,,,,,
107法登他000058,1,2,林蕙鴻,130,1070307,1070308,1070308,4冊9頁,2,9,鄭圳成,財團法人桃園市護國宮愛心基金會,0831004,桃園市桃園區國際路一段401巷123號,"老人福利、兒童福利、殘障福利、低收入照顧、貧困病患之醫療及急難救助  老弱無依之救助、公益活動之辦理及擴廣、接受主管機關指導辦理事項",由陳俊男、莊美霞、周松益、林素秋、邱創明、詹秀鳳、鄭龍德、楊瑞濱、何宗杰捐助,桃園縣政府83年1月28日府社福字第020322號,永久,4300000.00,1,1070308,,,,變更章程。,,,,
107法登他000059,1,2,林蕙鴻,29,1070308,1070319,1070319,1冊109頁,1,13,朱仁才,永平學校財團法人,0651018,桃園市楊梅區埔心永平路480號,本財團以辦理私立永平高級工商職業學校並謀其發展為目的。,捐助,台灣省政府教育廳中華民國60年8月12日核准立案,永久,891163548.00,1,1070319,1070608,1070419,,修改捐助章程,,,,
107法登他000060,2,2,林蕙鴻,1250,1070308,1070312,1070312,27冊43頁,2,2,莊泳沐,社團法人桃園市及時雨行善協會,1060503,桃園市桃園區自強路85號2樓,以社團急難救助為宗旨。,會費等,桃園市政府104年8月25日府社團字第1040221691號函,永久,0.00,1,1070312,,,,,,,,
107法登他000061,1,2,林蕙鴻,1021,1070309,1070312,1070312,21冊91頁,1,10,雷諾思,財團法人美國賓雪法尼亞州守望台聖經書社台灣分社,0530508,桃園市新屋區社子里番婆坟7鄰3之12號,於台灣地區傳授聖經真理，免費分發聖經及聖經書刊、以聖經為依據之雜誌及單張、影音磁帶、磁碟、視聽光碟、及其他以聖經為依據之媒介體，並提供聖經課程及聖經研習、提訪家庭及以其他任何合法方法達成上述目的。,捐助。,臺灣省政府中華民國53年4月14日府民一字第26267號通知,永久,168768322.00,1,1070312,,,,,,,,
107法登他000062,1,2,林蕙鴻,129,1070309,1070312,1070312,4冊7頁,2,9,呂朝福,財團法人桃園市立桃園高級中等學校教育事務基金會,0830204,桃園市桃園區成功路三段38號,本會以協助國立桃園高級中學改善環境、發展校務、奬勵教師研究進修、促進學生敦品勵學為目的。,捐助,桃園縣政府中華民國82年12月15日82府教社字第230623號函,永久,8820000.00,1,1070312,,,,變更捐助及組織章程。,,,,
107法登他000063,1,2,林蕙鴻,471,1070309,1070312,1070312,10冊93頁,1,13,張忠良,財團法人台灣大電力研究試驗中心,0680430,桃園市觀音區榮工南路6之6號,協助政府推進經濟建設、促進電機工業之發展、交換大電力研究及試驗之學術與經驗、建立中華民國大電力研究及試驗之世界性地位。,捐助,中華民國67年10月27日經濟部（67）工字第35286號函,永久,18152931.00,1,1070312,,,,,,,,
107法登他000064,1,2,林蕙鴻,308,1070309,1070312,1070312,7冊69頁,2,7,李國祥,財團法人李輝義紀念圖書館文教基金會,0880713,桃園市中壢區中央西路二段97號,本會以協助新明國民小學發展教育文化，辦理各項文教活動，充實圖書舘設備，發揮圖書館功能，提供各種教學資訊，培養師生及民眾閱讀興趣，以提高教育品質為宗旨。,捐助,桃園縣政府88年6月22日88府社字第124247號,永久,21000000.00,1,1070312,,,,,,,,
107法登他000065,2,2,林蕙鴻,866,1070312,1070315,1070315,18冊83頁,1,7,段蓬麟,社團法人中華民國民航飛行員協會,0891018,桃園市桃園區新埔六街101號5樓,以發揚民航飛行員敬業樂群之精神、研究航空學術、確保飛行安全，並積極推行國際民航交流，促進民航事業之發展為宗旨。,會費等。,內政部中華民國89年8月29日台(89)內社字第8924097號函,永久,3805609.00,1,1070315,,,,,,,,
107法登他000066,1,2,林蕙鴻,16,1070312,1070327,1070327,1冊61頁,1,15,魏照金,新興學校財團法人,0620515,桃園市八德區永豐路563號,為遵照國家教育政策暨現行教育法令之規定，辦理高級中學暨附設國民中學部、國民小學部，並謀其健全發展之目的。,捐助。,台灣省政府教育廳中華民國62年5月15日62教三字第07574號許可證書。,永久,3279937893.00,1,1070327,1070608,1070411,,,,,,
107法登他000067,1,2,林蕙鴻,13,1070312,1070321,1070321,1冊49頁,2,17,劉獻堂,天主教振聲學校財團法人,0551004,桃園市桃園區復興路439號,遵照國家教育政策暨現行教育法令之規定，辦理高級中學，兼辦職業類科及附設國中部、進修部，並謀其健全發展。,捐助,臺灣省政府教育廳中華民國54年7月28日教二字第44653號函核定,永久,710679522.00,1,1070321,1070608,1070417,,,,,,
