登記案號,序號,分事務所地址,網站連結
091法登他000027,1,高雄市鼓山區中華一路二二五號四樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/5FGTq1Z9Rbw3Dgdd9JnyDywgNgeXMspNh-Padv7rVo0g6mdXovibFuizBCI=
091法登他000027,2,桃園縣中壢市環西路八三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/O4GsSJO7aYl8J5hQrBRjJ-h8xSxa3jtGcoF-_l1_7MWojZCGBRMkfdli0Ro=
091法登他000027,3,新竹市光華二街七二巷廿五弄七號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/s4-NymwnyKNOml2LGF-jw47RonCLHAjbuTFYG5Mq9F3e5kFCElFFxaTXjt0=
091法登他000027,4,宜蘭縣羅東鎮禮運路五五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Uw6E26O-JCDljqt6dRmbUv1MVamlxjph4zKwS9r63L9_nBxNdnYaLTMthhM=
091法登他000037,1,台北市大直街六十二巷十號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z2sZj1G6PiVEsCCjRvlrVbpf_Vx1pDEsRBXbjA8w6qbya244s1KlL4DIqSU=
091法登他000043,1,高雄縣內門鄉內南村大學路二００號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-Bee5OWFjjiARMz99QpKl0KQET82UbPmy8zZlbCJnlN-GT95__vZdLLMTA==
091法登他000059,1,台中市西屯區青海路一段一四七號一樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/go9RjUH6pbK5BC0yXhXRd_7yyJesqi6IcXqh53qAyD5pyBURv2RxRl36Gju3
091法登他000073,1,台中市民族路九二號五樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/wJkOo5jOPRkIHjZNKK2VuxiaQ1wfuylNzbNIQIcKSQvc4h72uXhXgKRTzZfI
091法登他000073,2,高雄市新興區中山二路四七二號十二樓之四,https://aomp109.judicial.gov.tw/judbp/whd6k/q/fnBQxd_ED4m_J7lAOlvWVLMEPyefRvDvTI_cHdDARFWy8LUUXWXvM_GKnmHM
091法登他000074,1,高雄市三民區博愛一路三六六號二十樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/FEk7-IhqFjEnCykN6hxhxaSfGqfTbyYKG2AFMhQQtdQkQHbSpTJGpFuac3Lk
091法登他000074,2,高雄縣大社鄉三奶村興工路五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/Z67hy3C2MbgknftiFSwkYVbXr896J0aZs7SRVegjysC-Cg37HkjEna1Kcnht
091法登他000101,1,高雄市自強一路二十二號五樓之一Ｂ室,https://aomp109.judicial.gov.tw/judbp/whd6k/q/b_kUQ3Lv36XANByi9veggnZyvBvFxX_PTPzmIzo93Ed3RYEYCxoW79XrYTM=
