登記案號,序號,分事務所地址,網站連結
085法登他000022,1,台中縣大里市東榮路四八三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/L08Q5UfMaOhoqv8Qp5SOOt6V-vNSOtAEqCq0M835QXliqVPWG7DAX5s0rCg=
085法登他000033,1,台中市西區五權七街六０號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/D0EeGJQYRixJ1RwU9li41KMfl1YUo06tO8T6IYUzyTVZcGZSdcEeye4cT70=
085法登他000059,1,台中縣烏日鄉中山路一段一四四號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lybit3r31lFZc10b3IiZYX84Gs7w8ScgGX-RjYcv-LaoqvFX1t6wDXixeEY=
085法登他000074,1,台中市中港路一段三九三號八樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/WiRlL-OTAqHHXi9YN2qA-O2p6HIsU58kLascnc9n_TXuZsVVgyIwPQ2CnvQ=
085法登他000074,2,高雄市自強一路二二號五樓之一Ｂ室,https://aomp109.judicial.gov.tw/judbp/whd6k/q/lgZuN_f5jJxr4pdHlJ8eIBR7fg_Jc43TSMCHYlY6fv-nfqrDc1qOV8xeWdg=
085法登他000082,1,台中市國光路二五０之二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/zSCmADDHWcCbUTq4s1T4Is-9Lmgx4WzNSKEYIx9ogiCn2A6SbCyODo7HmQA=
085法登他000082,2,台北市信義路三段一六二號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/gc5R51B_3Dk9U12SXSVtBdgjCLybs6D474QwL9PVkPsKcnSVqEvjU-VazRg=
085法登他000085,1,台中縣豐原市豐年路十五號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/hOoj_2BDJ1ZTauFIy-lykA7E_IJBGSMNolDKLh7Xlbdx8UInDsyRdj2G1qs=
085法登他000098,1,台北市信義路四段二十五號十一樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/0ao7k8vKZSZ9pTKrLXXCMx1MUPL8qALQF7-0yU_QpFi6nt3x2ECkrk1MEyM=
085法登他000132,1,臺中市忠明南路二七０號十四樓之一,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mitlY4ZAIqMfpIkjNZ0oyRTchfLU9lp9Jb4f3_IF3DCuGf16NJzY4XdzA3k=
085法登他000132,2,高雄市苓雅區英明路二０四巷二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/xrDXRV74PuGBpa6gYhS9y-arVXZaKetMeGTBGp4PbLyOYJ1DF7QGbM40OhI=
085法登財000012,1,臺中市自由路二段六號六樓之二,https://aomp109.judicial.gov.tw/judbp/whd6k/q/mPAvUHBHzN--Rm7D1P0irieL6R1gTuzozZW8MA04o7T7eUw_24sQiFAmHdM=
085法登財000028,1,台北市建國北路二段六九號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/f38BF3-2RfvrG5kZqTBkvkcBWlknDPDvPRByJtCtKf5fwbS98VaJzkJc5Ng=
085法登財000029,1,新竹市科學園區路一二七巷二弄三號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/i0E09qNY1D4rYsOfb3fzlfyVTSrBOhDfmtXqUyL_LuLkVnPg9r7Q43EAf9E=
085法登財000029,2,高雄市三民區自由一路二號,https://aomp109.judicial.gov.tw/judbp/whd6k/q/VEknP3rB7T27d-c7nCs67cUWxcOEQc93KlehgZToz-HqsOkx-0pA04XnpnI=
085法登財000029,3,臺中市太原路一段四五０號六樓,https://aomp109.judicial.gov.tw/judbp/whd6k/q/-ZuPGIZLi987l9RI3WN7T3cvilN1C_bnscRYbHsiD6XkrHUdr4uIcdLfynE=
