登記案號,類別,案由,主任,登記號數,收件日期,登記日期,公告日期,登記簿,任期判定,屆期判定,法人代表,法人名稱,設立登記日期,主事務所,目的,捐助方法,許可機關日期,存立時期,財產總額,結案原因,結案日期,歸檔日期,發證日期,清算人,變更原因,註銷日期,撤銷日期,撤(註)銷機關文號,撤(註)銷原因
085法登他000029,2,2,巨克安,111,0850906,0850911,0850911,3冊61頁,,0,趙正明,社團法人桃園縣退休警察人員協會,0800912,桃園市縣府路三號,為照顧退休警察人，協助地方治安。,捐助、會費等,桃園縣政府八十年四月廿日桃社政字第八六七號許可設立。,永久,120706.00,1,0850911,0851002,0851002,,,,,,
085法登他000030,1,2,巨克安,94,0850910,0850930,0850930,3冊25頁,,0,謝文郁,財團法人山葉機車崇學基金會,0790117,中壢市中華路二段三號,贊助提供國內教育界人士國外進修或考察充實教育界學術交流之各種活動設施,捐助,教育部七十八年十二月廿一日台78社字第六三三九八號函准。,永久,30000000.00,1,0850930,0851024,0851024,,,,,,
085法登他000031,1,2,巨克安,97,0850918,0851008,0851008,3冊31頁,,0,陳萬選,財團法人台灣省私立景仁殘障教養院,0611113,八德市霄裡里長興路八五０號,為收容罹患智能不足之智障者，使其獲得妥善之教育。,捐贈,台灣省政府社會處６１年１１月１３日社四字第四三三四一號,永久,44601200.00,1,0851008,0851023,0851023,,,,,,
085法登他000032,1,2,巨克安,102,0850926,0851030,0851030,3冊41頁,,0,陳公亮,財團法人台灣省桃園縣基督教懷恩教會,0790604,桃園縣大溪鎮仁武里自強街八巷十三號,本基督之精神在桃園縣內傳揚基督教義及辦理社會公益慈善事業。,捐助、奉獻。,桃園縣政府七十九年五月十五日七九府民禮字第六九八四七號,永久,3300000.00,1,0851030,0851113,0851113,,,,,,
085法登他000033,1,2,巨克安,16,0851024,0850328,0850328,1冊61頁,1,0,魏照金,財團法人台灣省桃園縣私立新興高級工商職業學校,0620515,桃園縣八德鄉茄苳村永豐路五六三號,創辦私立新興高級工商職業學校並謀其發展。,捐助。,台灣省政府教育廳六十二年五月十五日六二教三字第０七五七四號許可證書。,無限期。,425157564.00,1,0851104,0851126,0851126,,,,,,
085法登他000034,1,2,巨克安,84,0851109,0851125,0851125,3冊5頁,,0,"陳  璧",財團法人警察學術研究基金會,0770513,桃園縣龜山鄉大崗村樹人路五十六號中央警官學校,促進警察學術交流，提振警察學術研究風氣。,捐助,教育部中華民國七十七年四月六日台(七七)高字第一四一０三號函許可,永久,10000000.00,1,0851125,,,,,,,,
085法登他000035,1,2,巨克安,114,0851114,0851212,0851212,3冊67頁,,0,陳有灶,財團法人台灣省桃園縣大溪鎮龍山寺,0450119,桃園縣大溪鎮永福里十二鄰烏塗窟六十五號,尊崇佛教發揚民族精神、愛護國家。,信徒捐獻,桃園縣政府中華民國四十四年三月二日,永久無限期。,50000.00,1,0851212,0851224,0851224,,,,,,
085法登他000036,1,2,巨克安,131,0851119,0850119,0850119,4冊12頁,,0,陳宗義,財團法人新桃園文教基金會,0830311,桃園市成功路一段四十一巷七號十一號,推動社會善良風氣，促進全民團結，建立和諧安祥社會。,捐助,桃園縣政府八十三年一月二十二日（８３）府教社字第一０三二一號函,永久,2000000.00,1,0851125,0851204,0851204,,,,,,
085法登他000037,1,2,巨克安,71,0851119,0860111,0860111,2冊127頁,,0,李寶洙,財團法人桃園縣復興紡織有限公司桃園工廠職工福利委員會,0580106,桃園市大林路九十三號（桃園郵政第四十一號信箱）,保障職工福利機構之權益，便利產權登記。,公司營利收入提撥。,民國五十八年一月桃園縣政府換發桃民社字第００３號職工福利登記證,永久,92862902.00,1,0860111,0860130,0860130,,,,,,
085法登他000038,1,2,巨克安,22,0851120,0851120,0851202,1冊83頁,,0,張李參,財團法人台灣省桃園縣私立大興高級工商職業學校,0650528,桃園縣大園鄉大興路六十二號,創辦私立大興高級工商職業學校業謀求發展,捐助,台灣省政府教育廳六十一年八月四日教三字第八一二三號函,無限期,373176877.00,1,0851203,0851213,0851213,,,,,,
085法登他000039,1,2,巨克安,62,0851122,0851212,0851212,2冊91頁,,0,謝森中,財團法人中大學術基金會,0720207,桃園縣中壢市五權里三鄰三十八號,為發展學術及獎勵優秀學生。,捐助,教育部中華民國七十一年十一月十八日台七一高字第四三五三二號,永久,99455164.00,1,0851212,0851223,0851223,,,,,,
085法登他000040,1,2,巨克安,4,0851204,0851217,0851217,1冊13頁,,0,宗成志,財團法人台灣省桃園縣私立六和高級工業職業學校,0621213,桃園縣中壢市環北路四八０號,創辦私立六和高級工業職業學校並謀其發展為目的,捐助,台灣省政府教育廳六十二年十二月十三日教三字第七六０三三號,永久,433391648.00,1,0851217,0851226,0851226,,,,,,
085法登他000041,1,2,巨克安,124,0851204,0851207,0851207,3冊87頁,,0,葉豐瑞,財團法人桃園縣私立瑞園啟智教養院,0820729,桃園縣平鎮市平鎮里四十五鄰二九０之三號,發展社會福利，專事收容、教養、訓練智障同胞及多重殘障者,捐助,桃園縣政府八十二年七月廿一日八二府社福字第一四七九四二號函,永久,1000000.00,1,0851207,0851221,0851221,,,,,,
085法登他000042,1,2,巨克安,39,0851209,0851224,0851224,1冊139頁,1,0,曹霞秋,財團法人私立萬能工商專科學校,0610327,桃園縣中壢市水尾里六三之一號,以創辦私立萬能工商專科學校並謀其發展為目的。,捐助。,中華民國六十年十月十三日台（六十）專二三七二八號函,永久。,1134893014.00,1,0851224,0860115,0860115,,,,,,
085法登他000043,1,2,巨克安,20,0851209,0851217,0851217,1冊75頁,,0,宋英雄,財團法人台灣省桃園縣宋新恩公祭祀公業,0611222,中壢市元化路六十六號,發揚飲水思源、敦親睦族、和衷共濟、團結合作之中華文化精神、培育後裔、繁榮宗族、貢獻國家社會為目的。,捐助,桃園縣政府民國六十一年十二月廿二日桃府民行字第一０一六０三號,永久,1300000.00,1,0851217,0851231,0851231,,,,,,
085法登他000044,1,2,巨克安,13,0851220,0851224,0851224,1冊49頁,,0,劉獻堂,財團法人台灣省桃園縣私立振聲高級中學,0551004,桃園縣桃園市復興路四三九號,遵照國家教育暨現行教育法令之規定，辦理高級中學，兼辦職業科、附設國民中學部，暨附設高級進修補習學校並謀其健全發展。,捐助,台灣省政府教育廳五十四年七月二十八日教二字第四四六五三號函核定,無限期,685382981.00,1,0851224,0860113,0860113,,,,,,
085法登他000045,1,2,巨克安,30,0851220,0860106,0860106,1冊121頁,,0,"宣  力",財團法人台灣省桃園縣私立光啟高級中學,0600821,桃園縣龜山鄉龍壽村自由街四十號,為遵照國家教育政策及現行教育法令規定，創辦桃園縣私立光啟高級中學並謀其發展為其目的。,捐助,台灣省政府教育廳中華民國六十年八月廿一日教二字第六四一八二號函,永久,353361563.00,1,0860106,0860117,0860117,,,,,,
085法登社000001,2,1,巨克安,171,0850207,0850326,0850326,4冊92頁,,0,趙正明,社團法人桃園縣社區公共安全協會,0850326,桃園市中山路四二五巷三號四樓Ｂ室,協助社區公共安全之管理，推行守望相助，訓練服勤人員，維護環境衛生，溝通警民關係，以提昇社區生活品質，確保公共安全，防止一切危害為宗旨，非以營利為目的之社會團體。,入會費及年費,桃園縣政府八十四年十一月二日社政字第２３２８４３號函。,永久,7300.00,1,0850326,0850501,0850501,,,,,,
085法登社000002,2,1,巨克安,173,0850320,0850411,0850412,4冊96頁,,0,王志忠,社團法人桃園縣會計學會,0850411,桃園市仁一街二十二號七樓,增進會員知識與學術之交流而研討會計學理與實務配合運用，並促進會員間感情聯繫，服務社會為宗旨。,捐助,桃園縣政府民國76.11.5七六府社政字第一六五八二七號,永久,1000000.00,1,0850412,0850419,0850419,,,,,,
085法登社000003,2,1,巨克安,179,0850711,0850725,0850726,5冊9頁,,0,許晉睿,社團法人中華民國旅行業品質保障協會,0850725,分事務所：桃園市中正路一三七七號十三樓之四,本會以提高旅遊品質，保障消費者權益為宗旨。,社員會費,內政部七十八年十月廿七日台（７８）內社字第七四五六五四號函。,永久,258483626.00,1,0850726,0850808,0850808,,,,,,
085法登社000004,2,1,巨克安,184,0850930,0850930,0850930,5冊19頁,,0,錢高灣,社團法人中華民國觀護協會桃園縣分會,0850930,桃園市大興西路一段一九０號十二樓,"結合社會力量，貢獻智能，研究觀護學術，宏揚觀護制度，推展觀護事業，  政府輔導青少年，促進安和樂利之社會建設與福利。",捐助,桃園縣政府中華民國七十三年四月廿三日桃社政字第一一四二號,永久,800000.00,1,0850930,0851012,0851012,,,,,,
085法登社000005,2,1,巨克安,186,0851008,0851029,0851030,5冊23頁,,0,"袁  豪",社團法人中華民國國防科技學術研究學會,0851029,桃園縣大溪鎮員樹林三元一街一九０號,建立國防單位與民間學術、及產業界間的交流管道，藉以整合資源，共同開發先進技術，達成提昇國防科技水準，促進工業技術升級之目標。,會費、捐助。,內政部中華民國八十五年八月十六日台（８５）內社字第８５８４６９９號函,永久,246018.00,1,0851029,,,,,,,,
085法登社000006,2,1,巨克安,189,0851206,0860103,0860103,5冊29頁,,0,呂坤霖,社團法人桃園縣石作業職業工會,0860103,八德市建國路一０八七巷七號,聯絡會員感情，增進會員知識，技能保障勞工權益，改善勞動條件及生活並協助政府推行政令為終止。,捐助,桃園縣政府中華民國七十六年八月廿二日,永久,300000.00,1,0860103,0860115,0860115,,,,,,
085法登社000007,2,1,巨克安,191,0851220,0860121,0860121,5冊33頁,,0,陳漢棟,社團法人桃園縣中小企業協會,0860121,中壢市環北路三九八號十樓之一,依法以非營利為目的，促進中小企業在社會中策劃合作健全發為目的。,捐助,桃園縣政府八十二年七月廿九日８２府社政字第一八三一二六號,永久,204304.00,1,0860122,0860204,0860204,,,,,,
085法登財000001,1,1,巨克安,168,0850214,0850304,0850304,4冊86頁,,0,翁慶良,財團法人台灣省桃園縣基督教中壢播道會,0850304,平鎮市環南路三０一巷十二弄六號,本法人宗旨係本着耶穌基督博愛濟世之精神，傳揚教義及辦理公益事業。,捐助,桃園縣政府中華民國八十五年一月廿六日８５府民禮字第０２７６９９號函,永久,4600000.00,1,0850304,0850606,0850606,,,,,,
085法登財000002,1,1,巨克安,170,0850217,0850325,0850325,4冊90頁,,0,莊金川,財團法人台灣省桃園縣莊朝取祭祀公業,0850325,桃園縣蘆竹鄉南崁村三鄰南崁後街四之一號,敦親睦族樹立團結互助精神及興辦育英事業,捐助,桃園縣政府八十五府禮民字第三二一六一號函。,永久,16171449.00,1,0850325,0860221,0860221,,,,,,
085法登財000003,1,1,巨克安,169,0850316,0850325,0850325,4冊88頁,,0,吳俊良,財團法人桃園縣私立安康啟智教養院,0850325,平鎮市新勢里新榮路四十三號,本院非以營利為目的，而以收容教養、訓練智障同胞等。,捐助,桃園縣政府八十五年三月十一日八五府社福字第０二七二七七號,永久,1000000.00,1,0850325,0850405,0850405,,,,,,
085法登財000004,1,1,巨克安,172,0850321,0850411,0850412,4冊94頁,,0,陳峰津,財團法人台灣省立中壢高級商業職業學校文教基金會,0850411,中壢市中央西路二段一四一巷一００號,發展校務，改善教學環境，奬勵教師研習進修，促進學生敦品勵學。,捐助,桃園縣政府８５年２月１６日八五府教社字第０２７４６５號,永久,2100000.00,1,0850412,0850419,0850419,,,,,,
085法登財000005,1,1,巨克安,174,0850419,0850503,0850503,4冊98頁,,0,黃河淙,財團法人和平禪寺文教基金會,0850503,大溪鎮美華里七鄰五之二號,(一)提撥教育金供學校教材之用(二)奬勵教師研究進修(三)發放奬學金,捐助,桃園縣政府八十五年三月廿六日,永久,2000000.00,1,0850504,0850513,0850513,,,,,,
085法登財000006,1,1,巨克安,175,0850507,0850513,0850513,5冊1頁,,0,魏照金,財團法人桃園縣教育會文教基金會,0850513,桃園縣八德市永豐路五六三號,協助桃園縣教育會研究教育、協助發展教育及增進教育人員福利為宗旨。,捐助,桃園縣政府８５、４、２４八五府教社字第０８８１２５號,永久,3000000.00,1,0850513,0850523,0850523,,,,,,
085法登財000007,1,1,巨克安,176,0850527,0850530,0850530,5冊3頁,,0,何長俊,財團法人台灣省桃園縣中國基督教靈糧世界佈道會中壢靈糧堂,0850530,中壢市延平路九十八號二樓,本聖經之精神，傳揚基督教義及辦理社會公益慈善事業。,捐助,中華民國八十五年五月廿五日中壢市公所８５中市民造字第二八二二六號,永久,2954327.00,1,0850530,0850607,0850607,,,,,,
085法登財000008,1,1,巨克安,177,0850610,0850617,0850617,5冊5頁,,0,葉瑾廉,財團法人桃園啟智文教基金會,0850617,桃園市德壽街十號,協助台灣省立桃園啟智學校推展校務，充實設備美化環境、急難救助、奬助教師研究進修、促進學生敦品勵學、輔導學生就業知能、提高教育功能為宗旨，依有關法令規定辦理身心障礙教育相關活動。,捐助,桃園縣政府８５、６、４八五府教社字第一０九九八六號,永久,2861400.00,1,0850617,0850627,0850627,,,,,,
085法登財000009,1,1,巨克安,178,0850708,0850708,0850708,5冊7頁,,0,莊景雄,財團法人桃園縣少年友愛文教基金會,0850708,桃園市仁愛路一二０號,預防少年犯罪，輔導矯治受觀護少年暨少年問題研究。,捐助,桃園縣政府八十五年七月一日（八五府教社字第０８９８５７函）。,永久,2000000.00,1,0850709,0850716,0850716,,,,,,
085法登財000010,1,1,巨克安,181,0850722,0850821,0850821,5冊13頁,,0,范姜文政,財團法人東興文教基金會,0850821,桃園縣中壢市廣州路廿五號（東興國中）,協助本校改善環境、發展校務設立奬助金奬勵教師進修。,捐助,桃園縣政府８５年６月１４日八五府教社字第０八九三七七號。,永久,2250000.00,1,0850821,0850904,0850904,,,,,,
085法登財000011,1,1,巨克安,180,0850724,0850807,0850808,5冊11頁,,0,廖福本,財團法人長春防災基金會,0850807,桃園市大興西路二段六十三號七樓,以推行零災害運動，提昇全民消防知識與技能、研發消防科技暨消防技術及管理人員之培訓，提供急難災害防救設備暨各種消防設備之維護，以確保國人生命財產之安全為宗旨。,捐助,內政部中華民國八十五年四月五日台85內消字第八五七三八二二號,永久,10000000.00,1,0850808,0860507,0860507,,,,,,
085法登財000013,1,1,巨克安,182,0850828,0850903,0850903,5冊15頁,,0,黃烈火,財團法人黃烈火社會福利基金會,0850903,桃園縣楊梅鎮高榮里高山頂八之六號,辦理各種有關社會福利事項創造美好人生。,捐助,內政部八十五年八月十二日台(85)內社字第８５８７４３１號,永久,80000000.00,1,0850903,,,,,,,,
085法登財000014,1,1,巨克安,183,0850906,0850911,0850911,5冊17頁,,0,余玉蟬,財團法人桃園縣美好啟能文教基金會,0850911,桃園縣龍潭鄉高平村五鄰崁頂五號,推展智障者的特殊教育，期以減輕對家庭及社會國家的負擔。,捐助,桃園縣政府八十五年八月廿八日八五府教社字第一四八九六九號,永久,2000000.00,1,0850911,0851012,0851012,,,,,,
085法登財000016,1,1,巨克安,185,0851008,0851009,0851009,5冊21頁,,0,林熺達,財團法人大溪鎮大嵙崁文教基金會,0851009,桃園縣大溪鎮普濟路十一號,辦理社會教化、推動各項文化、藝術活動等。,捐助,桃園縣政府八十五年十月二日（８５）府教社字第一四九七七八號函,永久,5000000.00,1,0851009,0851024,0851024,,,,,,
085法登財000017,1,1,巨克安,187,0851009,0851104,0851104,5冊25頁,,0,林有財,財團法人桃園縣大園鄉后厝國民小學文教基金會,0851104,桃園縣大園鄉后厝村五鄰一號,以協助學校改善環境，發展校務奬勵教師進修，促進學生敦品勵學。,捐助,桃園縣政府中華民國八十五年十月二（８５）府教社字第一四九七七七號,永久,2000000.00,1,0851104,0851115,0851115,,,,,,
085法登財000018,1,1,巨克安,188,0851126,0860103,0860103,5冊27頁,,0,趙傳典,財團法人新約教會楊梅教會,0860103,桃園縣楊梅鎮秀才路五十七巷七號,勸導人信耶穌脫離罪惡，傳揚天國福音，使萬民得救，萬物得贖，帶下基督宇宙和平國。,捐助,中華民國八十五年十一月十五日８５府民禮字第二五０七二三號,永久,2230000.00,1,0860103,0860516,0860516,,,,,,
085法登財000019,1,1,巨克安,190,0851209,0860111,0860111,5冊31頁,,0,楊盛進,財團法人桃園縣私立華林啟智中心,0860111,桃園縣龍潭鄉國聯街一四四號,智能障礙者施以妥善照顧，訓練其獨立生活之能力。,捐助,桃園縣政府八五府社福字第二七０八五一號,永久,1000000.00,1,0860111,0860120,0860120,,,,,,
